@relation Showdown

@attribute gameCount numeric
@attribute potSize numeric
@attribute logPotSize numeric
@attribute stackSize numeric
@attribute log1pStackSize numeric
@attribute nbSeatedPlayers numeric
@attribute nbActivePlayers numeric
@attribute activePlayerRatio numeric
@attribute betFrequency numeric
@attribute foldFrequency numeric
@attribute callFrequency numeric
@attribute raiseFrequency numeric
@attribute nbAllPlayerBetRaise numeric
@attribute nbPlayerBetRaise numeric
@attribute nbPlayerPreFlopBetRaise numeric
@attribute nbPlayerPostFlopBetRaise numeric
@attribute nbPlayerFlopBetRaise numeric
@attribute nbPlayerTurnBetRaise numeric
@attribute nbPlayerRiverBetRaise numeric
@attribute allPlayerBetRaiseAmount numeric
@attribute playerBetRaiseAmount numeric
@attribute playerPreFlopBetRaiseAmount numeric
@attribute playerPostFlopBetRaiseAmount numeric
@attribute playerFlopBetRaiseAmount numeric
@attribute playerTurnBetRaiseAmount numeric
@attribute playerRiverBetRaiseAmount numeric
@attribute allPlayerBetsAmount numeric
@attribute playerBetsAmount numeric
@attribute playerPreFlopBetsAmount numeric
@attribute playerPostFlopBetsAmount numeric
@attribute playerFlopBetsAmount numeric
@attribute playerTuretsAmount numeric
@attribute playerRiverBetsAmount numeric
@attribute allPlayerRaisesAmount numeric
@attribute playerRaisesAmount numeric
@attribute playerPreFlopRaisesAmount numeric
@attribute playerPostFlopRaisesAmount numeric
@attribute playerFlopRaisesAmount numeric
@attribute playerTurnRaisesAmount numeric
@attribute playerRiverRaisesAmount numeric
@attribute relNbPlayerBetRaise numeric
@attribute relNbPlayerPreFlopBetRaise numeric
@attribute relNbPlayerPostFlopBetRaise numeric
@attribute relNbPlayerFlopBetRaise numeric
@attribute relNbPlayerTurnBetRaise numeric
@attribute relNbPlayerRiverBetRaise numeric
@attribute relPlayerBetRaiseAmount numeric
@attribute relPlayerPreFlopBetRaiseAmount numeric
@attribute relPlayerPostFlopBetRaiseAmount numeric
@attribute relPlayerFlopBetRaiseAmount numeric
@attribute relPlayerTurnBetRaiseAmount numeric
@attribute relPlayerRiverBetRaiseAmount numeric
@attribute nbPlayerPreFlopBetRaiseTable numeric
@attribute nbPlayerPostFlopBetRaiseTable numeric
@attribute nbPlayerFlopBetRaiseTable numeric
@attribute nbPlayerTurnBetRaiseTable numeric
@attribute nbPlayerRiverBetRaiseTable numeric
@attribute playerPreFlopBetRaiseAmountTable numeric
@attribute playerPostFlopBetRaiseAmountTable numeric
@attribute playerFlopBetRaiseAmountTable numeric
@attribute playerTurnBetRaiseAmountTable numeric
@attribute playerRiverBetRaiseAmountTable numeric
@attribute lastActionWasBetRaise {false,true}
@attribute VPIP numeric
@attribute PFR numeric
@attribute AF numeric
@attribute AFq numeric
@attribute logAFAmount numeric
@attribute WtSD numeric
@attribute opponentVPIP numeric
@attribute opponentPFR numeric
@attribute opponentAF numeric
@attribute opponentAFq numeric
@attribute opponentLogAFAmount numeric
@attribute opponentWtSD numeric
@attribute part0Prob numeric
@attribute part1Prob numeric
@attribute part2Prob numeric
@attribute part3Prob numeric
@attribute part4Prob numeric
@attribute part5Prob numeric
@attribute avgPartition {0,1,2,3,4,5}

@data
2418,29306.5,10.285564,24,3.218876,2,2,1,0.987122,0.555491,0.29132,0.153237,10,6,0,6,1,3,2,75,39,0,39,1,32.5,5.5,5.5,3,0,3,1,2,0,69.5,36,0,36,0,30.5,5.5,0.6,0,0.6,1,0.6,0.5,0.52,0,0.52,1,0.515873,0.5,0,10,1,5,4,0,75,1,63,11,true,0.174319,0.03123,0.81456,0.216754,-1.06836,0.006298,0.235425,0.225285,9.035212,0.546948,1.733627,0.006298,0,0,0,0,0,1,5
2425,29518,10.292755,0,0,2,2,1,0.987122,0.554912,0.292392,0.152745,4,0,0,0,0,0,0,99,0,0,0,0,0,0,92.5,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,6.5,92.5,2,3,87.5,false,0.17464,0.03114,0.809004,0.21611,-1.082474,0.006264,0.235159,0.225047,9.070422,0.547215,1.740688,0.006264,0,0,0,0,0,1,5
2430,29620.5,10.296222,53,3.988984,2,2,1,0.987308,0.554114,0.292939,0.152995,10,5,0,5,3,1,1,46,14,0,14,10,2,2,19.5,5,0,5,1,2,2,26.5,9,0,9,9,0,0,0.5,0,0.555556,0.5,0.5,1,0.304348,0,0.444444,0.392157,0.5,1,1,9,6,2,1,14.5,31.5,25.5,4,2,true,0.174692,0.031076,0.811398,0.216999,-1.081237,0.006247,0.235497,0.225407,9.048951,0.547908,1.737214,0.006247,0,0,0,0,0,1,5
2469,30465,10.324334,20.5,3.068053,2,2,1,0.987429,0.552229,0.293239,0.154579,9,3,0,3,1,1,1,78.5,26.5,0,26.5,1,21.5,4,26.5,0,0,0,0,0,0,52,26.5,0,26.5,1,21.5,4,0.333333,0,0.375,0.333333,0.333333,0.5,0.33758,0,0.341935,0.25,0.328244,0.5,1,8,3,3,2,1,77.5,4,65.5,8,true,0.175981,0.030991,0.812749,0.217826,-1.076534,0.006113,0.23704,0.227109,9.215278,0.551172,1.73045,0.006113,0,0,0,0,1,0,4
2505,30826.5,10.33613,0,0,2,2,1,0.987606,0.553261,0.292751,0.154034,10,3,0,3,2,1,0,99,8,0,8,6,2,0,70,0,0,0,0,0,0,29,8,0,8,6,2,0,0.3,0,0.333333,0.4,0.333333,0,0.080808,0,0.085106,0.27907,0.307692,0,1,9,5,3,1,5,94,21.5,6.5,66,false,0.175448,0.030945,0.812336,0.21737,-1.085138,0.006048,0.237625,0.227836,9.333333,0.551365,1.738039,0.006048,0,0,0,0,0,1,5
2572,31622.5,10.361624,83,4.430817,2,2,1,0.988161,0.555369,0.290588,0.154087,8,5,0,5,2,1,2,16,9,0,9,3,2,4,8,5,0,5,1,2,2,8,4,0,4,2,0,2,0.625,0,0.714286,0.666667,1,0.666667,0.5625,0,0.692308,0.6,1,0.666667,1,7,3,1,3,3,13,5,2,6,true,0.175155,0.031693,0.824516,0.218733,-1.092281,0.005922,0.238432,0.228898,9.221477,0.550565,1.746849,0.005922,0,0,0,0,1,0,4
2575,31714,10.364513,56.5,4.051785,2,2,1,0.988214,0.553907,0.290951,0.155186,10,4,0,4,1,2,1,42.5,16.5,0,16.5,5.5,5.5,5.5,12,0,0,0,0,0,0,30.5,16.5,0,16.5,5.5,5.5,5.5,0.4,0,0.444444,0.333333,0.5,0.5,0.388235,0,0.44,0.333333,0.55,0.5,1,9,3,4,2,5,37.5,16.5,10,11,true,0.175727,0.031656,0.827763,0.219861,-1.088937,0.005891,0.238542,0.229019,9.139072,0.550764,1.742094,0.005891,0,0,0,0,0,0,0
2586,31859,10.369075,86,4.465908,2,2,1,0.988267,0.55209,0.292576,0.155379,5,1,0,1,1,0,0,13,1,0,1,1,0,0,10.5,1,0,1,1,0,0,2.5,0,0,0,0,0,0,0.2,0,0.25,0.5,0,0,0.076923,0,0.090909,0.285714,0,0,1,4,2,1,1,2,11,3.5,6,1.5,false,0.176525,0.031907,0.82338,0.219952,-1.086792,0.005846,0.238687,0.229205,9.205298,0.551239,1.745815,0.005846,0,0,1,0,0,0,2
2624,32258,10.381521,29,3.401197,2,2,1,0.98837,0.552991,0.291919,0.155135,5,3,0,3,1,0,2,70,36,0,36,1,0,35,3,3,0,3,1,0,2,67,33,0,33,0,0,33,0.6,0,0.6,0.5,0,0.666667,0.514286,0,0.514286,0.5,0,0.514706,0,5,2,0,3,0,70,2,0,68,true,0.176256,0.032588,0.823678,0.219597,-1.084404,0.005787,0.237139,0.227412,9.156863,0.548835,1.742557,0.005787,0,0,0,0,1,0,4
2756,33517,10.419808,67,4.219508,2,2,1,0.988861,0.556089,0.289635,0.154318,9,4,0,4,2,1,1,32,11.5,0,11.5,7.5,2,2,7.5,3,0,3,1,2,0,24.5,8.5,0,8.5,6.5,0,2,0.444444,0,0.5,0.5,0.5,0.5,0.359375,0,0.396552,0.348837,0.5,0.571429,1,8,4,2,2,3,29,21.5,4,3.5,true,0.175072,0.032478,0.827251,0.218907,-1.091491,0.005561,0.235942,0.226319,9.196202,0.545668,1.747651,0.005561,0,0,0,0,1,0,4
2820,34244.5,10.441281,82.5,4.424847,2,2,1,0.989046,0.557196,0.28891,0.153935,6,2,0,2,1,0,1,16.5,3,0,3,1,0,2,11,3,0,3,1,0,2,5.5,0,0,0,0,0,0,0.333333,0,0.4,0.5,0,0.5,0.181818,0,0.285714,0.333333,0,0.363636,1,5,2,1,2,6,10.5,3,2,5.5,false,0.174292,0.032096,0.826762,0.218333,-1.073299,0.005455,0.235552,0.225793,9.308176,0.544955,1.7327,0.005455,0,0,1,0,0,0,2
2826,34333,10.443862,63.5,4.166665,2,2,1,0.989136,0.556154,0.290086,0.153801,8,3,0,3,1,1,1,35.5,11.5,0,11.5,7.5,2,2,14.5,4,0,4,0,2,2,21,7.5,0,7.5,7.5,0,0,0.375,0,0.428571,0.333333,0.5,0.5,0.323944,0,0.353846,0.326087,0.4,0.444444,1,7,3,2,2,3,32.5,23,5,4.5,false,0.174629,0.032028,0.824437,0.218524,-1.072256,0.005429,0.235406,0.225668,9.345912,0.54536,1.730625,0.005429,0,0,0,0,0,1,5
2848,34478,10.448076,85.5,4.460145,2,2,1,0.98918,0.557485,0.289468,0.153088,5,2,0,2,1,1,0,13.5,4,0,4,2,2,0,8.5,2,0,2,0,2,0,5,2,0,2,2,0,0,0.4,0,0.5,0.333333,1,0,0.296296,0,0.444444,0.285714,1,0,1,4,3,1,0,4.5,9,7,2,0,true,0.173983,0.031781,0.822904,0.217703,-1.072112,0.005416,0.236045,0.226381,9.34375,0.545461,1.733975,0.005416,0,0,0,0,1,0,4
2871,34871,10.459411,46,3.850147,2,2,1,0.989224,0.556675,0.290167,0.153199,6,1,0,1,1,0,0,53,3.5,0,3.5,3.5,0,0,15,0,0,0,0,0,0,38,3.5,0,3.5,3.5,0,0,0.166667,0,0.2,0.333333,0,0,0.066038,0,0.155556,0.318182,0,0,1,5,3,1,1,30.5,22.5,11,10,1.5,false,0.175026,0.031875,0.820093,0.217564,-1.065903,0.005352,0.236243,0.226657,9.36646,0.545428,1.724813,0.005352,0,1,0,0,0,0,1
2948,35607.5,10.480311,88,4.488636,2,2,1,0.989524,0.560427,0.288784,0.15083,5,3,0,3,1,1,1,11,5,0,5,1,2,2,5,5,0,5,1,2,2,6,0,0,0,0,0,0,0.6,0,0.6,1,0.5,0.5,0.454545,0,0.454545,1,0.333333,0.5,0,5,1,2,2,0,11,1,6,4,false,0.173509,0.031382,0.817451,0.215754,-1.060794,0.005229,0.23584,0.225827,9.359756,0.544163,1.73058,0.005229,0,0,0,0,0,1,5
3026,36256.5,10.498374,67.5,4.226834,2,2,1,0.989728,0.56259,0.287875,0.149574,10,4,0,4,1,1,2,31.5,11,0,11,1,2,8,6,3,0,3,1,0,2,25.5,8,0,8,0,2,6,0.4,0,0.444444,0.5,0.333333,0.5,0.349206,0,0.372881,0.333333,0.333333,0.390244,1,9,2,3,4,2,29.5,3,6,20.5,false,0.172343,0.031234,0.814398,0.214367,-1.0661,0.005112,0.23505,0.224964,9.503031,0.543525,1.744514,0.005112,0,0,0,0,0,1,5
3085,36832,10.514122,91,4.521789,2,2,1,0.989885,0.563527,0.288383,0.148128,5,1,0,1,0,0,1,8,2,0,2,0,0,2,4,0,0,0,0,0,0,4,2,0,2,0,0,2,0.2,0,0.25,0,0,0.5,0.25,0,0.333333,0,0,0.666667,1,4,1,1,2,2,6,1,2,3,true,0.172613,0.030961,0.807056,0.212869,-1.067684,0.005,0.234769,0.224875,9.614458,0.543435,1.762012,0.005,0,0,0,0,0,0,0
3086,36984,10.518241,24,3.218876,2,2,1,0.99,0.562091,0.288923,0.149025,14,7,0,7,3,2,2,75,29.5,0,29.5,20,5.5,4,9,5,0,5,1,2,2,66,24.5,0,24.5,19,3.5,2,0.5,0,0.538462,0.5,0.5,0.666667,0.393333,0,0.415493,0.38835,0.407407,0.666667,1,13,6,4,3,4,71,51.5,13.5,6,true,0.17288,0.030951,0.811197,0.214239,-1.063138,0.004989,0.235016,0.225126,9.598803,0.544342,1.754854,0.004989,0,0,0,0,1,0,4
3101,37122,10.521965,68.5,4.241327,2,2,1,0.990038,0.560747,0.289943,0.149348,9,3,0,3,1,2,0,30.5,11,0,11,2,9,0,9.5,0,0,0,0,0,0,21,11,0,11,2,9,0,0.333333,0,0.375,0.333333,0.5,0,0.360656,0,0.392857,0.285714,0.5,0,1,8,3,4,1,2.5,28,7,18,3,false,0.173655,0.031124,0.808696,0.214386,-1.062609,0.004946,0.235169,0.225327,9.619047,0.544874,1.753988,0.004946,0,0,0,1,0,0,3
3129,37298,10.526695,55,4.025352,2,2,1,0.990075,0.561607,0.289501,0.14893,8,2,0,2,1,1,0,44,4.5,0,4.5,2.5,2,0,11,0,0,0,0,0,0,33,4.5,0,4.5,2.5,2,0,0.25,0,0.285714,0.333333,0.333333,0,0.102273,0,0.18,0.238095,0.25,0,1,7,3,3,1,19,25,10.5,8,6.5,false,0.173699,0.031165,0.806904,0.213681,-1.065187,0.004903,0.23594,0.225867,9.650887,0.545522,1.7554,0.004903,0,0,0,0,1,0,4
3132,37324,10.527391,88.5,4.494239,2,2,1,0.990075,0.560864,0.290523,0.14865,4,0,0,0,0,0,0,10.5,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,6.5,4,2,1,1,false,0.173852,0.031135,0.802575,0.21331,-1.066435,0.004893,0.236033,0.225969,9.674556,0.54595,1.755992,0.004893,0,0,1,0,0,0,2
3153,37634,10.535664,0,0,2,2,1,0.990112,0.56107,0.29009,0.148877,7,2,0,2,2,0,0,99,26,0,26,26,0,0,56.5,0,0,0,0,0,0,42.5,26,0,26,26,0,0,0.285714,0,0.333333,0.5,0,0,0.262626,0,0.270833,0.5,0,0,1,6,4,1,1,3,96,52,1.5,42.5,false,0.173963,0.031245,0.803629,0.213337,-1.065239,0.004861,0.236047,0.22605,9.631579,0.546128,1.753463,0.004861,0,0,0,0,0,1,5
3173,37715,10.537813,79,4.382027,2,2,1,0.990149,0.561696,0.289273,0.149068,7,3,0,3,1,1,1,20,6.5,0,6.5,2.5,2,2,5.5,2,0,2,0,2,0,14.5,4.5,0,4.5,2.5,0,2,0.428571,0,0.5,0.5,0.5,0.5,0.325,0,0.448276,0.5,0.307692,0.666667,1,6,2,2,2,5.5,14.5,5,6.5,3,true,0.173497,0.031363,0.806177,0.213444,-1.064369,0.004851,0.235505,0.225571,9.554914,0.545219,1.752083,0.004851,0,0,0,0,0,1,5
3250,38468.5,10.557595,82.5,4.424847,2,2,1,0.990222,0.565156,0.286729,0.148151,4,2,0,2,1,0,1,16.5,6.5,0,6.5,4.5,0,2,6.5,2,0,2,0,0,2,10,4.5,0,4.5,4.5,0,0,0.5,0,0.5,0.333333,0,1,0.393939,0,0.393939,0.310345,0,1,0,4,3,0,1,0,16.5,14.5,0,2,true,0.173079,0.031543,0.805672,0.211702,-1.053394,0.00476,0.236693,0.226687,9.590909,0.545964,1.749289,0.00476,0,0,0,0,0,1,5
3291,39025.5,10.571971,0,0,2,2,1,0.99033,0.565066,0.286033,0.148937,15,6,0,6,2,4,0,99,28.5,0,28.5,15.5,13,0,37.5,0,0,0,0,0,0,61.5,28.5,0,28.5,15.5,13,0,0.4,0,0.428571,0.5,0.444444,0,0.287879,0,0.293814,0.5,0.42623,0,1,14,4,9,1,2,97,31,30.5,35.5,false,0.17214,0.03115,0.809771,0.212327,-1.052617,0.00472,0.235873,0.225991,9.61236,0.546337,1.750002,0.00472,0,0,0,0,0,0,0
3294,39222,10.576993,7,2.079442,2,2,1,0.9904,0.563681,0.286075,0.15028,14,7,0,7,2,2,3,92,38.5,0,38.5,3,9,26.5,7.5,3,0,3,1,0,2,84.5,35.5,0,35.5,2,9,24.5,0.5,0,0.5,0.666667,0.4,0.5,0.418478,0,0.418478,0.6,0.391304,0.414063,0,14,3,5,6,0,92,5,23,64,false,0.172589,0.031425,0.815544,0.213829,-1.046253,0.004711,0.235961,0.226089,9.603352,0.547149,1.740976,0.004711,0,0,0,0,0,1,5
3306,39320.5,10.579501,68,4.234107,2,2,1,0.990504,0.563621,0.286031,0.150383,9,5,0,5,1,2,2,31,12,0,12,1,6.5,4.5,15,5,0,5,1,2,2,16,7,0,7,0,4.5,2.5,0.555556,0,0.625,0.5,0.666667,0.666667,0.387097,0,0.571429,0.333333,0.590909,0.642857,1,8,2,3,3,10,21,3,11,7,true,0.172266,0.031311,0.818182,0.21438,-1.044662,0.004701,0.23571,0.225873,9.524862,0.54665,1.739114,0.004701,0,0,0,1,0,0,3
3387,40816.5,10.616841,75,4.330733,2,2,1,0.990638,0.562092,0.288624,0.149318,6,1,0,1,1,0,0,24,1.5,0,1.5,1.5,0,0,10,0,0,0,0,0,0,14,1.5,0,1.5,1.5,0,0,0.166667,0,0.2,0.333333,0,0,0.0625,0,0.115385,0.333333,0,0,1,5,3,1,1,11,13,4.5,2,6.5,false,0.173164,0.031153,0.803589,0.212677,-1.057588,0.00456,0.236272,0.226671,9.80663,0.54857,1.756402,0.00456,0,0,0,0,0,1,5
3462,41193,10.626023,88.5,4.494239,2,2,1,0.990737,0.565135,0.2876,0.147299,5,1,0,1,0,1,0,10.5,2,0,2,0,2,0,7.5,2,0,2,0,2,0,3,0,0,0,0,0,0,0.2,0,0.25,0,0.5,0,0.190476,0,0.235294,0,0.4,0,1,4,1,2,1,2,8.5,2.5,5,1,false,0.172014,0.030767,0.797443,0.210413,-1.057024,0.004515,0.236353,0.226959,9.933702,0.546879,1.765581,0.004515,0,0,0,1,0,0,3
3480,41439.5,10.631989,0,0,2,2,1,0.990833,0.565246,0.287349,0.147439,12,6,0,6,2,3,1,99,36.5,0,36.5,27.5,7,2,5,5,0,5,1,2,2,94,31.5,0,31.5,26.5,5,0,0.5,0,0.5,0.5,0.5,0.5,0.368687,0,0.368687,0.339506,0.482759,0.571429,0,12,4,6,2,0,99,81,14.5,3.5,false,0.171412,0.030608,0.800196,0.210882,-1.052681,0.004506,0.235706,0.226361,9.977901,0.546817,1.758702,0.004506,0,0,0,0,0,1,5
3513,41977.5,10.644889,0,0,2,2,1,0.990897,0.564223,0.287774,0.148037,8,2,0,2,1,1,0,99,9.5,0,9.5,5,4.5,0,61,0,0,0,0,0,0,38,9.5,0,9.5,5,4.5,0,0.25,0,0.285714,0.333333,0.333333,0,0.09596,0,0.100529,0.294118,0.173077,0,1,7,3,3,1,4.5,94.5,17,26,51.5,false,0.171225,0.030321,0.800388,0.211301,-1.059313,0.004462,0.2352,0.225943,10.016483,0.546337,1.760475,0.004462,0,0,0,0,0,1,5
3560,42668,10.661204,58,4.077538,2,2,1,0.99102,0.564681,0.287508,0.147844,8,3,0,3,0,2,1,41,12,0,12,0,10,2,14.5,4,0,4,0,2,2,26.5,8,0,8,0,8,0,0.375,0,0.428571,0,0.5,0.5,0.292683,0,0.358209,0,0.377358,0.5,1,7,1,4,2,7.5,33.5,3,26.5,4,false,0.170651,0.030202,0.800191,0.211088,-1.063874,0.00441,0.235746,0.22633,10.005405,0.547516,1.759328,0.00441,0,0,0,0,1,0,4
3595,43132.5,10.672032,16,2.833213,2,2,1,0.99102,0.564199,0.286944,0.14889,14,6,0,6,3,3,0,83,25,0,25,18,7,0,5,0,0,0,0,0,0,78,25,0,25,18,7,0,0.428571,0,0.461538,0.5,0.5,0,0.301205,0,0.490196,0.5,0.518519,0,1,13,6,6,1,32,51,36,13.5,1.5,false,0.170103,0.029908,0.802657,0.211497,-1.059609,0.004376,0.235121,0.225796,9.941489,0.547012,1.750517,0.004376,0,0,0,0,1,0,4
3609,43498,10.68047,35,3.583519,2,2,1,0.99102,0.563272,0.286859,0.149902,8,2,0,2,0,2,0,64,20,0,20,0,20,0,14,0,0,0,0,0,0,50,20,0,20,0,20,0,0.25,0,0.285714,0,0.4,0,0.3125,0,0.336134,0,0.366972,0,1,7,1,5,1,4.5,59.5,3.5,54.5,1.5,false,0.170551,0.030069,0.804717,0.212088,-1.051299,0.004351,0.235594,0.226305,9.968254,0.548361,1.737683,0.004351,0,0,0,1,0,0,3
3613,43602.5,10.68287,50,3.931826,2,2,1,0.99102,0.562898,0.287206,0.149929,5,1,0,1,0,0,1,49,20.5,0,20.5,0,0,20.5,26.5,0,0,0,0,0,0,22.5,20.5,0,20.5,0,0,20.5,0.2,0,0.25,0,0,0.5,0.418367,0,0.43617,0,0,0.5,1,4,1,1,2,2,47,1,5,41,true,0.170639,0.030036,0.803387,0.212019,-1.048372,0.004343,0.23561,0.226331,9.936842,0.548568,1.733295,0.004343,0,0,0,0,0,1,5
3630,44096,10.694124,47,3.871201,2,2,1,0.991171,0.561346,0.288271,0.150415,8,3,0,3,1,1,1,52,5.5,0,5.5,1,2.5,2,9,3,0,3,1,0,2,43,2.5,0,2.5,0,2.5,0,0.375,0,0.428571,0.5,0.333333,0.5,0.105769,0,0.113402,0.031746,0.3125,0.222222,1,7,2,3,2,3.5,48.5,31.5,8,9,false,0.171491,0.030171,0.804651,0.213017,-1.045776,0.004294,0.236709,0.227199,9.880829,0.549783,1.729509,0.004294,0,0,0,1,0,0,3
3735,45171,10.71821,17,2.890372,2,2,1,0.991287,0.564605,0.285245,0.150181,13,5,0,5,4,1,0,82,16,0,16,14,2,0,6,0,0,0,0,0,0,76,16,0,16,14,2,0,0.384615,0,0.416667,0.5,0.333333,0,0.195122,0,0.438356,0.5,0.363636,0,1,12,8,3,1,45.5,36.5,28,5.5,3,false,0.17042,0.030126,0.808608,0.212059,-1.051729,0.004214,0.237015,0.227505,9.819096,0.549547,1.738282,0.004214,0,0,0,1,0,0,3
3766,45456.5,10.724511,53.5,3.998201,2,2,1,0.991456,0.564915,0.285769,0.149347,7,3,0,3,1,1,1,45.5,5,0,5,1,2,2,31.5,5,0,5,1,2,2,14,0,0,0,0,0,0,0.428571,0,0.5,0.5,0.5,0.5,0.10989,0,0.263158,0.181818,0.4,0.235294,1,6,2,2,2,26.5,19,5.5,5,8.5,false,0.170345,0.030143,0.807622,0.212009,-1.053904,0.004176,0.237454,0.227756,9.83,0.548905,1.744195,0.004176,0,0,0,1,0,0,3
3808,45860,10.733349,93,4.543295,2,2,1,0.991484,0.565647,0.285585,0.1488,3,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,6,2,2.5,1.5,false,0.170304,0.030336,0.804133,0.211077,-1.062256,0.004145,0.237985,0.228395,9.93,0.549277,1.752243,0.004145,0,0,0,1,0,0,3
3824,46195.5,10.740638,55,4.025352,2,2,1,0.991592,0.564397,0.286098,0.149536,16,8,0,8,3,3,2,44,18.5,0,18.5,7,7,4.5,10.5,5,0,5,1,2,2,33.5,13.5,0,13.5,6,5,2.5,0.5,0,0.533333,0.5,0.5,0.666667,0.420455,0,0.480519,0.411765,0.482759,0.642857,1,15,6,6,3,5.5,38.5,17,14.5,7,true,0.170376,0.030209,0.807315,0.212197,-1.057401,0.004123,0.238036,0.228485,9.89604,0.54953,1.744118,0.004123,0,0,0,0,0,0,0
3859,46604,10.749442,40,3.713572,2,2,1,0.991619,0.563997,0.285985,0.150048,11,4,0,4,2,1,1,59,16,0,16,11,3,2,7,0,0,0,0,0,0,52,16,0,16,11,3,2,0.363636,0,0.4,0.4,0.333333,0.5,0.271186,0,0.278261,0.255814,0.285714,0.5,1,10,5,3,2,1.5,57.5,43,10.5,4,true,0.171162,0.030453,0.80742,0.212268,-1.057661,0.004071,0.238468,0.229003,9.960591,0.55026,1.748969,0.004071,0,0,0,0,1,0,4
3874,46868.5,10.755101,19.5,3.020425,2,2,1,0.991724,0.563169,0.286308,0.150553,11,6,1,5,2,1,2,79.5,30,1,29,20.5,2.5,6,5.5,3,0,3,1,0,2,74,27,1,26,19.5,2.5,4,0.545455,1,0.5,0.5,0.333333,0.666667,0.377358,1,0.369427,0.338843,0.3125,0.6,1,10,4,3,3,1,78.5,60.5,8,10,true,0.171016,0.030593,0.81036,0.213181,-1.05334,0.004057,0.238577,0.228891,9.921951,0.55068,1.741191,0.004057,0,0,0,0,0,1,5
3876,46950,10.756839,60,4.110874,2,2,1,0.991776,0.56246,0.286704,0.150867,8,4,0,4,0,2,2,39,12.5,0,12.5,0,8.5,4,22,4,0,4,0,2,2,17,8.5,0,8.5,0,6.5,2,0.5,0,0.571429,0,0.666667,0.666667,0.320513,0,0.462963,0,0.566667,0.666667,1,7,1,3,3,12,27,6,15,6,true,0.171186,0.030577,0.811734,0.213766,-1.052542,0.00405,0.238711,0.229031,9.84541,0.55072,1.739185,0.00405,0,0,0,0,1,0,4
3953,47467,10.76779,24,3.218876,2,2,1,0.991827,0.565792,0.285058,0.149179,6,1,0,1,0,0,1,75,2,0,2,0,0,2,27,0,0,0,0,0,0,48,2,0,2,0,0,2,0.166667,0,0.2,0,0,0.333333,0.026667,0,0.0625,0,0,0.333333,1,5,1,1,3,43,32,9.5,16.5,6,false,0.169876,0.029982,0.807626,0.211624,-1.057892,0.003979,0.238362,0.228112,9.833333,0.549692,1.749532,0.003979,0,0,0,1,0,0,3
4001,47679.5,10.772257,82.5,4.424847,2,2,1,0.991852,0.567561,0.284081,0.148387,5,1,0,1,0,0,1,16.5,2,0,2,0,0,2,6,0,0,0,0,0,0,10.5,2,0,2,0,0,2,0.2,0,0.25,0,0,0.5,0.121212,0,0.25,0,0,0.666667,1,4,1,1,2,8.5,8,3,2,3,true,0.169089,0.029873,0.806035,0.210572,-1.058338,0.003958,0.237004,0.226876,9.792453,0.547798,1.753186,0.003958,0,0,1,0,0,0,2
4004,47884,10.776537,0,0,2,2,1,0.991927,0.566587,0.28482,0.148623,9,4,0,4,0,2,2,99,9,0,9,0,4.5,4.5,49,4,0,4,0,2,2,50,5,0,5,0,2.5,2.5,0.444444,0,0.5,0,0.666667,0.5,0.090909,0,0.163636,0,0.642857,0.095745,1,8,1,3,4,44,55,1,7,47,false,0.169461,0.02985,0.806867,0.21123,-1.063876,0.003945,0.237076,0.226956,9.769953,0.547962,1.754855,0.003945,0,0,0,0,1,0,4
4012,47913.5,10.777153,96,4.574711,2,2,1,0.991927,0.566595,0.285066,0.148368,2,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,3,0,1,2,false,0.169373,0.029791,0.804795,0.210894,-1.064187,0.003931,0.236853,0.226504,9.738317,0.547741,1.75532,0.003931,0,0,0,0,1,0,4
4016,48123,10.781515,0,0,2,2,1,0.991951,0.565837,0.285172,0.14902,11,5,0,5,2,0,3,99,33.5,0,33.5,18.5,0,15,4,2,0,2,0,0,2,95,31.5,0,31.5,18.5,0,13,0.454545,0,0.454545,0.4,0,0.6,0.338384,0,0.338384,0.303279,0,0.405405,0,11,5,1,5,0,99,61,1,37,true,0.169453,0.029761,0.807003,0.211549,-1.061446,0.003924,0.236866,0.226527,9.725581,0.548287,1.749801,0.003924,0,0,0,0,0,1,5
4053,48341,10.786036,52,3.970292,2,2,1,0.992,0.566814,0.28431,0.148906,10,4,0,4,3,0,1,47,15,0,15,13,0,2,4,0,0,0,0,0,0,43,15,0,15,13,0,2,0.4,0,0.444444,0.5,0,0.5,0.319149,0,0.491803,0.5,0,0.666667,1,9,6,1,2,16.5,30.5,26,1.5,3,true,0.168893,0.02949,0.808673,0.211376,-1.06007,0.003897,0.236184,0.22594,9.691244,0.547267,1.749385,0.003897,0,0,0,0,0,1,5
