@relation PreFoldCallRaise

@attribute roundCompletion numeric
@attribute playersActed numeric
@attribute playersToAct numeric
@attribute gameCount numeric
@attribute somebodyActedThisRound {false,true}
@attribute nbActionsThisRound numeric
@attribute potSize numeric
@attribute stackSize numeric
@attribute deficit numeric
@attribute potOdds numeric
@attribute maxbet numeric
@attribute nbSeatedPlayers numeric
@attribute nbActivePlayers numeric
@attribute activePlayerRatio numeric
@attribute foldFrequency numeric
@attribute callFrequency numeric
@attribute raiseFrequency numeric
@attribute foldFrequencyRound numeric
@attribute callFrequencyRound numeric
@attribute raiseFrequencyRound numeric
@attribute isComitted {false,true}
@attribute nbAllPlayerRaises numeric
@attribute nbPlayerRaises numeric
@attribute gameRaisePercentage numeric
@attribute gameRaiseAmount numeric
@attribute gameRaiseAmountRatio numeric
@attribute lastActionWasRaise {false,true}
@attribute VPIP numeric
@attribute PFR numeric
@attribute AF numeric
@attribute AFq numeric
@attribute AFAmount numeric
@attribute WtSD numeric
@attribute opponentVPIP numeric
@attribute opponentPFR numeric
@attribute opponentAF numeric
@attribute opponentAFq numeric
@attribute opponentLogAFAmount numeric
@attribute opponentWtSD numeric
@attribute foldProb numeric
@attribute callProb numeric
@attribute raiseProb numeric
@attribute action {fold,call,raise}

@data
0,0,1,59,true,1,993.5,99,1.504077,0.004509,1.704748,2,2,1,0.417778,0.291852,0.291852,0.655455,0.308182,0.036364,true,1,0,0,0,0,false,0.177778,0.026032,1.392857,0.327907,-0.564928,0.152,0.225397,0.200635,4.357143,0.590588,0.902868,0.152,1,0,0,fold
0,0,2,60,false,0,995,99.5,-0.693147,0.000502,0,2,2,1,0.424878,0.288293,0.288293,0.663111,0.301333,0.035556,true,0,0,0,0,0,false,0.175,0.025625,1.392857,0.324138,-0.564928,0.152,0.221875,0.1975,4.357143,0.590588,0.902868,0.152,1,0,0,fold
0,0,2,62,false,0,998,99.5,-0.693147,0.000501,0,2,2,1,0.431807,0.284819,0.284819,0.670435,0.294783,0.034783,true,0,0,0,0,0,false,0.169697,0.024848,1.392857,0.320455,-0.564928,0.152,0.215152,0.191515,4.357143,0.583721,0.902868,0.152,0,0,1,raise
0,0,1,63,true,1,1002.5,99,0,0.000997,0.693147,2,2,1,0.426667,0.281429,0.293333,0.65617,0.288511,0.055319,true,1,0,0,0,0,false,0.18209,0.039403,1.428571,0.32809,-0.560097,0.152,0.226866,0.203582,4.428571,0.581818,0.902239,0.152,1,0,0,fold
0,0,2,64,false,0,1004,99.5,-0.693147,0.000498,0,2,2,1,0.433412,0.278118,0.289882,0.663333,0.2825,0.054167,true,0,0,0,0,0,false,0.179412,0.038824,1.428571,0.324444,-0.560097,0.152,0.223529,0.200588,4.428571,0.581818,0.902239,0.152,1,0,0,fold
0,0,1,65,true,1,1013.5,99,2.014903,0.007346,2.140066,2,2,1,0.44,0.274884,0.286512,0.670204,0.276735,0.053061,true,1,0,0,0,0,false,0.176812,0.038261,1.428571,0.320879,-0.560097,0.152,0.234783,0.212174,4.5,0.586517,0.918936,0.152,1,0,0,fold
0,0,2,66,false,0,1015,99.5,-0.693147,0.000492,0,2,2,1,0.446437,0.271724,0.283218,0.6768,0.2712,0.052,true,0,0,0,0,0,false,0.174286,0.037714,1.428571,0.317391,-0.560097,0.152,0.231429,0.209143,4.5,0.586517,0.918936,0.152,1,0,0,fold
0,0,2,68,false,0,1018,99.5,-0.693147,0.000491,0,2,2,1,0.452727,0.268636,0.28,0.683137,0.265882,0.05098,true,0,0,0,0,0,false,0.169444,0.036667,1.428571,0.313978,-0.560097,0.152,0.225,0.203333,4.5,0.58,0.918936,0.152,1,0,0,fold
0,0,2,70,false,0,1021,99.5,-0.693147,0.000489,0,2,2,1,0.458876,0.265618,0.276854,0.689231,0.260769,0.05,true,0,0,0,0,0,false,0.164865,0.035676,1.428571,0.310638,-0.560097,0.152,0.218919,0.197838,4.5,0.573626,0.918936,0.152,1,0,0,fold
0,0,2,72,false,0,1024,99.5,-0.693147,0.000488,0,2,2,1,0.464889,0.262667,0.273778,0.695094,0.255849,0.049057,true,0,0,0,0,0,false,0.160526,0.034737,1.428571,0.307368,-0.560097,0.152,0.213158,0.192632,4.5,0.567391,0.918936,0.152,0,1,0,call
0,0,1,73,true,1,1030,99,0,0.00097,0.693147,2,2,1,0.465652,0.267826,0.267826,0.682222,0.26963,0.048148,true,1,0,0,0,0,false,0.171429,0.034286,1.37931,0.301031,-0.562018,0.1425,0.223377,0.203117,4.642857,0.576596,0.924835,0.1425,1,0,0,fold
0,0,2,74,false,0,1031.5,99.5,-0.693147,0.000484,0,2,2,1,0.471398,0.264946,0.264946,0.688,0.264727,0.047273,true,0,0,0,0,0,false,0.169231,0.033846,1.37931,0.297959,-0.562018,0.1425,0.220513,0.200513,4.642857,0.576596,0.924835,0.1425,1,0,0,fold
0,0,2,76,false,0,1034.5,99.5,-0.693147,0.000483,0,2,2,1,0.477021,0.262128,0.262128,0.693571,0.26,0.046429,true,0,0,0,0,0,false,0.165,0.033,1.37931,0.29495,-0.562018,0.1425,0.215,0.1955,4.642857,0.570526,0.924835,0.1425,1,0,0,fold
0,0,2,78,false,0,1037.5,99.5,-0.693147,0.000482,0,2,2,1,0.482526,0.259368,0.259368,0.698947,0.255439,0.045614,true,0,0,0,0,0,false,0.160976,0.032195,1.37931,0.292,-0.562018,0.1425,0.209756,0.190732,4.642857,0.564583,0.924835,0.1425,1,0,0,fold
0,0,2,80,false,0,1040.5,99.5,-0.693147,0.00048,0,2,2,1,0.487917,0.256667,0.256667,0.704138,0.251034,0.044828,true,0,0,0,0,0,false,0.157143,0.031429,1.37931,0.289109,-0.562018,0.1425,0.204762,0.18619,4.642857,0.558763,0.924835,0.1425,1,0,0,fold
0,0,2,82,false,0,1043.5,99.5,-0.693147,0.000479,0,2,2,1,0.493196,0.254021,0.254021,0.709153,0.24678,0.044068,true,0,0,0,0,0,false,0.153488,0.030698,1.37931,0.286275,-0.562018,0.1425,0.2,0.18186,4.642857,0.553061,0.924835,0.1425,0,1,0,call
0,0,2,84,false,0,1073,99.5,-0.693147,0.000466,0,2,2,1,0.473663,0.273663,0.253861,0.697333,0.259333,0.043333,true,0,0,0,0,0,false,0.161364,0.03,1.375,0.304587,-0.540603,0.134118,0.195455,0.177727,4.533333,0.55534,0.895251,0.134118,1,0,0,fold
0,0,2,86,false,0,1076,99.5,-0.693147,0.000464,0,2,2,1,0.478824,0.27098,0.251373,0.702295,0.255082,0.042623,true,0,0,0,0,0,false,0.157778,0.029333,1.375,0.301818,-0.540603,0.134118,0.191111,0.173778,4.533333,0.55,0.895251,0.134118,1,0,0,fold
0,0,2,88,false,0,1079,99.5,-0.693147,0.000463,0,2,2,1,0.483884,0.268349,0.248932,0.707097,0.250968,0.041935,true,0,0,0,0,0,false,0.154348,0.028696,1.375,0.299099,-0.540603,0.134118,0.186957,0.17,4.533333,0.544762,0.895251,0.134118,0,1,0,call
0,0,2,90,false,0,1122.5,99.5,-0.693147,0.000445,0,2,2,1,0.461481,0.274444,0.265185,0.695873,0.262857,0.04127,true,0,0,0,0,0,false,0.161702,0.028085,1.470588,0.329412,-0.497604,0.126667,0.182979,0.166383,4.235294,0.546429,0.842679,0.126667,0,1,0,call
1,1,0,90,true,2,1128.5,99,1.704748,0.00485,1.871802,2,2,1,0.457248,0.281101,0.262752,0.685,0.274375,0.040625,true,1,0,0,0,0,false,0.17234,0.028085,1.428571,0.326667,-0.499418,0.126667,0.193617,0.177021,4.294117,0.550442,0.856472,0.126667,0,1,0,call
0,0,1,91,true,1,1178.5,99,3.48124,0.026837,3.511545,2,2,1,0.449912,0.297699,0.253451,0.674462,0.285538,0.04,true,1,0,0,0,0,false,0.170526,0.027789,1.315789,0.316129,-0.533259,0.12,0.202105,0.185684,4.529412,0.565812,0.945111,0.12,1,0,0,fold
0,0,2,92,false,0,1180,99.5,-0.693147,0.000424,0,2,2,1,0.454737,0.295088,0.251228,0.679394,0.281212,0.039394,true,0,0,0,0,0,false,0.16875,0.0275,1.315789,0.3136,-0.533259,0.12,0.2,0.18375,4.529412,0.565812,0.945111,0.12,0,0,1,raise
0,0,1,93,true,1,1186.5,99,1.098612,0.002522,1.386294,2,2,1,0.450783,0.292522,0.257739,0.669254,0.277015,0.053731,true,1,0,0,0,0,false,0.17732,0.037526,1.342105,0.319048,-0.529056,0.12,0.208247,0.192165,4.588235,0.564706,0.948986,0.12,1,0,0,fold
0,0,2,94,false,0,1188,99.5,-0.693147,0.000421,0,2,2,1,0.455517,0.29,0.255517,0.674118,0.272941,0.052941,true,0,0,0,0,0,false,0.17551,0.037143,1.342105,0.316535,-0.529056,0.12,0.206122,0.190204,4.588235,0.564706,0.948986,0.12,0,0,1,raise
0,0,1,94,true,2,1212,98,3.068053,0.01743,3.157,2,2,1,0.451624,0.287521,0.26188,0.664348,0.268986,0.066667,true,2,1,0.5,0.693147,0.044444,true,0.185714,0.047347,1.368421,0.321875,-0.524886,0.12,0.216327,0.200408,4.647059,0.568333,0.990564,0.12,0,1,0,call
0,0,2,96,false,0,1389.5,99.5,-0.693147,0.00036,0,2,2,1,0.440333,0.297,0.263667,0.654857,0.279429,0.065714,true,0,0,0,0,0,false,0.182,0.0464,1.35,0.327273,-0.797926,0.114,0.212,0.1964,4.764706,0.570732,1.124002,0.114,1,0,0,fold
0,0,2,98,false,0,1392.5,99.5,-0.693147,0.000359,0,2,2,1,0.444959,0.294545,0.261488,0.659718,0.275493,0.064789,true,0,0,0,0,0,false,0.178431,0.04549,1.35,0.324812,-0.797926,0.114,0.207843,0.192549,4.764706,0.566129,1.124002,0.114,1,0,0,fold
0,0,2,100,false,0,1395.5,99.5,-0.693147,0.000358,0,2,2,1,0.449508,0.292131,0.259344,0.664444,0.271667,0.063889,true,0,0,0,0,0,false,0.175,0.044615,1.35,0.322388,-0.797926,0.114,0.203846,0.188846,4.764706,0.5616,1.124002,0.114,1,0,0,fold
0,0,1,101,true,1,1405.5,99,2.079442,0.00566,2.197225,2,2,1,0.453984,0.289756,0.257236,0.669041,0.267945,0.063014,true,1,0,0,0,0,false,0.173333,0.04419,1.35,0.32,-0.797926,0.114,0.211429,0.196571,4.823529,0.565079,1.135895,0.114,0,1,0,call
0,0,2,102,false,0,1432.5,99.5,-0.693147,0.000349,0,2,2,1,0.447559,0.304252,0.249134,0.66,0.277838,0.062162,true,0,0,0,0,0,false,0.181132,0.043774,1.255814,0.310791,-0.832656,0.108571,0.209434,0.194717,5,0.575194,1.157616,0.108571,1,0,0,fold
0,0,2,104,false,0,1435.5,99.5,-0.693147,0.000348,0,2,2,1,0.451875,0.301875,0.247187,0.664533,0.274133,0.061333,true,0,0,0,0,0,false,0.177778,0.042963,1.255814,0.308571,-0.832656,0.108571,0.205556,0.191111,5,0.570769,1.157616,0.108571,0,0,1,raise
0,0,2,106,false,0,1440,99.5,-0.693147,0.000347,0,2,2,1,0.448372,0.299535,0.253023,0.655789,0.270526,0.073684,true,0,0,0,0,0,false,0.183636,0.051273,1.27907,0.313475,-0.828123,0.108571,0.201818,0.187636,5,0.562121,1.157616,0.108571,1,0,0,fold
0,0,2,108,false,0,1443,99.5,-0.693147,0.000346,0,2,2,1,0.452615,0.297231,0.251077,0.66026,0.267013,0.072727,true,0,0,0,0,0,false,0.180357,0.050357,1.27907,0.311268,-0.828123,0.108571,0.198214,0.184286,5,0.557895,1.157616,0.108571,0,0,1,raise
0,0,1,108,true,2,1450.5,98,1.609438,0.003435,1.94591,2,2,1,0.44916,0.294962,0.256794,0.651795,0.26359,0.084615,true,2,1,0.5,0.693147,0.166667,true,0.189286,0.059286,1.302326,0.316084,-0.823621,0.108571,0.207143,0.193214,5.058824,0.561194,1.160846,0.108571,0,1,0,call
0,0,2,110,false,0,1475.5,99.5,-0.693147,0.000339,0,2,2,1,0.449925,0.298045,0.252932,0.643544,0.272911,0.083544,true,0,0,0,0,0,false,0.185965,0.058246,1.272727,0.311724,-0.836152,0.103636,0.203509,0.189825,5.117647,0.560294,1.190569,0.103636,1,0,0,fold
0,0,2,112,false,0,1478.5,99.5,-0.693147,0.000338,0,2,2,1,0.45403,0.295821,0.251045,0.648,0.2695,0.0825,true,0,0,0,0,0,false,0.182759,0.057241,1.272727,0.309589,-0.836152,0.103636,0.2,0.186552,5.117647,0.556204,1.190569,0.103636,1,0,0,fold
0,0,2,114,false,0,1481.5,99.5,-0.693147,0.000337,0,2,2,1,0.458074,0.29363,0.249185,0.652346,0.266173,0.081481,true,0,0,0,0,0,false,0.179661,0.056271,1.272727,0.307483,-0.836152,0.103636,0.19661,0.18339,5.117647,0.552174,1.190569,0.103636,1,0,0,fold
0,0,1,115,true,1,1488,99,1.504077,0.003015,1.704748,2,2,1,0.462059,0.291471,0.247353,0.656585,0.262927,0.080488,true,1,0,0,0,0,false,0.178151,0.055798,1.272727,0.305405,-0.836152,0.103636,0.203361,0.190252,5.176471,0.555396,1.195462,0.103636,0,1,0,call
0,0,2,116,false,0,1683,99.5,-0.693147,0.000297,0,2,2,1,0.452086,0.306763,0.242014,0.648675,0.271807,0.079518,true,0,0,0,0,0,false,0.185,0.055333,1.191489,0.299338,-1.056552,0.09913,0.201667,0.188667,5.294117,0.561702,1.345208,0.09913,1,0,0,fold
0,0,2,118,false,0,1686,99.5,-0.693147,0.000296,0,2,2,1,0.456,0.304571,0.240286,0.652857,0.268571,0.078571,true,0,0,0,0,0,false,0.181967,0.054426,1.191489,0.297368,-1.056552,0.09913,0.198361,0.185574,5.294117,0.557746,1.345208,0.09913,0,1,0,call
