@relation PostFoldCallRaise

@attribute roundCompletion numeric
@attribute playersActed numeric
@attribute playersToAct numeric
@attribute round {flop,turn,river}
@attribute gameCount numeric
@attribute nbActionsThisRound numeric
@attribute potSize numeric
@attribute stackSize numeric
@attribute deficit numeric
@attribute potOdds numeric
@attribute maxbet numeric
@attribute nbSeatedPlayers numeric
@attribute nbActivePlayers numeric
@attribute activePlayerRatio numeric
@attribute foldFrequency numeric
@attribute callFrequency numeric
@attribute raiseFrequency numeric
@attribute foldFrequencyRound numeric
@attribute callFrequencyRound numeric
@attribute raiseFrequencyRound numeric
@attribute isComitted {false,true}
@attribute nbAllPlayerRaises numeric
@attribute nbPlayerRaises numeric
@attribute nbPlayerRoundRaises numeric
@attribute gameRaisePercentage numeric
@attribute gameRaiseAmount numeric
@attribute gameRaiseAmountRatio numeric
@attribute lastActionWasRaise {false,true}
@attribute VPIP numeric
@attribute PFR numeric
@attribute AF numeric
@attribute AFq numeric
@attribute AFAmount numeric
@attribute WtSD numeric
@attribute opponentVPIP numeric
@attribute opponentPFR numeric
@attribute opponentAF numeric
@attribute opponentAFq numeric
@attribute opponentLogAFAmount numeric
@attribute opponentWtSD numeric
@attribute foldProb numeric
@attribute callProb numeric
@attribute raiseProb numeric
@attribute action {fold,call,raise}

@data
0,0,1,turn,118,1,2290,92.5,0.693147,0.000873,0.693147,2,2,1,0.462316,0.292842,0.245474,0.115556,0.277037,0.607407,false,3,0,0,0,0,0,false,0.263934,0.062623,1.133333,0.284577,-1.016298,0.063333,0.485246,0.423279,4.827586,0.742529,1.255465,0.063333,0,1,0,call
0,0,1,river,118,2,2326,88.5,3.401197,0.012733,3.465736,2,2,1,0.459895,0.296544,0.244188,0.14,0.4,0.46,true,5,1,1,0.2,1.098612,0.049383,true,0.263934,0.062623,1.131148,0.2867,-1.011241,0.063333,0.485246,0.423279,4.862069,0.744,1.279785,0.063333,0,1,0,call
0,0,1,flop,121,1,2380.5,91.5,0.916291,0.001049,0.916291,2,2,1,0.460718,0.300718,0.239179,0.319111,0.292444,0.388444,false,2,0,0,0,0,0,false,0.2656,0.06112,1.095238,0.281159,-1.063756,0.061622,0.4896,0.42912,4.965517,0.748315,1.287983,0.061622,0,1,0,call
0,0,1,turn,121,1,2386,89,1.098612,0.001256,1.098612,2,2,1,0.458367,0.304286,0.237959,0.111429,0.302857,0.585714,false,3,0,0,0,0,0,false,0.2656,0.06112,1.078125,0.279808,-1.067161,0.061622,0.4896,0.42912,5,0.749721,1.291078,0.061622,1,0,0,fold
0,0,1,flop,125,1,2394.5,99,0.693147,0.000835,0.693147,2,2,1,0.466533,0.299699,0.234372,0.312174,0.307826,0.38,false,1,0,0,0,0,0,false,0.257364,0.059225,1.078125,0.275829,-1.067161,0.06,0.482171,0.415814,4.866667,0.742857,1.291265,0.06,1,0,0,fold
0,0,1,flop,136,1,2479.5,97,1.098612,0.001208,1.098612,2,2,1,0.489811,0.290755,0.22,0.326809,0.301277,0.371915,false,2,0,0,0,0,0,false,0.244286,0.054571,1.045455,0.259821,-1.070554,0.058462,0.487143,0.426,5.1,0.752381,1.345183,0.058462,0,0,1,raise
0,0,1,flop,136,3,2493.5,91,1.609438,0.002001,2.397895,2,2,1,0.487512,0.28939,0.223662,0.32,0.295,0.385,true,4,1,1,0.25,1.386294,0.230769,true,0.244286,0.054571,1.060606,0.263111,-1.062823,0.058462,0.487143,0.426,5.133333,0.753684,1.338945,0.058462,0,1,0,call
0,0,1,turn,136,2,2518,84,2.74084,0.006118,2.862201,2,2,1,0.485234,0.29271,0.222617,0.142069,0.292414,0.565517,true,6,2,1,0.333333,1.791759,0.163934,true,0.244286,0.054571,1.059701,0.265198,-1.061766,0.058462,0.487143,0.426,5.166667,0.754974,1.346419,0.058462,1,0,0,fold
0,0,1,flop,140,1,2644.5,46.5,1.252763,0.001322,1.252763,2,2,1,0.490182,0.289273,0.221091,0.313469,0.309388,0.377143,false,3,1,0,0.333333,0.693147,0.017857,false,0.244444,0.06,1.058824,0.262661,-1.12528,0.057,0.494444,0.435,5.3,0.76,1.399296,0.057,0,0,1,raise
0,0,1,flop,140,3,2659.5,39.5,1.504077,0.001689,2.442347,2,2,1,0.487964,0.287964,0.224615,0.3072,0.3032,0.3896,true,5,2,1,0.4,1.704748,0.070313,true,0.244444,0.06,1.073529,0.265812,-1.116234,0.057,0.494444,0.435,5.333333,0.761224,1.390741,0.057,0,0,1,raise
0,0,1,flop,140,5,2678,30.5,1.609438,0.001864,3.044523,2,2,1,0.485766,0.286667,0.228108,0.301176,0.297255,0.401569,true,7,3,2,0.428571,2.302585,0.122449,true,0.244444,0.06,1.088235,0.268936,-1.104835,0.057,0.494444,0.435,5.366667,0.762437,1.379252,0.057,0,0,1,raise
0,0,1,flop,140,7,2701.5,20.5,2.140066,0.003137,3.540959,2,2,1,0.483587,0.285381,0.231569,0.295385,0.291538,0.413077,true,9,4,3,0.444444,2.70805,0.16092,true,0.244444,0.06,1.102941,0.272034,-1.092466,0.057,0.494444,0.435,5.4,0.763636,1.369341,0.057,0,0,1,raise
0,0,1,flop,140,9,2730.5,3.5,1.252763,0.00128,3.839452,2,2,1,0.481429,0.284107,0.235,0.289811,0.286038,0.424151,true,11,5,4,0.454545,3.157,0.227273,true,0.244444,0.06,1.117647,0.275105,-1.072121,0.057,0.494444,0.435,5.433333,0.764824,1.343516,0.057,0,1,0,call
0,0,1,flop,144,1,2776,85.5,1.386294,0.001439,1.386294,2,2,1,0.479651,0.291004,0.229869,0.284444,0.299259,0.416296,false,2,0,0,0,0,0,false,0.244595,0.058378,1.070423,0.269421,-1.09325,0.05561,0.494595,0.436757,5.533333,0.764532,1.360462,0.05561,1,0,0,fold
0,0,1,flop,149,1,2800.5,99,2.140066,0.003026,2.140066,2,2,1,0.490769,0.284786,0.224957,0.297455,0.293818,0.408727,false,1,0,0,0,0,0,false,0.236601,0.056471,1.070423,0.263968,-1.09325,0.054286,0.498039,0.435556,5.451613,0.764251,1.368669,0.054286,1,0,0,fold
0,0,1,flop,160,2,2877.5,98,2.60269,0.00467,2.674149,2,2,1,0.509474,0.273846,0.217166,0.31,0.288571,0.401429,true,2,1,1,0.5,0.693147,0.068966,true,0.232927,0.05878,1.083333,0.257471,-1.08734,0.053023,0.50122,0.442927,5.677419,0.771963,1.397704,0.053023,0,0,1,raise
0,0,1,turn,160,1,2919,71,0,0.000342,0,2,2,1,0.507419,0.272742,0.220323,0.170667,0.282667,0.546667,false,4,2,0,0.5,2.74084,0.5,true,0.232927,0.05878,1.097222,0.260305,-1.05664,0.053023,0.50122,0.442927,5.53125,0.769444,1.355204,0.053023,0,1,0,call
0,0,1,river,160,1,2921,70,0,0.000342,0,2,2,1,0.505382,0.275663,0.219438,0.131765,0.435294,0.432941,false,5,2,0,0.4,2.74084,0.483333,false,0.232927,0.05878,1.082192,0.259316,-1.057814,0.053023,0.50122,0.442927,5.5625,0.770507,1.356013,0.053023,0,1,0,call
0,0,1,flop,162,1,2931.5,99,1.252763,0.001193,1.252763,2,2,1,0.503333,0.280317,0.216825,0.304561,0.283509,0.41193,false,1,0,0,0,0,0,false,0.236145,0.058072,1.053333,0.256391,-1.059572,0.051818,0.501205,0.443614,5.625,0.772603,1.358884,0.051818,1,0,0,fold
0,0,1,flop,183,1,3084.5,97,2.251292,0.00307,2.251292,2,2,1,0.532263,0.268759,0.199416,0.316552,0.278621,0.404828,false,2,0,0,0,0,0,false,0.220321,0.051551,1.025641,0.239446,-1.061455,0.049565,0.503743,0.45262,6,0.777682,1.428966,0.049565,1,0,0,fold
0,0,1,flop,185,1,3108.5,99,1.609438,0.001606,1.609438,2,2,1,0.533718,0.269458,0.197256,0.328136,0.273898,0.397966,false,1,0,0,0,0,0,false,0.22328,0.051005,1.012658,0.236986,-1.062037,0.048511,0.508995,0.453122,5.878788,0.776271,1.442104,0.048511,1,0,0,fold
0,0,1,flop,187,1,3132.5,92.5,1.791759,0.001912,1.791759,2,2,1,0.531571,0.273714,0.195143,0.339333,0.269333,0.391333,false,2,0,0,0,0,0,false,0.231414,0.050471,1,0.237162,-1.066791,0.046531,0.508901,0.453613,5.939394,0.774895,1.44963,0.046531,0,0,1,raise
0,0,1,flop,187,3,3159.5,80.5,2.197225,0.00284,3.044523,2,2,1,0.52968,0.27274,0.198007,0.333771,0.264918,0.401311,true,4,1,1,0.25,1.94591,0.218182,true,0.231414,0.050471,1.012346,0.239731,-1.053762,0.046531,0.508901,0.453613,5.969697,0.775833,1.437814,0.046531,0,0,1,raise
0,0,1,turn,187,1,3189.5,62.5,1.098612,0.00094,1.098612,2,2,1,0.527801,0.271773,0.200851,0.165161,0.305806,0.529032,false,6,2,0,0.333333,2.772589,0.379747,true,0.231414,0.050471,1.024691,0.242282,-1.034854,0.046531,0.508901,0.453613,5.823529,0.773554,1.413137,0.046531,0,0,1,raise
0,0,1,turn,187,3,3213,56.5,2.674149,0.004493,3.020425,2,2,1,0.525936,0.270813,0.203675,0.16,0.29625,0.54375,true,8,3,1,0.375,2.944439,0.315789,true,0.231414,0.050471,1.037037,0.244816,-1.028715,0.046531,0.508901,0.453613,5.852941,0.774486,1.414678,0.046531,0,0,1,raise
0,0,1,river,187,1,3263.5,27.5,1.94591,0.00214,1.94591,2,2,1,0.524085,0.269859,0.206479,0.124444,0.466667,0.408889,false,10,4,0,0.4,3.511545,0.414013,true,0.231414,0.050471,1.049383,0.247333,-1.00012,0.046531,0.508901,0.453613,5.714286,0.772245,1.37822,0.046531,0,0,1,raise
0,0,1,river,187,3,3291.5,13.5,1.94591,0.002122,3.044523,2,2,1,0.522246,0.268912,0.209263,0.117895,0.442105,0.44,true,12,5,1,0.416667,3.701302,0.427027,true,0.231414,0.050471,1.061728,0.249834,-0.986922,0.046531,0.508901,0.453613,5.742857,0.773171,1.363751,0.046531,0,0,1,raise
0,0,1,flop,188,1,3337.5,88.5,1.098612,0.000898,1.098612,2,2,1,0.516806,0.273056,0.210556,0.328387,0.260645,0.410968,false,2,0,0,0,0,0,false,0.235417,0.050208,1.048193,0.250658,-0.987529,0.0456,0.511458,0.456458,5.638889,0.771888,1.355502,0.0456,1,0,0,fold
0,0,1,flop,189,1,3346,99,1.871802,0.001939,1.871802,2,2,1,0.518477,0.272111,0.209827,0.339048,0.256508,0.404444,false,1,0,0,0,0,0,false,0.234197,0.049948,1.048193,0.249836,-0.987529,0.044706,0.51399,0.454093,5.513514,0.769721,1.358662,0.044706,0,0,1,raise
0,0,1,flop,190,2,3371.5,95.5,1.252763,0.001037,1.504077,2,2,1,0.513151,0.276164,0.211096,0.33375,0.2525,0.41375,true,3,1,1,0.333333,0.693147,0.142857,true,0.238144,0.049691,1.047059,0.253074,-0.976195,0.043846,0.516495,0.456907,5.567567,0.768504,1.360116,0.043846,0,0,1,raise
0,0,1,turn,190,2,3393,86.5,1.94591,0.002059,2.197225,2,2,1,0.511399,0.275222,0.213788,0.155152,0.287273,0.557576,true,6,3,1,0.5,2.014903,0.333333,true,0.238144,0.049691,1.070588,0.257878,-0.964414,0.043846,0.516495,0.456907,5.447369,0.766406,1.35027,0.043846,0,1,0,call
0,0,1,river,190,1,3479.5,79.5,4.375757,0.022338,4.375757,2,2,1,0.50966,0.277687,0.213061,0.112,0.42,0.468,false,7,3,0,0.428571,2.014903,0.065657,false,0.238144,0.049691,1.05814,0.257051,-0.971861,0.043846,0.516495,0.456907,5.473684,0.767315,1.403344,0.043846,1,0,0,fold
0,0,1,flop,191,1,3488.5,99,1.94591,0.002003,1.94591,2,2,1,0.511322,0.276746,0.212339,0.328615,0.248615,0.422769,false,1,0,0,0,0,0,false,0.236923,0.049436,1.05814,0.25623,-0.971861,0.043019,0.518974,0.454564,5.358974,0.765251,1.406563,0.043019,1,0,0,fold
0,0,1,flop,195,1,3532.5,94,2.890372,0.00507,2.890372,2,2,1,0.516133,0.275467,0.2088,0.338788,0.244848,0.416364,false,2,0,0,0,0,0,false,0.237186,0.048442,1.045977,0.252201,-0.977146,0.042222,0.518593,0.455477,5.435897,0.767939,1.424425,0.042222,0,0,1,raise
0,0,1,flop,195,3,3604.5,58,2.890372,0.004969,3.988984,2,2,1,0.514419,0.274551,0.211429,0.333731,0.241194,0.425075,true,4,1,1,0.25,2.944439,0.305085,true,0.237186,0.048442,1.057471,0.254545,-0.946755,0.042222,0.518593,0.455477,5.461538,0.768821,1.389434,0.042222,0,0,1,raise
0,0,1,flop,195,5,3677,22,2.917771,0.005006,4.50535,2,2,1,0.512715,0.273642,0.21404,0.328824,0.237647,0.433529,true,6,2,2,0.333333,3.610918,0.376963,true,0.237186,0.048442,1.068966,0.256875,-0.918324,0.042222,0.518593,0.455477,5.487179,0.769697,1.356678,0.042222,0,0,1,raise
0,0,1,flop,201,1,3735.5,93,1.791759,0.001604,1.791759,2,2,1,0.515714,0.271558,0.213117,0.324058,0.234203,0.441739,false,2,0,0,0,0,0,false,0.24,0.051902,1.079545,0.257492,-0.93152,0.041455,0.518049,0.451902,5.292683,0.763704,1.354277,0.041455,0,1,0,call
0,0,1,turn,201,1,3743.5,87,0.693147,0.000534,0.693147,2,2,1,0.514045,0.273916,0.212427,0.150588,0.308235,0.541176,false,3,0,0,0,0,0,false,0.24,0.051902,1.067416,0.256707,-0.937449,0.041455,0.518049,0.451902,5.317073,0.764576,1.355504,0.041455,0,1,0,call
0,0,1,river,201,1,3752,85,1.871802,0.001729,1.871802,2,2,1,0.512387,0.276258,0.211742,0.154286,0.4,0.445714,false,4,0,0,0,0,0,false,0.24,0.051902,1.055556,0.255927,-0.939417,0.041455,0.518049,0.451902,5.341464,0.765441,1.359481,0.041455,0,0,1,raise
0,0,1,flop,206,1,3831.5,89.5,3.349904,0.007383,3.349904,2,2,1,0.512152,0.277342,0.210886,0.319429,0.245143,0.435429,false,2,0,0,0,0,0,false,0.239048,0.050667,1.043478,0.254328,-0.939291,0.040714,0.515238,0.450667,5.285714,0.762455,1.368297,0.040714,1,0,0,fold
0,0,1,flop,207,1,3868,83.5,1.252763,0.000904,1.252763,2,2,1,0.512075,0.278742,0.20956,0.329014,0.24169,0.429296,false,2,0,0,0,0,0,false,0.242654,0.050427,1.032258,0.252819,-0.954178,0.04,0.517536,0.45327,5.333333,0.764158,1.378378,0.04,0,0,1,raise
0,0,1,flop,207,3,3882,76.5,1.252763,0.000901,2.351375,2,2,1,0.51047,0.277868,0.212038,0.324444,0.238333,0.437222,true,4,1,1,0.25,1.504077,0.134615,true,0.242654,0.050427,1.043011,0.25503,-0.948883,0.04,0.517536,0.45327,5.357143,0.765,1.372292,0.04,0,0,1,raise
0,0,1,flop,207,5,3908,69.5,2.74084,0.003951,3.38439,2,2,1,0.508875,0.277,0.2145,0.32,0.235068,0.444932,true,6,2,2,0.333333,2.079442,0.155556,true,0.242654,0.050427,1.053763,0.257227,-0.94365,0.04,0.517536,0.45327,5.380952,0.765836,1.373279,0.04,0,0,1,raise
0,0,1,turn,207,2,3962,36.5,1.252763,0.000883,1.704748,2,2,1,0.50729,0.276137,0.216947,0.146286,0.328,0.525714,true,9,4,1,0.444444,3.238678,0.371212,true,0.242654,0.050427,1.075269,0.261584,-0.916524,0.04,0.517536,0.45327,5.27907,0.763958,1.335873,0.04,0,0,1,raise
0,0,1,river,207,1,3975,29.5,0.916291,0.000629,0.916291,2,2,1,0.505714,0.275279,0.219379,0.147273,0.381818,0.470909,false,11,5,0,0.454545,3.367296,0.388889,true,0.242654,0.050427,1.086022,0.263743,-0.91165,0.04,0.517536,0.45327,5.181818,0.762105,1.32962,0.04,0,0,1,raise
0,0,1,flop,231,1,4089.5,87.5,0,0.000244,0,2,2,1,0.527072,0.262725,0.210551,0.315676,0.231892,0.452432,false,2,0,0,0,0,0,false,0.230638,0.049532,1.084211,0.252603,-0.917438,0.03931,0.507234,0.449532,5.311111,0.75814,1.344673,0.03931,0,1,0,call
0,0,1,turn,231,1,4124,86.5,3.511545,0.008058,3.511545,2,2,1,0.525549,0.264856,0.209942,0.142222,0.318889,0.538889,false,3,0,0,0,0,0,false,0.230638,0.049532,1.072917,0.251913,-0.918355,0.03931,0.507234,0.449532,5.333333,0.75894,1.363355,0.03931,1,0,0,fold
0,0,1,flop,232,1,4135,98,1.94591,0.00169,1.94591,2,2,1,0.523897,0.268309,0.208138,0.311467,0.242133,0.4464,false,2,0,0,0,0,0,false,0.233898,0.049322,1.05102,0.249864,-0.919729,0.038644,0.509322,0.451864,5.377778,0.760526,1.367765,0.038644,1,0,0,fold
0,0,1,flop,233,1,4162,87.5,0.693147,0.00048,0.693147,2,2,1,0.523761,0.26963,0.206952,0.320526,0.238947,0.440526,false,2,0,0,0,0,0,false,0.237131,0.049114,1.040404,0.248518,-0.9302,0.038,0.511392,0.454177,5.422222,0.762092,1.374084,0.038,0,0,1,raise
0,0,1,flop,233,3,4176,83.5,2.079442,0.001912,2.484907,2,2,1,0.522273,0.268864,0.209205,0.316364,0.235844,0.447792,true,4,1,1,0.25,1.098612,0.085106,true,0.237131,0.049114,1.050505,0.250538,-0.927428,0.038,0.511392,0.454177,5.444445,0.762866,1.374137,0.038,0,1,0,call
0,0,1,turn,233,1,4192.5,75.5,2.140066,0.002023,2.140066,2,2,1,0.520793,0.270935,0.208612,0.165405,0.31027,0.524324,false,5,1,0,0.2,1.098612,0.0625,false,0.237131,0.049114,1.04,0.249866,-0.934636,0.038,0.511392,0.454177,5.466667,0.763636,1.378747,0.038,0,1,0,call
0,0,1,river,233,1,4202.5,67,0.405465,0.000357,0.405465,2,2,1,0.519322,0.272994,0.208023,0.14087,0.365217,0.493913,false,6,1,0,0.166667,1.098612,0.059701,false,0.237131,0.049114,1.029703,0.249198,-0.942237,0.038,0.511392,0.454177,5.488889,0.764401,1.379559,0.038,0,1,0,call
0,0,1,flop,239,1,4222,97,1.504077,0.001065,1.504077,2,2,1,0.520446,0.274763,0.205125,0.312308,0.245641,0.442051,false,2,0,0,0,0,0,false,0.235391,0.047901,1.009709,0.24591,-0.94535,0.037377,0.502881,0.447078,5.533333,0.761022,1.381993,0.037377,1,0,0,fold
0,0,1,flop,241,1,4240,94,1.504077,0.00106,1.504077,2,2,1,0.521657,0.275249,0.203425,0.321013,0.242532,0.436456,false,2,0,0,0,0,0,false,0.237551,0.04751,1,0.243979,-0.949781,0.036774,0.502857,0.44751,5.577778,0.76254,1.386026,0.036774,0,0,1,raise
0,0,1,flop,241,3,4262.5,85,2.197225,0.002107,2.890372,2,2,1,0.52022,0.27449,0.20562,0.317,0.2395,0.4435,true,4,1,1,0.25,1.704748,0.195652,true,0.237551,0.04751,1.009615,0.245953,-0.943519,0.036774,0.502857,0.44751,5.6,0.763291,1.381239,0.036774,1,0,0,fold
0,0,1,flop,242,1,4273,98,1.871802,0.001519,1.871802,2,2,1,0.518688,0.277705,0.203934,0.325432,0.236543,0.438025,false,2,0,0,0,0,0,false,0.24065,0.047317,0.990566,0.244041,-0.944839,0.03619,0.504878,0.449756,5.644444,0.76478,1.385232,0.03619,1,0,0,fold
0,0,1,flop,247,1,4294.5,99,1.791759,0.001395,1.791759,2,2,1,0.525175,0.273962,0.201186,0.333659,0.233659,0.432683,false,1,0,0,0,0,0,false,0.235857,0.046375,0.990566,0.240921,-0.944839,0.035625,0.506773,0.448765,5.586957,0.764596,1.388672,0.035625,1,0,0,fold
0,0,1,flop,248,1,4307,95,0.916291,0.00058,0.916291,2,2,1,0.523636,0.277112,0.199572,0.341687,0.230843,0.42747,false,2,0,0,0,0,0,false,0.238889,0.04619,0.972222,0.239086,-0.948789,0.035077,0.50873,0.450952,5.630435,0.766049,1.392098,0.035077,0,0,1,raise
0,0,1,flop,248,3,4317,90,0.916291,0.000579,2.014903,2,2,1,0.52224,0.276373,0.201707,0.337619,0.228095,0.434286,true,4,1,1,0.25,1.252763,0.217391,true,0.238889,0.04619,0.981481,0.241013,-0.945336,0.035077,0.50873,0.450952,5.652174,0.766769,1.388135,0.035077,0,1,0,call
0,0,1,turn,248,1,4354,87.5,3.540959,0.007861,3.540959,2,2,1,0.520851,0.278298,0.20117,0.161053,0.328421,0.510526,false,5,1,0,0.2,1.252763,0.054348,false,0.238889,0.04619,0.972477,0.240404,-0.947519,0.035077,0.50873,0.450952,5.673913,0.767485,1.406097,0.035077,1,0,0,fold
0,0,1,flop,249,1,4363,96.5,0.693147,0.000458,0.693147,2,2,1,0.520741,0.279471,0.200106,0.333647,0.237176,0.429176,false,2,0,0,0,0,0,false,0.241897,0.046008,0.963636,0.239196,-0.949697,0.034545,0.510672,0.453123,5.717391,0.768902,1.407364,0.034545,0,0,1,raise
0,0,1,flop,249,3,4381,92.5,2.484907,0.002732,2.772589,2,2,1,0.519367,0.278734,0.202216,0.329767,0.234419,0.435814,true,4,1,1,0.25,1.098612,0.108108,true,0.241897,0.046008,0.972727,0.241103,-0.946947,0.034545,0.510672,0.453123,5.73913,0.769605,1.409325,0.034545,0,1,0,call
0,0,1,turn,249,1,4400.5,80.5,2.014903,0.001701,2.014903,2,2,1,0.518,0.280632,0.201684,0.182564,0.32,0.497436,false,5,1,0,0.2,1.098612,0.076923,false,0.241897,0.046008,0.963964,0.2405,-0.957319,0.034545,0.510672,0.453123,5.76087,0.770303,1.413155,0.034545,0,0,1,raise
0,0,1,turn,249,3,4435,65.5,2.484907,0.002698,3.295837,2,2,1,0.51664,0.279895,0.20378,0.178,0.312,0.51,true,7,2,1,0.285714,2.351375,0.208791,true,0.241897,0.046008,0.972973,0.242394,-0.947089,0.034545,0.510672,0.453123,5.782609,0.770997,1.403668,0.034545,0,0,1,raise
0,0,1,turn,249,5,4491.5,41.5,3.020425,0.004543,4.085976,2,2,1,0.515288,0.279162,0.205864,0.173659,0.30439,0.521951,true,9,3,2,0.333333,3.113515,0.275641,true,0.241897,0.046008,0.981982,0.244279,-0.931201,0.034545,0.510672,0.453123,5.804348,0.771687,1.389559,0.034545,0,1,0,call
0,0,1,river,249,1,4513,21,0,0.000222,0,2,2,1,0.513943,0.281044,0.205326,0.135,0.391667,0.473333,false,10,3,0,0.3,3.113515,0.272152,false,0.241897,0.046008,0.973214,0.243672,-0.948388,0.034545,0.510672,0.453123,5.826087,0.772372,1.39006,0.034545,0,1,0,call
0,0,1,flop,276,2,4673.5,98,3.526361,0.007223,3.555348,2,2,1,0.54219,0.266764,0.191338,0.325977,0.243218,0.430805,true,2,1,1,0.5,0.693147,0.028571,true,0.222143,0.041571,0.964912,0.22963,-0.947491,0.03403,0.507857,0.455857,6.130435,0.781556,1.42874,0.03403,0,0,1,raise
0,0,1,flop,276,4,4805.5,30,3.401197,0.006204,4.59512,2,2,1,0.540874,0.266116,0.193301,0.322273,0.240455,0.437273,true,4,2,2,0.5,3.583519,0.353535,true,0.222143,0.041571,0.973684,0.231409,-0.90505,0.03403,0.507857,0.455857,6.152174,0.782184,1.377669,0.03403,0,1,0,call
0,0,1,flop,280,1,4899,96.5,1.609438,0.00102,1.609438,2,2,1,0.540287,0.269474,0.190526,0.318652,0.248989,0.43236,false,2,0,0,0,0,0,false,0.222535,0.040986,0.948718,0.228246,-0.931346,0.033529,0.511268,0.46,6.23913,0.784659,1.400557,0.033529,0,0,1,raise
0,0,1,flop,280,3,4920,86.5,1.791759,0.001218,2.772589,2,2,1,0.538998,0.268831,0.192458,0.315111,0.246222,0.438667,true,4,1,1,0.25,1.791759,0.27027,true,0.222535,0.040986,0.957265,0.23,-0.925341,0.033529,0.511268,0.46,6.26087,0.785269,1.394069,0.033529,0,1,0,call
0,0,1,turn,280,2,4944,78.5,2.639057,0.002824,2.772589,2,2,1,0.537714,0.270571,0.192,0.169524,0.320952,0.509524,true,6,2,1,0.333333,2.079442,0.202899,true,0.222535,0.040986,0.957627,0.231222,-0.926085,0.033529,0.511268,0.46,6.282609,0.785876,1.396761,0.033529,1,0,0,fold
0,0,1,flop,285,1,4985,94,0,0.000201,0,2,2,1,0.540609,0.268478,0.191194,0.311648,0.254505,0.433846,false,2,0,0,0,0,0,false,0.225606,0.043737,0.957983,0.229844,-0.928398,0.033043,0.516263,0.465882,6.391304,0.788858,1.403227,0.033043,0,0,1,raise
0,0,1,flop,285,3,4990.5,92,0.916291,0.000501,1.504077,2,2,1,0.539346,0.26785,0.193084,0.308261,0.251739,0.44,true,4,1,1,0.25,0.693147,0.105263,true,0.225606,0.043737,0.966387,0.231556,-0.927211,0.033043,0.516263,0.465882,6.413043,0.789445,1.402526,0.033043,0,0,1,raise
0,0,1,flop,285,5,5001.5,87,1.252763,0.000699,2.351375,2,2,1,0.538089,0.267226,0.194965,0.304946,0.249032,0.446021,true,6,2,2,0.333333,1.504077,0.225806,true,0.225606,0.043737,0.97479,0.233259,-0.924259,0.033043,0.516263,0.465882,6.434783,0.790028,1.399555,0.033043,0,1,0,call
0,0,1,turn,285,1,5007.5,83.5,0.916291,0.000499,0.916291,2,2,1,0.536837,0.26893,0.194512,0.188837,0.313488,0.497674,false,7,2,0,0.285714,1.504077,0.194444,false,0.225606,0.043737,0.966667,0.232743,-0.926965,0.033043,0.516263,0.465882,6.456522,0.790608,1.40067,0.033043,0,0,1,raise
0,0,1,turn,285,3,5018,78.5,1.098612,0.000597,2.079442,2,2,1,0.535592,0.268306,0.196381,0.184545,0.306364,0.509091,true,9,3,1,0.333333,1.94591,0.255319,true,0.225606,0.043737,0.975,0.234437,-0.924028,0.033043,0.516263,0.465882,6.478261,0.791185,1.397493,0.033043,0,0,1,raise
0,0,1,river,285,1,5029,72.5,0.693147,0.000398,0.693147,2,2,1,0.534352,0.267685,0.198241,0.1296,0.416,0.4544,false,11,4,0,0.363636,2.302585,0.315789,true,0.225606,0.043737,0.983333,0.236123,-0.920529,0.033043,0.516263,0.465882,6.361702,0.789589,1.392992,0.033043,0,1,0,call
0,0,1,flop,287,1,5051.5,91.5,0.693147,0.000396,0.693147,2,2,1,0.532965,0.270437,0.196874,0.301702,0.257021,0.441277,false,2,0,0,0,0,0,false,0.227491,0.043436,0.967213,0.234573,-0.927807,0.032571,0.516151,0.466117,6.404255,0.790736,1.396316,0.032571,0,0,1,raise
0,0,1,flop,287,3,5061,87.5,1.252763,0.000691,2.014903,2,2,1,0.531743,0.269817,0.198716,0.298526,0.254316,0.447158,true,4,1,1,0.25,1.098612,0.133333,true,0.227491,0.043436,0.97541,0.236245,-0.925479,0.032571,0.516151,0.466117,6.425532,0.791304,1.394291,0.032571,0,0,1,raise
0,0,1,flop,287,5,5075,80.5,1.252763,0.000689,2.674149,2,2,1,0.530526,0.269199,0.200549,0.295417,0.251667,0.452917,true,6,2,2,0.333333,1.871802,0.25,true,0.227491,0.043436,0.983607,0.237908,-0.921435,0.032571,0.516151,0.466117,6.446808,0.79187,1.389613,0.032571,0,0,1,raise
0,0,1,turn,287,1,5088,73.5,0.916291,0.000491,0.916291,2,2,1,0.529315,0.268584,0.202374,0.180444,0.299556,0.52,false,8,3,0,0.375,2.302585,0.321429,true,0.227491,0.043436,0.991803,0.239565,-0.917429,0.032571,0.516151,0.466117,6.333333,0.790297,1.384531,0.032571,0,0,1,raise
0,0,1,turn,287,3,5098.5,68.5,1.098612,0.000588,2.079442,2,2,1,0.528109,0.267973,0.204191,0.176522,0.293043,0.530435,true,10,4,1,0.4,2.525729,0.343284,true,0.227491,0.043436,1,0.241215,-0.91459,0.032571,0.516151,0.466117,6.354167,0.79086,1.381458,0.032571,0,1,0,call
0,0,1,river,287,1,5167,65.5,4.18205,0.012518,4.18205,2,2,1,0.526909,0.269636,0.203727,0.124615,0.438462,0.436923,false,11,4,0,0.363636,2.525729,0.116162,false,0.227491,0.043436,0.99187,0.240693,-0.916857,0.032571,0.516151,0.466117,6.375,0.791421,1.409917,0.032571,0,1,0,call
