@relation PostFoldCallRaise

@attribute roundCompletion numeric
@attribute playersActed numeric
@attribute playersToAct numeric
@attribute round {flop,turn,river}
@attribute gameCount numeric
@attribute nbActionsThisRound numeric
@attribute potSize numeric
@attribute stackSize numeric
@attribute deficit numeric
@attribute potOdds numeric
@attribute maxbet numeric
@attribute nbSeatedPlayers numeric
@attribute nbActivePlayers numeric
@attribute activePlayerRatio numeric
@attribute foldFrequency numeric
@attribute callFrequency numeric
@attribute raiseFrequency numeric
@attribute foldFrequencyRound numeric
@attribute callFrequencyRound numeric
@attribute raiseFrequencyRound numeric
@attribute isComitted {false,true}
@attribute nbAllPlayerRaises numeric
@attribute nbPlayerRaises numeric
@attribute nbPlayerRoundRaises numeric
@attribute gameRaisePercentage numeric
@attribute gameRaiseAmount numeric
@attribute gameRaiseAmountRatio numeric
@attribute lastActionWasRaise {false,true}
@attribute VPIP numeric
@attribute PFR numeric
@attribute AF numeric
@attribute AFq numeric
@attribute AFAmount numeric
@attribute WtSD numeric
@attribute opponentVPIP numeric
@attribute opponentPFR numeric
@attribute opponentAF numeric
@attribute opponentAFq numeric
@attribute opponentLogAFAmount numeric
@attribute opponentWtSD numeric
@attribute foldProb numeric
@attribute callProb numeric
@attribute raiseProb numeric
@attribute action {fold,call,raise}

@data
0,0,1,turn,1674,1,16608,58,3.555348,0.002103,3.555348,2,2,1,0.610463,0.258082,0.131533,0.152269,0.382185,0.465546,false,6,2,0,0.333333,2.197225,0.105263,true,0.149702,0.030775,0.8075,0.189903,-1.03566,0.011343,0.203337,0.198832,9.657535,0.482083,1.869996,0.011343,0,0,1,raise
0,0,1,flop,1677,1,16717,94.5,2.639057,0.000837,2.639057,2,2,1,0.609525,0.258712,0.131841,0.276703,0.341538,0.381758,false,2,0,0,0,0,0,false,0.15003,0.03072,0.80597,0.190049,-1.028623,0.011287,0.203569,0.199072,9.554054,0.482133,1.854136,0.011287,0,0,1,raise
0,0,1,flop,1677,3,16773.5,66.5,2.674149,0.000864,3.749504,2,2,1,0.609129,0.258544,0.132406,0.275191,0.339672,0.385137,true,4,1,1,0.25,2.70805,0.297872,true,0.15003,0.03072,0.808458,0.19054,-1.021509,0.011287,0.203569,0.199072,9.567568,0.482491,1.845034,0.011287,0,1,0,call
0,0,1,turn,1677,1,16789.5,52,0.405465,0.000089,0.405465,2,2,1,0.608733,0.259025,0.13232,0.151,0.379,0.47,false,5,1,0,0.2,2.70805,0.28866,false,0.15003,0.03072,0.806452,0.190424,-1.025615,0.011287,0.203569,0.199072,9.581081,0.482849,1.845217,0.011287,0,0,1,raise
0,0,1,river,1677,1,16796.5,48.5,0.405465,0.000089,0.405465,2,2,1,0.608338,0.258857,0.132883,0.160571,0.462857,0.376571,false,7,2,0,0.285714,2.833213,0.307692,true,0.15003,0.03072,0.808933,0.190915,-1.024464,0.011287,0.203569,0.199072,9.466666,0.482873,1.843856,0.011287,0,1,0,call
0,0,1,flop,1682,1,16825.5,91.5,0.405465,0.000089,0.405465,2,2,1,0.606762,0.26013,0.133187,0.273696,0.343261,0.383043,false,2,0,0,0,0,0,false,0.151364,0.031222,0.807882,0.191546,-1.025712,0.011176,0.203559,0.199075,9.493333,0.482256,1.844568,0.011176,0,1,0,call
0,0,1,turn,1682,1,16830,90,1.098612,0.000178,1.098612,2,2,1,0.606369,0.260608,0.1331,0.149752,0.375868,0.47438,false,3,0,0,0,0,0,false,0.151364,0.031222,0.805897,0.19143,-1.026134,0.011176,0.203559,0.199075,9.506667,0.482612,1.844934,0.011176,0,1,0,call
0,0,1,river,1682,1,16840.5,87,2.014903,0.000445,2.014903,2,2,1,0.605977,0.261087,0.133014,0.15831,0.470423,0.371268,false,4,0,0,0,0,0,false,0.151364,0.031222,0.803922,0.191315,-1.026979,0.011176,0.203559,0.199075,9.52,0.482967,1.845847,0.011176,0,1,0,call
0,0,1,flop,1694,1,16874.5,99,0.693147,0.000119,0.693147,2,2,1,0.607224,0.260694,0.132159,0.272216,0.346811,0.380973,false,1,0,0,0,0,0,false,0.150883,0.031001,0.8,0.190168,-1.029227,0.011122,0.204476,0.199435,9.447369,0.48306,1.845482,0.011122,1,0,0,fold
0,0,1,flop,1695,2,16910,97,3.38439,0.001741,3.417727,2,2,1,0.606697,0.261475,0.131905,0.276129,0.344946,0.378925,true,3,1,1,0.333333,0.693147,0.031746,true,0.151383,0.030983,0.798544,0.190311,-1.028862,0.011068,0.204944,0.199906,9.473684,0.483765,1.848415,0.011068,1,0,0,fold
0,0,1,flop,1696,1,16923.5,94,0.405465,0.000089,0.405465,2,2,1,0.60656,0.261781,0.131736,0.28,0.343102,0.376898,false,2,0,0,0,0,0,false,0.151882,0.030965,0.79661,0.190084,-1.030264,0.011014,0.205412,0.200376,9.5,0.484469,1.848818,0.011014,0,1,0,call
0,0,1,turn,1696,1,16927,92.5,0.693147,0.000118,0.693147,2,2,1,0.606172,0.262254,0.131652,0.148525,0.380984,0.470492,false,3,0,0,0,0,0,false,0.151882,0.030965,0.794686,0.18997,-1.030684,0.011014,0.205412,0.200376,9.513158,0.48482,1.84906,0.011014,0,1,0,call
0,0,1,river,1696,1,16930.5,90.5,0.405465,0.000089,0.405465,2,2,1,0.605784,0.262726,0.131567,0.156111,0.477778,0.366111,false,4,0,0,0,0,0,false,0.151882,0.030965,0.792771,0.189857,-1.031244,0.011014,0.205412,0.200376,9.526316,0.48517,1.849242,0.011014,0,1,0,call
0,0,1,flop,1706,1,16968,93,1.704748,0.000324,1.704748,2,2,1,0.606518,0.262661,0.130898,0.278511,0.346596,0.374894,false,2,0,0,0,0,0,false,0.151579,0.030784,0.788969,0.188955,-1.033341,0.010962,0.20538,0.200374,9.565789,0.48523,1.850166,0.010962,0,0,1,raise
0,0,1,flop,1706,3,16991,82,1.871802,0.000382,2.862201,2,2,1,0.606132,0.262494,0.13145,0.277037,0.344762,0.378201,true,4,1,1,0.25,1.871802,0.234043,true,0.151579,0.030784,0.791367,0.189436,-1.030568,0.010962,0.20538,0.200374,9.578947,0.485579,1.846733,0.010962,0,1,0,call
0,0,1,turn,1706,1,16999.5,75.5,0.693147,0.000118,0.693147,2,2,1,0.605747,0.262962,0.131367,0.147317,0.386016,0.466667,false,5,1,0,0.2,1.871802,0.215686,false,0.151579,0.030784,0.789474,0.189324,-1.032379,0.010962,0.20538,0.200374,9.592105,0.485927,1.846974,0.010962,0,0,1,raise
0,0,1,turn,1706,3,17010.5,71.5,1.609438,0.000294,2.197225,2,2,1,0.605362,0.262795,0.131919,0.146129,0.382903,0.470968,true,7,2,1,0.285714,2.140066,0.230769,true,0.151579,0.030784,0.791866,0.189804,-1.031374,0.010962,0.20538,0.200374,9.605263,0.486275,1.846048,0.010962,0,1,0,call
0,0,1,river,1706,1,17019.5,66.5,1.386294,0.000235,1.386294,2,2,1,0.604978,0.263263,0.131835,0.153973,0.484932,0.361096,false,8,2,0,0.25,2.140066,0.205479,false,0.151579,0.030784,0.789976,0.189692,-1.032764,0.010962,0.20538,0.200374,9.618421,0.486622,1.84653,0.010962,0,1,0,call
0,0,1,flop,1751,1,17134.5,95.5,0.693147,0.000117,0.693147,2,2,1,0.609626,0.260374,0.130075,0.275579,0.348211,0.376211,false,2,0,0,0,0,0,false,0.148832,0.030564,0.78673,0.18707,-1.034342,0.010909,0.202963,0.198085,9.697369,0.482525,1.848893,0.010909,0,1,0,call
0,0,1,turn,1751,1,17139.5,93.5,1.098612,0.000175,1.098612,2,2,1,0.609246,0.260835,0.129994,0.14496,0.38784,0.4672,false,3,0,0,0,0,0,false,0.148832,0.030564,0.78487,0.186962,-1.034896,0.010909,0.202963,0.198085,9.710526,0.482869,1.849253,0.010909,0,1,0,call
0,0,1,river,1751,1,17145,90.5,0.916291,0.000146,0.916291,2,2,1,0.608867,0.261295,0.129913,0.151892,0.491892,0.356216,false,4,0,0,0,0,0,false,0.148832,0.030564,0.783019,0.186853,-1.035727,0.010909,0.202963,0.198085,9.723684,0.483212,1.849553,0.010909,0,1,0,call
0,0,1,flop,1774,1,17292,94,2.674149,0.000838,2.674149,2,2,1,0.611355,0.260246,0.128473,0.274136,0.351623,0.374241,false,2,0,0,0,0,0,false,0.148032,0.030169,0.779859,0.185386,-1.03716,0.010806,0.203712,0.198898,9.815789,0.483366,1.859254,0.010806,1,0,0,fold
0,0,1,river,1781,1,17331,99,0.693147,0.000115,0.693147,2,2,1,0.612172,0.259902,0.128,0.149867,0.498667,0.351467,false,1,0,0,0,0,0,false,0.148011,0.03005,0.778037,0.184748,-1.037298,0.010755,0.203473,0.198678,9.842105,0.48341,1.862129,0.010755,1,0,0,fold
0,0,1,flop,1802,1,17387.5,95.5,0.693147,0.000115,0.693147,2,2,1,0.613277,0.258748,0.128049,0.277917,0.349792,0.372292,false,2,0,0,0,0,0,false,0.148505,0.030808,0.77907,0.184309,-1.03712,0.010704,0.203322,0.198583,9.907895,0.481948,1.862937,0.010704,0,0,1,raise
0,0,1,flop,1802,3,17396.5,91.5,1.098612,0.000172,1.94591,2,2,1,0.612904,0.258591,0.128578,0.276477,0.347979,0.375544,true,4,1,1,0.25,1.098612,0.190476,true,0.148505,0.030808,0.781395,0.184773,-1.036117,0.010704,0.203322,0.198583,9.921053,0.482284,1.861772,0.010704,0,0,1,raise
0,0,1,flop,1802,5,17409.5,85.5,1.386294,0.00023,2.639057,2,2,1,0.612532,0.258434,0.129107,0.275052,0.346186,0.378763,true,6,2,2,0.333333,1.791759,0.285714,true,0.148505,0.030808,0.783721,0.185236,-1.034616,0.010704,0.203322,0.198583,9.934211,0.48262,1.85997,0.010704,0,0,1,raise
0,0,1,flop,1802,7,17428,77.5,1.871802,0.000373,3.198673,2,2,1,0.61216,0.258277,0.129636,0.273641,0.34441,0.381949,true,8,3,3,0.375,2.302585,0.321429,true,0.148505,0.030808,0.786047,0.185698,-1.032622,0.010704,0.203322,0.198583,9.947369,0.482955,1.857712,0.010704,0,0,1,raise
0,0,1,flop,1802,9,17455.5,64.5,2.079442,0.000458,3.663562,2,2,1,0.611789,0.25812,0.130164,0.272245,0.342653,0.385102,true,10,4,4,0.4,2.80336,0.364706,true,0.148505,0.030808,0.788372,0.18616,-1.0294,0.010704,0.203322,0.198583,9.960526,0.48329,1.85376,0.010704,0,1,0,call
0,0,1,turn,1802,1,17464.5,56.5,0,0.000057,0,2,2,1,0.611418,0.25857,0.130085,0.14381,0.392698,0.463492,false,11,4,0,0.363636,2.80336,0.356322,false,0.148505,0.030808,0.786543,0.186054,-1.031594,0.010704,0.203322,0.198583,9.973684,0.483625,1.853878,0.010704,0,1,0,call
0,0,1,river,1802,1,17470.5,55.5,1.609438,0.000286,1.609438,2,2,1,0.611048,0.259019,0.130006,0.161053,0.492105,0.346842,false,12,4,0,0.333333,2.80336,0.319588,false,0.148505,0.030808,0.784722,0.185949,-1.031868,0.010704,0.203322,0.198583,9.986842,0.483959,1.854466,0.010704,0,1,0,call
0,0,1,flop,1821,2,17535.5,98,1.098612,0.000171,1.386294,2,2,1,0.610848,0.258954,0.130271,0.270863,0.34599,0.383147,true,2,1,1,0.5,0.693147,0.25,true,0.149151,0.031584,0.788506,0.186734,-1.029948,0.010605,0.201753,0.197063,10.013158,0.481206,1.85604,0.010605,1,0,0,fold
0,0,1,flop,1828,1,17569.5,94,0.916291,0.000142,0.916291,2,2,1,0.611281,0.259066,0.129725,0.274545,0.344242,0.381212,false,2,0,0,0,0,0,false,0.149672,0.031463,0.784897,0.186002,-1.03145,0.010556,0.20262,0.197948,10.065789,0.481917,1.857281,0.010556,0,1,0,call
0,0,1,turn,1828,1,17607,91.5,3.555348,0.001984,3.555348,2,2,1,0.610916,0.259509,0.129647,0.142677,0.39748,0.459843,false,3,0,0,0,0,0,false,0.149672,0.031463,0.783105,0.185898,-1.032132,0.010556,0.20262,0.197948,10.078947,0.482248,1.861369,0.010556,1,0,0,fold
0,0,1,turn,1831,1,17616.5,98,0.693147,0.000114,0.693147,2,2,1,0.610418,0.260239,0.129415,0.149375,0.394375,0.45625,false,2,1,0,0.5,0.693147,0.333333,true,0.150518,0.031411,0.781818,0.186041,-1.031639,0.010459,0.202289,0.197624,9.961039,0.481963,1.860852,0.010459,0,0,1,raise
0,0,1,turn,1831,3,17624.5,94,0.693147,0.000113,1.791759,2,2,1,0.610054,0.260084,0.129934,0.148217,0.391318,0.460465,true,4,2,1,0.5,1.386294,0.428571,true,0.150518,0.031411,0.784091,0.186496,-1.030656,0.010459,0.202289,0.197624,9.974026,0.482293,1.859588,0.010459,0,1,0,call
0,0,1,river,1831,1,17634.5,92,2.079442,0.000453,2.079442,2,2,1,0.60969,0.260525,0.129857,0.158961,0.498701,0.342338,false,5,2,0,0.4,1.386294,0.2,false,0.150518,0.031411,0.782313,0.186392,-1.031201,0.010459,0.202289,0.197624,9.987013,0.482623,1.86052,0.010459,1,0,0,fold
0,0,1,flop,1843,1,17665.5,96.5,1.791759,0.00034,1.791759,2,2,1,0.609762,0.259881,0.130428,0.273166,0.347538,0.379297,false,3,1,0,0.333333,0.693147,0.117647,false,0.150623,0.03229,0.785068,0.186674,-1.030355,0.010411,0.201516,0.196881,10.012987,0.481139,1.860644,0.010411,1,0,0,fold
0,0,1,flop,1850,1,17685.5,98,0.916291,0.000141,0.916291,2,2,1,0.609964,0.260142,0.129965,0.2768,0.3458,0.3774,false,2,0,0,0,0,0,false,0.151133,0.032168,0.783784,0.186504,-1.03,0.010317,0.201834,0.197217,10.051948,0.481211,1.860595,0.010317,0,1,0,call
0,0,1,turn,1850,1,17690,95.5,0.693147,0.000113,0.693147,2,2,1,0.609604,0.26058,0.129888,0.147077,0.396,0.456923,false,3,0,0,0,0,0,false,0.151133,0.032168,0.782022,0.186401,-1.030681,0.010317,0.201834,0.197217,10.064935,0.481537,1.860827,0.010317,0,0,1,raise
0,0,1,turn,1850,3,17698.5,91.5,0.916291,0.000141,1.871802,2,2,1,0.609243,0.260426,0.130402,0.145954,0.392977,0.461069,true,5,1,1,0.2,1.098612,0.2,true,0.151133,0.032168,0.78427,0.186851,-1.029701,0.010317,0.201834,0.197217,10.077922,0.481864,1.859625,0.010317,0,1,0,call
0,0,1,river,1850,1,17703,89,0.693147,0.000113,0.693147,2,2,1,0.608884,0.260862,0.130325,0.169744,0.492308,0.337949,false,6,1,0,0.166667,1.098612,0.166667,false,0.151133,0.032168,0.782511,0.186748,-1.03038,0.010317,0.201834,0.197217,10.090909,0.48219,1.859857,0.010317,0,1,0,call
0,0,1,flop,1875,1,17815,99,3.772761,0.002436,3.772761,2,2,1,0.611829,0.259287,0.128954,0.275423,0.349055,0.375522,false,1,0,0,0,0,0,false,0.149654,0.03174,0.779018,0.18491,-1.031059,0.01027,0.201277,0.196722,10.155844,0.481398,1.866461,0.01027,0,0,1,raise
0,0,1,flop,1875,3,17957.5,12,2.484907,0.000668,4.59512,2,2,1,0.611472,0.259136,0.129463,0.274059,0.347327,0.378614,true,3,1,1,0.333333,3.795489,0.439394,true,0.149654,0.03174,0.78125,0.185355,-1.010227,0.01027,0.201277,0.196722,10.168831,0.481722,1.835966,0.01027,0,1,0,call
0,0,1,flop,1877,1,17986.5,95.5,1.871802,0.000361,1.871802,2,2,1,0.610402,0.260431,0.129236,0.272709,0.350542,0.376749,false,2,0,0,0,0,0,false,0.150027,0.031707,0.776053,0.185052,-1.01451,0.010224,0.201595,0.197044,10.194805,0.482067,1.837115,0.010224,1,0,0,fold
0,0,1,flop,1887,1,18016,99,0.693147,0.000111,0.693147,2,2,1,0.611405,0.259954,0.128711,0.276275,0.348824,0.374902,false,1,0,0,0,0,0,false,0.149762,0.031539,0.774336,0.184348,-1.014643,0.010179,0.201058,0.196531,10.220779,0.481514,1.838304,0.010179,0,1,0,call
0,0,1,flop,1895,1,18048,94,0.693147,0.000111,0.693147,2,2,1,0.610665,0.260636,0.128768,0.274927,0.352,0.373073,false,3,1,0,0.333333,0.693147,0.142857,false,0.150184,0.031933,0.775824,0.185073,-1.013569,0.010088,0.201264,0.196756,10.25974,0.480988,1.838083,0.010088,0,1,0,call
0,0,1,turn,1895,2,18056,90,0.693147,0.000111,1.386294,2,2,1,0.610312,0.261064,0.128694,0.144848,0.397576,0.457576,true,5,2,1,0.4,1.386294,0.272727,true,0.150184,0.031933,0.776316,0.185413,-1.012634,0.010088,0.201264,0.196756,10.272727,0.481308,1.836873,0.010088,0,1,0,call
0,0,1,river,1895,2,18064.5,86,0.916291,0.000138,1.504077,2,2,1,0.60996,0.26149,0.128619,0.167595,0.498734,0.333671,true,7,3,1,0.428571,1.791759,0.322581,true,0.150184,0.031933,0.776805,0.185753,-1.011701,0.010088,0.201264,0.196756,10.285714,0.481628,1.835722,0.010088,0,1,0,call
0,0,1,flop,1896,1,18125.5,85.5,3.38439,0.001625,3.38439,2,2,1,0.609256,0.262343,0.128471,0.273592,0.355146,0.371262,false,2,0,0,0,0,0,false,0.150632,0.031916,0.77342,0.185553,-1.015952,0.010044,0.201684,0.197179,10.311688,0.482266,1.840276,0.010044,1,0,0,fold
0,0,1,turn,1915,1,18189.5,99,0.693147,0.00011,0.693147,2,2,1,0.60965,0.262831,0.127587,0.143759,0.402105,0.454135,false,1,0,0,0,0,0,false,0.151225,0.0316,0.773218,0.185668,-1.014288,0.00987,0.200208,0.195748,10.337663,0.479658,1.843331,0.00987,1,0,0,fold
0,0,1,flop,1918,1,18204,95,0.405465,0.000082,0.405465,2,2,1,0.609748,0.262952,0.127368,0.277101,0.35343,0.369469,false,2,0,0,0,0,0,false,0.151509,0.03155,0.771552,0.185371,-1.015347,0.009828,0.200416,0.195963,10.363636,0.48,1.843597,0.009828,0,0,1,raise
0,0,1,flop,1918,3,18215.5,92,1.94591,0.000384,2.302585,2,2,1,0.6094,0.262802,0.127867,0.275769,0.351731,0.3725,true,4,1,1,0.25,0.916291,0.107143,true,0.151509,0.03155,0.773707,0.185806,-1.014649,0.009828,0.200416,0.195963,10.376623,0.480317,1.843316,0.009828,0,0,1,raise
0,0,1,flop,1918,5,18265.5,78,3.367296,0.001585,3.828641,2,2,1,0.609051,0.262651,0.128366,0.27445,0.350048,0.375502,true,6,2,2,0.333333,2.251292,0.17,true,0.151509,0.03155,0.775862,0.18624,-1.011403,0.009828,0.200416,0.195963,10.38961,0.480633,1.841596,0.009828,1,0,0,fold
0,0,1,flop,1923,1,18286.5,98,1.504077,0.000246,1.504077,2,2,1,0.609248,0.262893,0.127927,0.277905,0.348381,0.373714,false,2,0,0,0,0,0,false,0.151635,0.031469,0.772532,0.185646,-1.011799,0.009785,0.200934,0.196492,10.428572,0.481288,1.842539,0.009785,1,0,0,fold
0,0,1,flop,1931,1,18315,95.5,2.197225,0.000491,2.197225,2,2,1,0.609444,0.263133,0.127491,0.281327,0.34673,0.371943,false,2,0,0,0,0,0,false,0.151525,0.031339,0.769231,0.185056,-1.012855,0.009744,0.20062,0.196196,10.454545,0.480751,1.843949,0.009744,1,0,0,fold
0,0,1,turn,1959,1,18413,99,1.098612,0.000163,1.098612,2,2,1,0.609803,0.262867,0.127397,0.150149,0.399104,0.450746,false,1,0,0,0,0,0,false,0.15242,0.03191,0.773305,0.185737,-1.010021,0.00958,0.198777,0.194417,10.493506,0.476794,1.848522,0.00958,1,0,0,fold
0,0,1,flop,1992,1,18583,84,3.713572,0.002201,3.713572,2,2,1,0.610899,0.262286,0.126881,0.284717,0.345094,0.370189,false,2,0,0,0,0,0,false,0.153407,0.032385,0.777778,0.186246,-1.008981,0.009383,0.198497,0.194208,10.584415,0.474175,1.856598,0.009383,0,0,1,raise
0,0,1,flop,1992,3,18708,2,0.693147,0.000107,4.430817,2,2,1,0.61056,0.262141,0.127365,0.28338,0.343474,0.373146,true,4,1,1,0.25,3.73767,0.414141,true,0.153407,0.032385,0.779874,0.186667,-0.990608,0.009383,0.198497,0.194208,10.597403,0.474484,1.828096,0.009383,0,1,0,call
0,0,1,flop,2025,1,18786.5,96.5,1.386294,0.000213,1.386294,2,2,1,0.613275,0.260482,0.126309,0.282056,0.346542,0.371402,false,2,0,0,0,0,0,false,0.151897,0.032351,0.777083,0.184985,-0.991336,0.009344,0.197733,0.193514,10.675324,0.472727,1.828989,0.009344,1,0,0,fold
0,0,1,flop,2046,1,18904,96.5,1.098612,0.000159,1.098612,2,2,1,0.615339,0.259446,0.12528,0.285395,0.34493,0.369674,false,2,0,0,0,0,0,false,0.151317,0.03202,0.773859,0.183578,-0.992113,0.009306,0.197659,0.193483,10.74026,0.472065,1.83694,0.009306,0,0,1,raise
0,0,1,flop,2046,3,18921.5,90.5,2.140066,0.000449,2.674149,2,2,1,0.615005,0.259305,0.125755,0.284074,0.343333,0.372593,true,4,1,1,0.25,1.386294,0.176471,true,0.151317,0.03202,0.775934,0.183992,-0.990797,0.009306,0.197659,0.193483,10.753246,0.47237,1.835808,0.009306,0,1,0,call
0,0,1,turn,2046,1,18932,82,0.693147,0.000106,0.693147,2,2,1,0.614672,0.259707,0.125686,0.156444,0.396148,0.447407,false,5,1,0,0.2,1.386294,0.157895,false,0.151317,0.03202,0.774327,0.183899,-0.992994,0.009306,0.197659,0.193483,10.766233,0.472675,1.836027,0.009306,0,0,1,raise
0,0,1,turn,2046,3,18951,78,2.564949,0.000686,2.833213,2,2,1,0.614338,0.259566,0.126161,0.155294,0.393235,0.451471,true,7,2,1,0.285714,1.791759,0.147059,true,0.151317,0.03202,0.776398,0.184312,-0.992117,0.009306,0.197659,0.193483,10.779221,0.472979,1.836077,0.009306,0,0,1,raise
0,0,1,turn,2046,5,19005,52,2.70805,0.000789,3.806663,2,2,1,0.614005,0.259425,0.126634,0.154161,0.390365,0.455474,true,9,3,2,0.333333,2.944439,0.290323,true,0.151317,0.03202,0.778468,0.184724,-0.98646,0.009306,0.197659,0.193483,10.792208,0.473283,1.828832,0.009306,0,1,0,call
0,0,1,river,2046,1,19021,37,0,0.000053,0,2,2,1,0.613673,0.259827,0.126566,0.1655,0.505,0.3295,false,10,3,0,0.3,2.944439,0.285714,false,0.151317,0.03202,0.77686,0.184631,-0.99031,0.009306,0.197659,0.193483,10.805195,0.473587,1.828941,0.009306,0,0,1,raise
0,0,1,flop,2055,1,19064.5,99,0,0.000052,0,2,2,1,0.614469,0.259105,0.126491,0.282765,0.346359,0.370876,false,1,0,0,0,0,0,false,0.151141,0.03188,0.77732,0.184298,-0.989316,0.009268,0.198252,0.194094,10.717949,0.474253,1.829072,0.009268,0,0,1,raise
0,0,1,turn,2055,1,19068.5,97,0,0.000052,0,2,2,1,0.614138,0.258966,0.126961,0.153043,0.394783,0.452174,false,3,1,0,0.333333,0.693147,0.333333,true,0.151141,0.03188,0.779381,0.184708,-0.988883,0.009268,0.198252,0.194094,10.594936,0.474282,1.828503,0.009268,0,1,0,call
0,0,1,river,2055,1,19076,96,1.871802,0.000341,1.871802,2,2,1,0.613807,0.259365,0.126893,0.163457,0.498765,0.337778,false,4,1,0,0.25,0.693147,0.105263,false,0.151141,0.03188,0.777778,0.184615,-0.989139,0.009268,0.198252,0.194094,10.607594,0.474584,1.829211,0.009268,1,0,0,fold
0,0,1,flop,2057,2,19096.5,91.5,0.693147,0.000105,1.098612,2,2,1,0.613355,0.260022,0.126688,0.281468,0.344771,0.373761,true,3,1,1,0.333333,0.693147,0.105263,true,0.15148,0.031849,0.776639,0.184747,-0.990242,0.009231,0.198544,0.194391,10.632912,0.474914,1.829458,0.009231,1,0,0,fold
0,0,1,flop,2071,1,19149,93.5,0.405465,0.000078,0.405465,2,2,1,0.614559,0.259562,0.125943,0.284749,0.343196,0.372055,false,2,0,0,0,0,0,false,0.15094,0.031634,0.773469,0.183733,-0.991773,0.009194,0.198651,0.194525,10.683544,0.474758,1.831443,0.009194,0,1,0,call
0,0,1,turn,2071,1,19152,92,0.405465,0.000078,0.405465,2,2,1,0.614231,0.259957,0.125876,0.151942,0.399137,0.448921,false,3,0,0,0,0,0,false,0.15094,0.031634,0.771894,0.183641,-0.992156,0.009194,0.198651,0.194525,10.696202,0.475057,1.831605,0.009194,0,1,0,call
0,0,1,river,2071,1,19178.5,90.5,3.218876,0.001302,3.218876,2,2,1,0.613903,0.260352,0.125809,0.173659,0.492683,0.333659,false,4,0,0,0,0,0,false,0.15094,0.031634,0.770325,0.183549,-0.992538,0.009194,0.198651,0.194525,10.70886,0.475356,1.834314,0.009194,1,0,0,fold
0,0,1,flop,2095,1,19302,61,0.693147,0.000104,0.693147,2,2,1,0.615911,0.259343,0.124809,0.283455,0.346182,0.370364,false,2,0,0,0,0,0,false,0.14969,0.031272,0.767206,0.182187,-1.002304,0.009157,0.197332,0.193254,10.746836,0.473292,1.83921,0.009157,0,1,0,call
0,0,1,turn,2095,1,19305,59,0,0.000052,0,2,2,1,0.615585,0.259735,0.124743,0.150857,0.403429,0.445714,false,3,0,0,0,0,0,false,0.14969,0.031272,0.765657,0.182097,-1.002809,0.009157,0.197332,0.193254,10.759494,0.473589,1.839318,0.009157,0,1,0,call
0,0,1,river,2095,1,19309,58,1.098612,0.000155,1.098612,2,2,1,0.615259,0.260127,0.124677,0.183614,0.486747,0.329639,false,4,0,0,0,0,0,false,0.14969,0.031272,0.764113,0.182007,-1.003061,0.009157,0.197332,0.193254,10.772152,0.473886,1.839641,0.009157,1,0,0,fold
0,0,1,river,2107,1,19344,99,0,0.000052,0,2,2,1,0.616556,0.259421,0.124086,0.193333,0.480952,0.325714,false,1,0,0,0,0,0,false,0.149313,0.031094,0.762575,0.181201,-1.003188,0.00912,0.197158,0.193103,10.810126,0.473708,1.84063,0.00912,1,0,0,fold
0,0,1,flop,2111,1,19391.5,97,3.610918,0.001904,3.610918,2,2,1,0.616311,0.259401,0.124351,0.282172,0.34914,0.368688,false,3,1,0,0.333333,0.693147,0.025641,false,0.149504,0.031508,0.763052,0.181336,-1.002878,0.009084,0.197258,0.19321,10.835443,0.473767,1.844027,0.009084,1,0,0,fold
0,0,1,flop,2114,1,19418.5,91,0,0.000051,0,2,2,1,0.616592,0.259381,0.12409,0.285405,0.347568,0.367027,false,2,0,0,0,0,0,false,0.149764,0.031464,0.761523,0.18098,-1.004893,0.009048,0.197923,0.193881,10.873418,0.47465,1.844794,0.009048,0,1,0,call
0,0,1,turn,2114,1,19426,90,1.871802,0.000334,1.871802,2,2,1,0.616268,0.259769,0.124025,0.149787,0.40766,0.442553,false,3,0,0,0,0,0,false,0.149764,0.031464,0.76,0.180892,-1.005145,0.009048,0.197923,0.193881,10.886076,0.474944,1.845489,0.009048,0,1,0,call
0,0,1,river,2114,1,19516,83.5,4.424847,0.00426,4.424847,2,2,1,0.615946,0.260157,0.12396,0.202824,0.475294,0.321882,false,4,0,0,0,0,0,false,0.149764,0.031464,0.758483,0.180803,-1.006778,0.009048,0.197923,0.193881,10.898734,0.475238,1.854363,0.009048,1,0,0,fold
0,0,1,flop,2115,1,19519.5,99,0.405465,0.000077,0.405465,2,2,1,0.615824,0.260408,0.12383,0.284126,0.350493,0.365381,false,1,0,0,0,0,0,false,0.150165,0.031449,0.756972,0.180626,-1.006904,0.009012,0.197829,0.19379,10.911392,0.475531,1.854522,0.009012,1,0,0,fold
0,0,1,flop,2120,1,19568.5,95.5,0.693147,0.000102,0.693147,2,2,1,0.616305,0.260251,0.123507,0.287321,0.348929,0.36375,false,2,0,0,0,0,0,false,0.150282,0.031375,0.755467,0.180185,-1.007782,0.008976,0.198305,0.194275,10.949368,0.476143,1.857753,0.008976,0,1,0,call
0,0,1,turn,2120,1,19576.5,93.5,1.791759,0.000306,1.791759,2,2,1,0.615983,0.260636,0.123443,0.148732,0.411831,0.439437,false,3,0,0,0,0,0,false,0.150282,0.031375,0.753968,0.180098,-1.008284,0.008976,0.198305,0.194275,10.962026,0.476435,1.858385,0.008976,0,0,1,raise
