@relation PreFoldCallRaise

@attribute roundCompletion numeric
@attribute playersActed numeric
@attribute playersToAct numeric
@attribute gameCount numeric
@attribute somebodyActedThisRound {false,true}
@attribute nbActionsThisRound numeric
@attribute potSize numeric
@attribute stackSize numeric
@attribute deficit numeric
@attribute potOdds numeric
@attribute maxbet numeric
@attribute nbSeatedPlayers numeric
@attribute nbActivePlayers numeric
@attribute activePlayerRatio numeric
@attribute foldFrequency numeric
@attribute callFrequency numeric
@attribute raiseFrequency numeric
@attribute foldFrequencyRound numeric
@attribute callFrequencyRound numeric
@attribute raiseFrequencyRound numeric
@attribute isComitted {false,true}
@attribute nbAllPlayerRaises numeric
@attribute nbPlayerRaises numeric
@attribute gameRaisePercentage numeric
@attribute gameRaiseAmount numeric
@attribute gameRaiseAmountRatio numeric
@attribute lastActionWasRaise {false,true}
@attribute VPIP numeric
@attribute PFR numeric
@attribute AF numeric
@attribute AFq numeric
@attribute AFAmount numeric
@attribute WtSD numeric
@attribute opponentVPIP numeric
@attribute opponentPFR numeric
@attribute opponentAF numeric
@attribute opponentAFq numeric
@attribute opponentLogAFAmount numeric
@attribute opponentWtSD numeric
@attribute foldProb numeric
@attribute callProb numeric
@attribute raiseProb numeric
@attribute action {fold,call,raise}

@data
0,0,2,45,false,0,514.5,99.5,-0.693147,0.000971,0,2,2,1,0.547755,0.298776,0.155918,0.662222,0.321111,0.016667,true,0,0,0,0,0,false,0.187755,0.013061,1.210526,0.225926,-1.169708,0.228,0.228571,0.217143,5.833333,0.514894,1.524697,0.228,1,0,0,fold
0,0,1,46,true,1,521,99,1.504077,0.008563,1.704748,2,2,1,0.5568,0.2928,0.1528,0.671351,0.312432,0.016216,true,1,0,0,0,0,false,0.184,0.0128,1.210526,0.221818,-1.169708,0.228,0.244,0.2328,6,0.525,1.534537,0.228,1,0,0,fold
0,0,2,47,false,0,522.5,99.5,-0.693147,0.000956,0,2,2,1,0.56549,0.287059,0.149804,0.68,0.304211,0.015789,true,0,0,0,0,0,false,0.180392,0.012549,1.210526,0.217857,-1.169708,0.228,0.239216,0.228235,6,0.525,1.534537,0.228,0,1,0,call
1,1,0,47,true,2,526,99,1.098612,0.005671,1.386294,2,2,1,0.554615,0.300769,0.146923,0.662564,0.322051,0.015385,true,1,0,0,0,0,false,0.2,0.012549,1.15,0.214035,-1.172971,0.228,0.258824,0.247843,6.166667,0.534694,1.547782,0.228,0,1,0,call
0,0,2,49,false,0,594,99.5,-0.693147,0.000841,0,2,2,1,0.515,0.332857,0.154286,0.646,0.339,0.015,true,0,0,0,0,0,false,0.192453,0.012075,1.130435,0.24127,-1.026157,0.207273,0.249057,0.238491,5.714286,0.540741,1.356081,0.207273,1,0,0,fold
0,0,1,50,true,1,604.5,99,2.140066,0.013866,2.251292,2,2,1,0.523509,0.327018,0.151579,0.654634,0.330732,0.014634,true,1,0,0,0,0,false,0.188889,0.011852,1.130435,0.2375,-1.026157,0.207273,0.262963,0.252593,5.857143,0.549091,1.38235,0.207273,1,0,0,fold
0,0,2,51,false,0,606,99.5,-0.693147,0.000824,0,2,2,1,0.531724,0.321379,0.148966,0.662857,0.322857,0.014286,true,0,0,0,0,0,false,0.185455,0.011636,1.130435,0.233846,-1.026157,0.207273,0.258182,0.248,5.857143,0.549091,1.38235,0.207273,1,0,0,fold
0,0,2,53,false,0,609,99.5,-0.693147,0.00082,0,2,2,1,0.539661,0.315932,0.146441,0.670698,0.315349,0.013953,true,0,0,0,0,0,false,0.178947,0.011228,1.130435,0.230303,-1.026157,0.207273,0.249123,0.239298,5.857143,0.539286,1.38235,0.207273,0,0,1,raise
0,0,1,54,true,1,690.5,99,4.204693,0.088449,4.219508,2,2,1,0.513548,0.332903,0.155484,0.655455,0.308182,0.036364,true,1,0,0,0,0,false,0.193103,0.028276,1.12,0.245714,-0.998934,0.19,0.27931,0.252414,5.5,0.553333,1.57296,0.19,1,0,0,fold
0,0,2,55,false,0,692,99.5,-0.693147,0.000722,0,2,2,1,0.52127,0.327619,0.153016,0.663111,0.301333,0.035556,true,0,0,0,0,0,false,0.189831,0.027797,1.12,0.242254,-0.998934,0.19,0.274576,0.248136,5.5,0.553333,1.57296,0.19,1,0,0,fold
0,0,2,57,false,0,695,99.5,-0.693147,0.000719,0,2,2,1,0.52875,0.3225,0.150625,0.670435,0.294783,0.034783,true,0,0,0,0,0,false,0.183607,0.026885,1.12,0.238889,-0.998934,0.19,0.265574,0.24,5.5,0.544262,1.57296,0.19,1,0,0,fold
0,0,2,59,false,0,698,99.5,-0.693147,0.000716,0,2,2,1,0.536,0.317538,0.148308,0.677447,0.288511,0.034043,true,0,0,0,0,0,false,0.177778,0.026032,1.12,0.235616,-0.998934,0.19,0.257143,0.232381,5.5,0.535484,1.57296,0.19,1,0,0,fold
0,0,2,61,false,0,701,99.5,-0.693147,0.000713,0,2,2,1,0.54303,0.312727,0.146061,0.684167,0.2825,0.033333,true,0,0,0,0,0,false,0.172308,0.025231,1.12,0.232432,-0.998934,0.19,0.249231,0.225231,5.5,0.526984,1.57296,0.19,1,0,0,fold
0,0,1,62,true,1,708,99,1.609438,0.007013,1.791759,2,2,1,0.549851,0.30806,0.143881,0.690612,0.276735,0.032653,true,1,0,0,0,0,false,0.169697,0.024848,1.12,0.229333,-0.998934,0.19,0.260606,0.23697,5.625,0.534375,1.580886,0.19,1,0,0,fold
0,0,2,63,false,0,709.5,99.5,-0.693147,0.000704,0,2,2,1,0.556471,0.303529,0.141765,0.6968,0.2712,0.032,true,0,0,0,0,0,false,0.167164,0.024478,1.12,0.226316,-0.998934,0.19,0.256716,0.233433,5.625,0.534375,1.580886,0.19,0,0,1,raise
0,0,2,65,false,0,714,99.5,-0.693147,0.0007,0,2,2,1,0.548406,0.29913,0.154203,0.683137,0.265882,0.05098,true,0,0,0,0,0,false,0.176812,0.038261,1.16,0.236364,-0.986495,0.19,0.249275,0.226667,5.625,0.518182,1.580886,0.19,1,0,0,fold
0,0,2,67,false,0,717,99.5,-0.693147,0.000697,0,2,2,1,0.554857,0.294857,0.152,0.689231,0.260769,0.05,true,0,0,0,0,0,false,0.171831,0.037183,1.16,0.233333,-0.986495,0.19,0.242254,0.220282,5.625,0.510448,1.580886,0.19,1,0,0,fold
0,0,1,68,true,1,728,99,2.197225,0.012212,2.302585,2,2,1,0.561127,0.290704,0.149859,0.695094,0.255849,0.049057,true,1,0,0,0,0,false,0.169444,0.036667,1.16,0.23038,-0.986495,0.19,0.252778,0.231111,5.75,0.517647,1.600575,0.19,1,0,0,fold
0,0,2,69,false,0,729.5,99.5,-0.693147,0.000685,0,2,2,1,0.567222,0.286667,0.147778,0.700741,0.251111,0.048148,true,0,0,0,0,0,false,0.167123,0.036164,1.16,0.2275,-0.986495,0.19,0.249315,0.227945,5.75,0.517647,1.600575,0.19,1,0,0,fold
0,0,2,71,false,0,732.5,99.5,-0.693147,0.000682,0,2,2,1,0.573151,0.28274,0.145753,0.706182,0.246545,0.047273,true,0,0,0,0,0,false,0.162667,0.0352,1.16,0.224691,-0.986495,0.19,0.242667,0.221867,5.75,0.510145,1.600575,0.19,1,0,0,fold
