@relation Showdown

@attribute gameCount numeric
@attribute potSize numeric
@attribute logPotSize numeric
@attribute stackSize numeric
@attribute log1pStackSize numeric
@attribute nbSeatedPlayers numeric
@attribute nbActivePlayers numeric
@attribute activePlayerRatio numeric
@attribute betFrequency numeric
@attribute foldFrequency numeric
@attribute callFrequency numeric
@attribute raiseFrequency numeric
@attribute nbAllPlayerBetRaise numeric
@attribute nbPlayerBetRaise numeric
@attribute nbPlayerPreFlopBetRaise numeric
@attribute nbPlayerPostFlopBetRaise numeric
@attribute nbPlayerFlopBetRaise numeric
@attribute nbPlayerTurnBetRaise numeric
@attribute nbPlayerRiverBetRaise numeric
@attribute allPlayerBetRaiseAmount numeric
@attribute playerBetRaiseAmount numeric
@attribute playerPreFlopBetRaiseAmount numeric
@attribute playerPostFlopBetRaiseAmount numeric
@attribute playerFlopBetRaiseAmount numeric
@attribute playerTurnBetRaiseAmount numeric
@attribute playerRiverBetRaiseAmount numeric
@attribute allPlayerBetsAmount numeric
@attribute playerBetsAmount numeric
@attribute playerPreFlopBetsAmount numeric
@attribute playerPostFlopBetsAmount numeric
@attribute playerFlopBetsAmount numeric
@attribute playerTuretsAmount numeric
@attribute playerRiverBetsAmount numeric
@attribute allPlayerRaisesAmount numeric
@attribute playerRaisesAmount numeric
@attribute playerPreFlopRaisesAmount numeric
@attribute playerPostFlopRaisesAmount numeric
@attribute playerFlopRaisesAmount numeric
@attribute playerTurnRaisesAmount numeric
@attribute playerRiverRaisesAmount numeric
@attribute relNbPlayerBetRaise numeric
@attribute relNbPlayerPreFlopBetRaise numeric
@attribute relNbPlayerPostFlopBetRaise numeric
@attribute relNbPlayerFlopBetRaise numeric
@attribute relNbPlayerTurnBetRaise numeric
@attribute relNbPlayerRiverBetRaise numeric
@attribute relPlayerBetRaiseAmount numeric
@attribute relPlayerPreFlopBetRaiseAmount numeric
@attribute relPlayerPostFlopBetRaiseAmount numeric
@attribute relPlayerFlopBetRaiseAmount numeric
@attribute relPlayerTurnBetRaiseAmount numeric
@attribute relPlayerRiverBetRaiseAmount numeric
@attribute nbPlayerPreFlopBetRaiseTable numeric
@attribute nbPlayerPostFlopBetRaiseTable numeric
@attribute nbPlayerFlopBetRaiseTable numeric
@attribute nbPlayerTurnBetRaiseTable numeric
@attribute nbPlayerRiverBetRaiseTable numeric
@attribute playerPreFlopBetRaiseAmountTable numeric
@attribute playerPostFlopBetRaiseAmountTable numeric
@attribute playerFlopBetRaiseAmountTable numeric
@attribute playerTurnBetRaiseAmountTable numeric
@attribute playerRiverBetRaiseAmountTable numeric
@attribute lastActionWasBetRaise {false,true}
@attribute VPIP numeric
@attribute PFR numeric
@attribute AF numeric
@attribute AFq numeric
@attribute logAFAmount numeric
@attribute WtSD numeric
@attribute opponentVPIP numeric
@attribute opponentPFR numeric
@attribute opponentAF numeric
@attribute opponentAFq numeric
@attribute opponentLogAFAmount numeric
@attribute opponentWtSD numeric
@attribute part0Prob numeric
@attribute part1Prob numeric
@attribute part2Prob numeric
@attribute part3Prob numeric
@attribute part4Prob numeric
@attribute part5Prob numeric
@attribute avgPartition {0,1,2,3,4,5}

@data
3527,32819,10.398763,27.5,3.349904,2,2,1,0.989688,0.606011,0.269178,0.124848,8,4,0,4,1,1,2,71.5,25,0,25,1,18.5,5.5,21.5,3,0,3,1,0,2,50,22,0,22,0,18.5,3.5,0.5,0,0.5,0.5,0.333333,0.666667,0.34965,0,0.34965,0.333333,0.310924,0.611111,0,8,2,3,3,0,71.5,3,59.5,9,true,0.152421,0.029635,0.765589,0.188825,-0.998075,0.005278,0.195752,0.191345,10.248227,0.475688,1.755535,0.005278,0,0,0,0,1,0,4
3611,33398.5,10.416266,0,0,2,2,1,0.989924,0.608154,0.266495,0.125387,21,10,0,10,4,4,2,99,41.5,0,41.5,25.5,13.5,2.5,9,4,0,4,0,2,2,90,37.5,0,37.5,25.5,11.5,0.5,0.47619,0,0.5,0.444444,0.5,0.666667,0.419192,0,0.432292,0.414634,0.45,0.555556,1,20,9,8,3,3,96,61.5,30,4.5,true,0.151093,0.029499,0.776,0.189507,-0.988974,0.005194,0.194799,0.190219,10.272727,0.473903,1.756834,0.005194,0,0,0,0,0,1,5
3624,33607.5,10.422504,41,3.73767,2,2,1,0.989962,0.607018,0.267633,0.125385,5,1,0,1,0,0,1,58,18.5,0,18.5,0,0,18.5,28,0,0,0,0,0,0,30,18.5,0,18.5,0,0,18.5,0.2,0,0.25,0,0,0.5,0.318966,0,0.397849,0,0,0.5,1,4,1,1,2,11.5,46.5,2.5,7,37,true,0.151378,0.029394,0.772367,0.189444,-0.986322,0.005158,0.195204,0.190639,10.2,0.474531,1.74985,0.005158,0,0,1,0,0,0,2
3693,34086.5,10.436657,28.5,3.38439,2,2,1,0.990112,0.607309,0.267835,0.124892,10,4,0,4,3,0,1,70.5,22,0,22,20,0,2,10,3,0,3,1,0,2,60.5,19,0,19,19,0,0,0.4,0,0.444444,0.5,0,0.5,0.312057,0,0.325926,0.37037,0,0.210526,1,9,6,1,2,3,67.5,54,4,9.5,false,0.151258,0.029386,0.768889,0.188803,-0.988893,0.005067,0.195077,0.190598,10.379311,0.474349,1.74962,0.005067,0,0,0,0,1,0,4
3774,34930,10.461102,30.5,3.449988,2,2,1,0.990294,0.607044,0.26828,0.124711,9,3,0,3,1,1,1,68.5,12,0,12,5.5,3.5,3,12,0,0,0,0,0,0,56.5,12,0,12,5.5,3.5,3,0.333333,0,0.375,0.333333,0.333333,0.5,0.175182,0,0.181818,0.157143,0.14,0.5,1,8,3,3,2,2.5,66,35,25,6,true,0.151191,0.029285,0.766304,0.188539,-0.993993,0.004946,0.194336,0.189688,10.435374,0.473485,1.750836,0.004946,0,0,0,0,0,1,5
3809,35165,10.467807,42.5,3.772761,2,2,1,0.990469,0.607626,0.268131,0.124278,7,4,0,4,2,1,1,56.5,27,0,27,23,2,2,8,5,0,5,1,2,2,48.5,22,0,22,22,0,0,0.571429,0,0.666667,0.666667,1,0.5,0.477876,0,0.504673,0.511111,1,0.307692,1,6,3,1,2,3,53.5,45,2,6.5,false,0.151115,0.029017,0.768069,0.188748,-0.987459,0.004893,0.194125,0.18952,10.362416,0.472626,1.7458,0.004893,0,0,0,0,0,1,5
3831,35277,10.470986,86.5,4.471639,2,2,1,0.990469,0.608046,0.268393,0.123595,4,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,8,4.5,1,2.5,1,false,0.150769,0.02885,0.76313,0.187788,-0.989236,0.004882,0.194316,0.189737,10.416107,0.472761,1.749208,0.004882,0,0,1,0,0,0,2
3876,35852.5,10.487168,54,4.007333,2,2,1,0.990571,0.608005,0.268239,0.123791,8,3,0,3,1,1,1,45,16,0,16,12,2,2,15,0,0,0,0,0,0,30,16,0,16,12,2,2,0.375,0,0.428571,0.333333,0.5,0.5,0.355556,0,0.363636,0.324324,0.571429,0.571429,1,7,3,2,2,1,44,37,3.5,3.5,true,0.151082,0.028773,0.763771,0.187884,-0.991124,0.00482,0.194897,0.190371,10.214286,0.472964,1.748762,0.00482,0,0,0,0,0,1,5
3889,35969.5,10.490427,94,4.553877,2,2,1,0.990605,0.607747,0.268385,0.123902,3,2,0,2,0,1,1,5,4,0,4,0,2,2,3,2,0,2,0,2,0,2,2,0,2,0,0,2,0.666667,0,0.666667,0,1,0.5,0.8,0,0.8,0,1,0.666667,0,3,0,1,2,0,5,0,2,3,true,0.151092,0.028677,0.763713,0.187981,-0.989933,0.0048,0.19476,0.190249,10.121795,0.472919,1.749328,0.0048,0,0,0,0,1,0,4
3892,36153.5,10.495529,9.5,2.351375,2,2,1,0.990605,0.606479,0.26855,0.125004,13,5,0,5,2,2,1,89.5,31.5,0,31.5,13.5,16,2,13.5,0,0,0,0,0,0,76,31.5,0,31.5,13.5,16,2,0.384615,0,0.416667,0.4,0.4,0.5,0.351955,0,0.372781,0.350649,0.372093,0.666667,1,12,5,5,2,5,84.5,38.5,43,3,true,0.151232,0.028655,0.766562,0.188851,-0.986515,0.00479,0.194867,0.190359,10.10828,0.473903,1.741801,0.00479,0,0,0,0,1,0,4
3916,36538,10.506108,53,3.988984,2,2,1,0.990671,0.606041,0.268707,0.125286,7,3,0,3,1,1,1,46,22.5,0,22.5,2,18.5,2,22.5,0,0,0,0,0,0,23.5,22.5,0,22.5,2,18.5,2,0.428571,0,0.5,0.5,0.5,0.5,0.48913,0,0.5,0.5,0.5,0.5,1,6,2,2,2,1,45,4,37,4,true,0.151327,0.02848,0.767223,0.189136,-0.973702,0.00475,0.194949,0.190469,9.99375,0.47409,1.726091,0.00475,0,0,0,0,0,1,5
3984,36915,10.516374,43.5,3.795489,2,2,1,0.990704,0.609014,0.266363,0.124657,10,4,0,4,1,2,1,55.5,19.5,0,19.5,2,15.5,2,11,0,0,0,0,0,0,44.5,19.5,0,19.5,2,15.5,2,0.4,0,0.444444,0.333333,0.5,0.5,0.351351,0,0.386139,0.125,0.5,0.571429,1,9,3,4,2,5,50.5,16,31,3.5,true,0.149749,0.027994,0.768432,0.187938,-0.971591,0.004711,0.193882,0.189478,9.969136,0.472658,1.729517,0.004711,0,0,0,0,1,0,4
4001,37168.5,10.523217,0,0,2,2,1,0.990769,0.609024,0.26642,0.124589,9,4,0,4,1,3,0,99,21,0,21,1,20,0,39.5,3,0,3,1,2,0,59.5,18,0,18,0,18,0,0.444444,0,0.444444,0.5,0.5,0,0.212121,0,0.212121,0.333333,0.336134,0,0,9,2,6,1,0,99,3,59.5,36.5,false,0.149613,0.027875,0.768595,0.188,-0.974528,0.004691,0.193808,0.189423,10.024692,0.473357,1.72827,0.004691,0,0,0,0,1,0,4
4076,37635,10.535689,23.5,3.198673,2,2,1,0.990897,0.611068,0.26488,0.124085,7,3,0,3,0,1,2,75.5,31,0,31,0,27,4,32,2,0,2,0,0,2,43.5,29,0,29,0,27,2,0.428571,0,0.5,0,0.5,0.666667,0.410596,0,0.492063,0,0.5,0.666667,1,6,1,2,3,12.5,63,3,54,6,true,0.149559,0.028098,0.770727,0.187472,-0.968961,0.004625,0.193186,0.188882,10.012196,0.471309,1.729538,0.004625,0,0,0,0,0,1,5
4085,37775.5,10.539416,72,4.29046,2,2,1,0.990928,0.610706,0.264832,0.124495,9,4,1,3,0,0,3,27,10.5,1,9.5,0,0,9.5,8,2,0,2,0,0,2,19,8.5,1,7.5,0,0,7.5,0.444444,0.5,0.428571,0,0,0.6,0.388889,0.25,0.413043,0,0,0.558824,2,7,1,1,5,4,23,4,2,17,true,0.149474,0.028281,0.772449,0.187865,-0.967643,0.004615,0.193495,0.1892,9.993939,0.471968,1.730868,0.004615,0,0,0,0,0,0,0
4096,37973.5,10.544643,47,3.871201,2,2,1,0.990928,0.610076,0.265054,0.124903,5,1,0,1,0,1,0,52,21.5,0,21.5,0,21.5,0,26,0,0,0,0,0,0,26,21.5,0,21.5,0,21.5,0,0.2,0,0.25,0,0.5,0,0.413462,0,0.452632,0,0.5,0,1,4,1,2,1,4.5,47.5,2,43,2.5,false,0.149805,0.028449,0.772358,0.188052,-0.961941,0.004597,0.193463,0.18918,9.975904,0.472216,1.72395,0.004597,0,0,0,0,1,0,4
4107,38004,10.545446,98,4.59512,2,2,1,0.990959,0.610648,0.264752,0.124633,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,true,0.149647,0.028373,0.772589,0.187879,-0.961681,0.004588,0.193432,0.189161,9.928144,0.471977,1.72391,0.004588,0,0,0,0,1,0,4
4130,38084.5,10.547563,77,4.356709,2,2,1,0.99099,0.611412,0.263953,0.124668,6,3,0,3,0,2,1,22,11,0,11,0,9,2,4.5,2,0,2,0,0,2,17.5,9,0,9,0,9,0,0.5,0,0.6,0,0.5,1,0.5,0,0.55,0,0.5,1,1,5,0,4,1,2,20,0,18,2,true,0.149057,0.028215,0.774848,0.187877,-0.9595,0.004578,0.19284,0.188592,9.834319,0.470964,1.720759,0.004578,0,0,0,0,0,0,0
4155,38323.5,10.553819,27,3.332205,2,2,1,0.991051,0.611543,0.263385,0.125104,13,6,0,6,2,2,2,72,20.5,0,20.5,4,11,5.5,7.5,2,0,2,0,0,2,64.5,18.5,0,18.5,4,11,3.5,0.461538,0,0.461538,0.4,0.4,0.666667,0.284722,0,0.284722,0.296296,0.222222,0.611111,0,13,5,5,3,0,72,13.5,49.5,9,true,0.148641,0.028045,0.778002,0.188262,-0.959301,0.00456,0.193364,0.189142,9.858824,0.471995,1.719096,0.00456,0,0,0,0,1,0,4
4170,38474,10.557738,38.5,3.676301,2,2,1,0.991051,0.611822,0.263538,0.124671,4,0,0,0,0,0,0,60.5,0,0,0,0,0,0,15.5,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,45,15.5,4.5,8,3,false,0.148347,0.027944,0.774874,0.187657,-0.966657,0.004551,0.193388,0.189181,9.894117,0.472224,1.72236,0.004551,0,0,0,0,1,0,4
4222,38940,10.569777,55.5,4.034241,2,2,1,0.991051,0.611084,0.263353,0.125594,12,5,0,5,3,1,1,43.5,18.5,0,18.5,14,2.5,2,5.5,0,0,0,0,0,0,38,18.5,0,18.5,14,2.5,2,0.416667,0,0.454545,0.428571,0.5,0.5,0.425287,0,0.440476,0.411765,0.5,0.666667,1,11,7,2,2,1.5,42,34,5,3,true,0.148415,0.027837,0.774802,0.187716,-0.965186,0.004488,0.192901,0.188746,9.930233,0.473021,1.727966,0.004488,0,0,0,1,0,0,3
4254,39585,10.586205,47,3.871201,2,2,1,0.991051,0.608677,0.264307,0.127047,11,5,0,5,2,2,1,52,21,0,21,13,5.5,2.5,7,0,0,0,0,0,0,45,21,0,21,13,5.5,2.5,0.454545,0,0.5,0.5,0.5,0.5,0.403846,0,0.5,0.5,0.5,0.5,1,10,4,4,2,10,42,26,11,5,true,0.148943,0.027628,0.774194,0.188423,-0.970347,0.004427,0.19333,0.188971,9.857955,0.474725,1.734738,0.004427,0,0,0,0,0,1,5
4259,39667.5,10.588287,62.5,4.15104,2,2,1,0.991111,0.60799,0.264674,0.127368,6,3,0,3,1,1,1,36.5,7,0,7,3,2,2,7,4,0,4,0,2,2,29.5,3,0,3,3,0,0,0.5,0,0.5,0.333333,0.5,1,0.191781,0,0.191781,0.146341,0.142857,1,0,6,3,2,1,0,36.5,20.5,14,2,true,0.149238,0.02783,0.775828,0.189023,-0.971447,0.004419,0.193103,0.18875,9.819209,0.474636,1.734182,0.004419,0,0,1,0,0,0,2
4280,39861.5,10.593166,53,3.988984,2,2,1,0.991141,0.608262,0.264477,0.127292,5,1,0,1,0,1,0,46,12,0,12,0,12,0,16.5,0,0,0,0,0,0,29.5,12,0,12,0,12,0,0.2,0,0.25,0,0.5,0,0.26087,0,0.421053,0,0.5,0,1,4,1,2,1,17.5,28.5,2,24,2.5,false,0.149206,0.027927,0.775728,0.188881,-0.971215,0.004402,0.193324,0.188992,9.808989,0.474617,1.735099,0.004402,0,0,0,1,0,0,3
4321,40275.5,10.603498,5,1.791759,2,2,1,0.991316,0.607467,0.264974,0.127589,10,5,0,5,0,2,3,94,11,0,11,0,5,6,80,4,0,4,0,2,2,14,7,0,7,0,3,4,0.5,0,0.555556,0,0.666667,0.6,0.117021,0,0.511628,0,0.625,0.6,1,9,1,3,5,72.5,21.5,3.5,8,10,true,0.149642,0.028125,0.778311,0.189756,-0.977284,0.004351,0.193341,0.18905,9.794444,0.474208,1.741216,0.004351,0,0,0,0,0,1,5
4327,40333,10.604925,75,4.330733,2,2,1,0.991373,0.606893,0.265266,0.127872,8,4,0,4,1,1,2,24,9.5,0,9.5,2,2,5.5,9.5,4,0,4,0,2,2,14.5,5.5,0,5.5,2,0,3.5,0.5,0,0.571429,0.333333,1,0.666667,0.395833,0,0.463415,0.210526,1,0.611111,1,7,3,1,3,3.5,20.5,9.5,2,9,true,0.149665,0.028086,0.779904,0.190298,-0.976107,0.004343,0.193304,0.189019,9.708791,0.474136,1.739087,0.004343,0,0,0,0,0.454545,0.545455,5
4337,40568,10.610735,29.5,3.417727,2,2,1,0.991456,0.604776,0.267082,0.128172,9,4,0,4,1,0,3,69.5,29,0,29,1,0,28,11,3,0,3,1,0,2,58.5,26,0,26,0,0,26,0.444444,0,0.5,0.5,0,0.6,0.417266,0,0.449612,0.133333,0,0.518519,1,8,2,1,5,5,64.5,7.5,3,54,true,0.150703,0.028021,0.776938,0.190826,-0.972905,0.004294,0.19378,0.189505,9.748634,0.475899,1.734111,0.004294,0,0,0,0,0,1,5
4377,41055,10.622668,21,3.091043,2,2,1,0.991592,0.604383,0.267062,0.128585,9,6,0,6,1,3,2,78,41.5,0,41.5,1,36.5,4,5,5,0,5,1,2,2,73,36.5,0,36.5,0,34.5,2,0.666667,0,0.666667,1,0.6,0.666667,0.532051,0,0.532051,1,0.514085,0.666667,0,9,1,5,3,0,78,1,71,6,true,0.150696,0.027994,0.780694,0.191655,-0.973416,0.004262,0.193381,0.189144,9.666667,0.475066,1.729826,0.004262,0,0,0,0,0,1,5
4519,42969,10.668234,74,4.317488,2,2,1,0.991877,0.60219,0.270262,0.127578,7,2,0,2,1,1,0,25,7.5,0,7.5,2,5.5,0,8.5,0,0,0,0,0,0,16.5,7.5,0,7.5,2,5.5,0,0.285714,0,0.285714,0.333333,0.333333,0,0.3,0,0.3,0.285714,0.323529,0,0,7,3,3,1,0,25,7,17,1,false,0.152156,0.027778,0.766964,0.190607,-0.985264,0.004071,0.194163,0.19006,9.873684,0.478379,1.751111,0.004071,0,0,1,0,0,0,2
4524,43183,10.673203,0,0,2,2,1,0.991877,0.60175,0.270706,0.127573,6,1,0,1,1,0,0,99,1,0,1,1,0,0,2.5,0,0,0,0,0,0,96.5,1,0,1,1,0,0,0.166667,0,0.2,0.333333,0,0,0.010101,0,0.222222,0.333333,0,0,1,5,3,1,1,94.5,4.5,3,1,0.5,false,0.152208,0.027747,0.765125,0.190489,-0.995456,0.004064,0.19439,0.190292,9.905263,0.479058,1.755803,0.004064,0,0,0,0.6,0.4,0,3
4606,43652,10.684005,74,4.317488,2,2,1,0.991976,0.601864,0.271258,0.126906,5,1,0,1,0,0,1,25,2,0,2,0,0,2,6.5,0,0,0,0,0,0,18.5,2,0,2,0,0,2,0.2,0,0.25,0,0,0.5,0.08,0,0.235294,0,0,0.666667,1,4,1,1,2,16.5,8.5,4.5,1,3,true,0.152538,0.027688,0.759825,0.189627,-0.999856,0.003986,0.193753,0.189727,10,0.478027,1.764931,0.003986,0,0,0,0,0,0,0
4627,43712.5,10.68539,94,4.553877,2,2,1,0.992072,0.601241,0.272125,0.126662,3,2,0,2,0,1,1,5,4,0,4,0,2,2,3,2,0,2,0,0,2,2,2,0,2,0,2,0,0.666667,0,0.666667,0,0.5,1,0.8,0,0.8,0,0.666667,1,0,3,0,2,1,0,5,0,3,2,true,0.152926,0.027562,0.75889,0.189892,-0.998589,0.003951,0.193522,0.189514,9.922279,0.476885,1.764323,0.003951,0,0,1,0,0,0,2
4659,44096,10.694124,52.5,3.979682,2,2,1,0.992189,0.600668,0.273092,0.126268,7,3,0,3,1,1,1,46.5,5,0,5,1,2,2,16.5,5,0,5,1,2,2,30,0,0,0,0,0,0,0.428571,0,0.5,0.5,0.5,0.5,0.107527,0,0.142857,0.2,0.08,0.4,1,6,2,2,2,11.5,35,5,25,5,false,0.153163,0.027587,0.757082,0.190011,-1.010486,0.003918,0.193266,0.189286,9.938145,0.476678,1.769804,0.003918,0,0,0,0,0,1,5
4712,44594,10.705355,52.5,3.979682,2,2,1,0.992326,0.599544,0.273997,0.126487,8,3,0,3,2,0,1,46.5,12,0,12,9.5,0,2.5,8.5,0,0,0,0,0,0,38,12,0,12,9.5,0,2.5,0.375,0,0.428571,0.5,0,0.5,0.258065,0,0.461538,0.5,0,0.5,1,7,4,1,2,20.5,26,19,2,5,true,0.153774,0.027277,0.757191,0.190601,-1.00449,0.003845,0.192578,0.188643,9.848485,0.475877,1.766907,0.003845,0,0,0,0,1,0,4
4715,44707,10.707886,49,3.912023,2,2,1,0.992392,0.598662,0.274882,0.126484,9,4,0,4,2,1,1,50,12,0,12,8,2,2,8,5,0,5,1,2,2,42,7,0,7,7,0,0,0.444444,0,0.5,0.5,0.5,0.5,0.24,0,0.255319,0.246154,0.266667,0.285714,1,8,4,2,2,3,47,32.5,7.5,7,false,0.1541,0.02726,0.756734,0.191011,-1.005129,0.003838,0.19288,0.188947,9.878788,0.476531,1.765717,0.003838,0,0,0,1,0,0,3
4732,45199.5,10.718842,24,3.218876,2,2,1,0.992392,0.597423,0.274744,0.127861,13,6,0,6,4,1,1,75,24.5,0,24.5,20.5,2,2,6,0,0,0,0,0,0,69,24.5,0,24.5,20.5,2,2,0.461538,0,0.5,0.5,0.5,0.5,0.326667,0,0.515789,0.5,0.571429,0.666667,1,12,8,2,2,27.5,47.5,41,3.5,3,true,0.154181,0.027162,0.760469,0.191956,-1.006988,0.003813,0.193243,0.189113,9.714286,0.47741,1.76024,0.003813,0,0,0,0,0,1,5
4770,45338,10.721901,69,4.248495,2,2,1,0.992414,0.598081,0.274648,0.127299,4,0,0,0,0,0,0,30,0,0,0,0,0,0,11,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,19,11,1,8.5,1.5,false,0.154001,0.027155,0.757702,0.191238,-1.009656,0.003787,0.192333,0.188236,9.753695,0.476342,1.762016,0.003787,0,0,1,0,0,0,2
4830,46244.5,10.741698,40.5,3.725693,2,2,1,0.992436,0.598605,0.273984,0.127438,9,3,0,3,3,0,0,58.5,23,0,23,23,0,0,11.5,0,0,0,0,0,0,47,23,0,23,23,0,0,0.333333,0,0.375,0.5,0,0,0.393162,0,0.414414,0.5,0,0,1,8,6,1,1,3,55.5,46,8,1.5,false,0.153951,0.027232,0.757002,0.190758,-1.007354,0.00375,0.192842,0.188796,9.795122,0.477342,1.758273,0.00375,0,0,0,0,0,1,5
4831,46294.5,10.742779,75,4.330733,2,2,1,0.9925,0.597792,0.274291,0.127944,11,6,0,6,3,2,1,24,9,0,9,3,4,2,5,5,0,5,1,2,2,19,4,0,4,2,2,0,0.545455,0,0.545455,0.6,0.5,0.5,0.375,0,0.375,0.6,0.421053,0.210526,0,11,5,4,2,0,24,5,9.5,9.5,false,0.154126,0.027226,0.760066,0.191656,-1.006456,0.003744,0.192802,0.188757,9.771845,0.477852,1.75654,0.003744,0,0,0,0,0,1,5
4859,46701.5,10.751532,26,3.295837,2,2,1,0.992563,0.596684,0.27424,0.129104,12,7,0,7,0,4,3,73,38.5,0,38.5,0,14,24.5,4,4,0,4,0,2,2,69,34.5,0,34.5,0,12,22.5,0.583333,0,0.583333,0,0.571429,0.6,0.527397,0,0.527397,0,0.538462,0.521277,0,12,0,7,5,0,73,0,26,47,true,0.154061,0.02707,0.764898,0.192838,-0.9975,0.003719,0.192309,0.188287,9.754807,0.478133,1.744402,0.003719,0,0,0,0,0,0,0
4887,46878,10.755303,85,4.454347,2,2,1,0.992605,0.597686,0.273764,0.128577,6,2,0,2,1,1,0,14,3,0,3,1,2,0,9.5,1,0,1,1,0,0,4.5,2,0,2,0,2,0,0.333333,0,0.4,0.5,0.5,0,0.214286,0,0.4,0.285714,0.666667,0,1,5,2,2,1,6.5,7.5,3.5,3,1,false,0.153588,0.026915,0.764228,0.192341,-0.997613,0.003707,0.193048,0.189049,9.765551,0.478708,1.747698,0.003707,0,0,0,0,1,0,4
4942,47363,10.765596,53,3.988984,2,2,1,0.992667,0.598327,0.273432,0.128267,7,2,0,2,1,0,1,46,12.5,0,12.5,9,0,3.5,14.5,0,0,0,0,0,0,31.5,12.5,0,12.5,9,0,3.5,0.285714,0,0.333333,0.333333,0,0.5,0.271739,0,0.333333,0.315789,0,0.5,1,6,3,1,2,8.5,37.5,28.5,2,7,true,0.153296,0.02702,0.76371,0.192002,-1.007584,0.003677,0.192115,0.18816,9.790476,0.477627,1.753004,0.003677,0,0,0,0,0,1,5
4988,47915.5,10.777194,56,4.043051,2,2,1,0.992727,0.597291,0.273705,0.129031,7,3,0,3,1,1,1,43,6,0,6,1.5,2.5,2,6,0,0,0,0,0,0,37,6,0,6,1.5,2.5,2,0.428571,0,0.5,0.5,0.5,0.5,0.139535,0,0.5,0.5,0.5,0.5,1,6,2,2,2,31,12,3,5,4,true,0.153686,0.027372,0.765363,0.192645,-1.018562,0.003636,0.192147,0.188029,9.655814,0.477062,1.7566,0.003636,0,0,0,0,0,1,5
5005,48171.5,10.782523,0,0,2,2,1,0.992767,0.597124,0.273801,0.129102,4,2,1,1,0,0,1,99,3,1,2,0,0,2,4,2,0,2,0,0,2,95,1,1,0,0,0,0,0.5,1,0.333333,0,0,0.5,0.030303,1,0.020408,0,0,0.020833,1,3,0,1,2,1,98,0,2,96,false,0.153763,0.027678,0.76611,0.19287,-1.026483,0.003625,0.192094,0.18779,9.62963,0.476445,1.761243,0.003625,0,0,0,0,0,1,5
5124,49037.5,10.800341,3.5,1.504077,2,2,1,0.992997,0.596926,0.27411,0.12899,7,3,0,3,1,1,1,95.5,45.5,0,45.5,18,25.5,2,44.5,0,0,0,0,0,0,51,45.5,0,45.5,18,25.5,2,0.428571,0,0.5,0.5,0.5,0.5,0.47644,0,0.505556,0.5,0.5,0.666667,1,6,2,2,2,5.5,90,36,51,3,true,0.15546,0.028206,0.768093,0.19346,-1.025427,0.003502,0.192317,0.187917,9.627273,0.474061,1.762257,0.003502,0,0,0,0,1,0,4
5163,49478,10.809283,38,3.663562,2,2,1,0.993107,0.596569,0.274658,0.128798,7,5,0,5,1,2,2,61,33,0,33,1,10,22,5,5,0,5,1,2,2,56,28,0,28,0,8,20,0.714286,0,0.714286,1,0.666667,0.666667,0.540984,0,0.540984,1,0.555556,0.52381,0,7,1,3,3,0,61,1,18,42,true,0.155642,0.027993,0.768105,0.193752,-1.025569,0.003465,0.192607,0.188241,9.535714,0.474058,1.760542,0.003465,0,0,0,0,0,1,5
5175,49726.5,10.814293,7.5,2.140066,2,2,1,0.993161,0.596071,0.274479,0.129475,13,7,0,7,5,0,2,91.5,17,0,17,13,0,4,63.5,3,0,3,1,0,2,28,14,0,14,12,0,2,0.538462,0,0.583333,0.555556,0,0.666667,0.185792,0,0.548387,0.52,0,0.666667,1,12,9,0,3,60.5,31,25,0,6,true,0.155667,0.027928,0.772483,0.194674,-1.027597,0.003455,0.19274,0.188384,9.486726,0.474255,1.761122,0.003455,0,0,0,0,0,1,5
5243,49953,10.818838,88,4.488636,2,2,1,0.993282,0.597031,0.274558,0.128436,5,2,0,2,0,2,0,11,5,0,5,0,5,0,5,2,0,2,0,2,0,6,3,0,3,0,3,0,0.4,0,0.5,0,0.666667,0,0.454545,0,0.555556,0,0.625,0,1,4,1,3,0,2,9,1,8,0,true,0.155174,0.027566,0.770928,0.194225,-1.026453,0.003413,0.191957,0.187658,9.497797,0.471887,1.76305,0.003413,0,0,0,1,0,0,3
5269,50133.5,10.822445,35,3.583519,2,2,1,0.993367,0.596586,0.274341,0.129099,15,8,0,8,2,4,2,64,29,0,29,15.5,9.5,4,11.5,5,0,5,1,2,2,52.5,24,0,24,14.5,7.5,2,0.533333,0,0.571429,0.666667,0.5,0.666667,0.453125,0,0.504348,0.516667,0.44186,0.666667,1,14,3,8,3,6.5,57.5,30,21.5,6,true,0.154978,0.02762,0.776346,0.195334,-1.021825,0.003398,0.19158,0.187301,9.454148,0.471275,1.757161,0.003398,0,0,0,0,0,1,5
