@relation PreFoldCallRaise

@attribute roundCompletion numeric
@attribute playersActed numeric
@attribute playersToAct numeric
@attribute gameCount numeric
@attribute somebodyActedThisRound {false,true}
@attribute nbActionsThisRound numeric
@attribute potSize numeric
@attribute stackSize numeric
@attribute deficit numeric
@attribute potOdds numeric
@attribute maxbet numeric
@attribute nbSeatedPlayers numeric
@attribute nbActivePlayers numeric
@attribute activePlayerRatio numeric
@attribute foldFrequency numeric
@attribute callFrequency numeric
@attribute raiseFrequency numeric
@attribute foldFrequencyRound numeric
@attribute callFrequencyRound numeric
@attribute raiseFrequencyRound numeric
@attribute isComitted {false,true}
@attribute nbAllPlayerRaises numeric
@attribute nbPlayerRaises numeric
@attribute gameRaisePercentage numeric
@attribute gameRaiseAmount numeric
@attribute gameRaiseAmountRatio numeric
@attribute lastActionWasRaise {false,true}
@attribute VPIP numeric
@attribute PFR numeric
@attribute AF numeric
@attribute AFq numeric
@attribute AFAmount numeric
@attribute WtSD numeric
@attribute opponentVPIP numeric
@attribute opponentPFR numeric
@attribute opponentAF numeric
@attribute opponentAFq numeric
@attribute opponentLogAFAmount numeric
@attribute opponentWtSD numeric
@attribute foldProb numeric
@attribute callProb numeric
@attribute raiseProb numeric
@attribute action {fold,call,raise}

@data
0,0,2,73,false,0,670,99.5,-0.693147,0.000746,0,2,2,1,0.581111,0.245,0.175556,0.73283,0.218113,0.049057,true,0,0,0,0,0,false,0.132468,0.034286,1.272727,0.223377,-0.705493,0.207273,0.184416,0.177143,4.888889,0.474286,1.13433,0.207273,1,0,0,fold
0,0,2,75,false,0,673,99.5,-0.693147,0.000742,0,2,2,1,0.586849,0.241644,0.173151,0.737778,0.214074,0.048148,true,0,0,0,0,0,false,0.129114,0.033418,1.272727,0.220513,-0.705493,0.207273,0.179747,0.172658,4.888889,0.467606,1.13433,0.207273,0,0,1,raise
0,0,1,75,true,2,718,98,3.749504,0.055884,3.795489,2,2,1,0.578919,0.238378,0.184324,0.724364,0.210182,0.065455,true,2,1,0.5,0.693147,0.022989,true,0.141772,0.046076,1.318182,0.23038,-0.69621,0.207273,0.192405,0.185316,5,0.475,1.275597,0.207273,1,0,0,fold
0,0,2,77,false,0,721,99.5,-0.693147,0.000693,0,2,2,1,0.584533,0.2352,0.181867,0.729286,0.206429,0.064286,true,0,0,0,0,0,false,0.138272,0.044938,1.318182,0.2275,-0.69621,0.207273,0.187654,0.180741,5,0.468493,1.275597,0.207273,1,0,0,fold
0,0,1,78,true,1,731.5,99,2.140066,0.011486,2.251292,2,2,1,0.59,0.232105,0.179474,0.734035,0.202807,0.063158,true,1,0,0,0,0,false,0.136585,0.04439,1.318182,0.224691,-0.69621,0.207273,0.197561,0.190732,5.111111,0.475676,1.297658,0.207273,0,1,0,call
0,0,2,79,false,0,922.5,99.5,-0.693147,0.000542,0,2,2,1,0.5605,0.2705,0.1705,0.721379,0.216552,0.062069,true,0,0,0,0,0,false,0.146988,0.043855,1.115385,0.214118,-1.169648,0.19,0.195181,0.188434,5.444445,0.496104,1.555635,0.19,1,0,0,fold
0,0,2,81,false,0,925.5,99.5,-0.693147,0.00054,0,2,2,1,0.565926,0.26716,0.168395,0.726102,0.212881,0.061017,true,0,0,0,0,0,false,0.143529,0.042824,1.115385,0.211628,-1.169648,0.19,0.190588,0.184,5.444445,0.489744,1.555635,0.19,1,0,0,fold
0,0,2,83,false,0,928.5,99.5,-0.693147,0.000538,0,2,2,1,0.57122,0.263902,0.166341,0.730667,0.209333,0.06,true,0,0,0,0,0,false,0.14023,0.041839,1.115385,0.209195,-1.169648,0.19,0.186207,0.17977,5.444445,0.483544,1.555635,0.19,1,0,0,fold
0,0,2,85,false,0,931.5,99.5,-0.693147,0.000536,0,2,2,1,0.576386,0.260723,0.164337,0.735082,0.205902,0.059016,true,0,0,0,0,0,false,0.137079,0.040899,1.115385,0.206818,-1.169648,0.19,0.182022,0.17573,5.444445,0.4775,1.555635,0.19,1,0,0,fold
0,0,1,86,true,1,937,99,1.252763,0.003721,1.504077,2,2,1,0.581429,0.257619,0.162381,0.739355,0.202581,0.058065,true,1,0,0,0,0,false,0.135556,0.040444,1.115385,0.204494,-1.169648,0.19,0.191111,0.184889,5.555555,0.483951,1.558456,0.19,1,0,0,fold
