@relation Showdown

@attribute gameCount numeric
@attribute potSize numeric
@attribute logPotSize numeric
@attribute stackSize numeric
@attribute log1pStackSize numeric
@attribute nbSeatedPlayers numeric
@attribute nbActivePlayers numeric
@attribute activePlayerRatio numeric
@attribute betFrequency numeric
@attribute foldFrequency numeric
@attribute callFrequency numeric
@attribute raiseFrequency numeric
@attribute nbAllPlayerBetRaise numeric
@attribute nbPlayerBetRaise numeric
@attribute nbPlayerPreFlopBetRaise numeric
@attribute nbPlayerPostFlopBetRaise numeric
@attribute nbPlayerFlopBetRaise numeric
@attribute nbPlayerTurnBetRaise numeric
@attribute nbPlayerRiverBetRaise numeric
@attribute allPlayerBetRaiseAmount numeric
@attribute playerBetRaiseAmount numeric
@attribute playerPreFlopBetRaiseAmount numeric
@attribute playerPostFlopBetRaiseAmount numeric
@attribute playerFlopBetRaiseAmount numeric
@attribute playerTurnBetRaiseAmount numeric
@attribute playerRiverBetRaiseAmount numeric
@attribute allPlayerBetsAmount numeric
@attribute playerBetsAmount numeric
@attribute playerPreFlopBetsAmount numeric
@attribute playerPostFlopBetsAmount numeric
@attribute playerFlopBetsAmount numeric
@attribute playerTuretsAmount numeric
@attribute playerRiverBetsAmount numeric
@attribute allPlayerRaisesAmount numeric
@attribute playerRaisesAmount numeric
@attribute playerPreFlopRaisesAmount numeric
@attribute playerPostFlopRaisesAmount numeric
@attribute playerFlopRaisesAmount numeric
@attribute playerTurnRaisesAmount numeric
@attribute playerRiverRaisesAmount numeric
@attribute relNbPlayerBetRaise numeric
@attribute relNbPlayerPreFlopBetRaise numeric
@attribute relNbPlayerPostFlopBetRaise numeric
@attribute relNbPlayerFlopBetRaise numeric
@attribute relNbPlayerTurnBetRaise numeric
@attribute relNbPlayerRiverBetRaise numeric
@attribute relPlayerBetRaiseAmount numeric
@attribute relPlayerPreFlopBetRaiseAmount numeric
@attribute relPlayerPostFlopBetRaiseAmount numeric
@attribute relPlayerFlopBetRaiseAmount numeric
@attribute relPlayerTurnBetRaiseAmount numeric
@attribute relPlayerRiverBetRaiseAmount numeric
@attribute nbPlayerPreFlopBetRaiseTable numeric
@attribute nbPlayerPostFlopBetRaiseTable numeric
@attribute nbPlayerFlopBetRaiseTable numeric
@attribute nbPlayerTurnBetRaiseTable numeric
@attribute nbPlayerRiverBetRaiseTable numeric
@attribute playerPreFlopBetRaiseAmountTable numeric
@attribute playerPostFlopBetRaiseAmountTable numeric
@attribute playerFlopBetRaiseAmountTable numeric
@attribute playerTurnBetRaiseAmountTable numeric
@attribute playerRiverBetRaiseAmountTable numeric
@attribute lastActionWasBetRaise {false,true}
@attribute VPIP numeric
@attribute PFR numeric
@attribute AF numeric
@attribute AFq numeric
@attribute logAFAmount numeric
@attribute WtSD numeric
@attribute opponentVPIP numeric
@attribute opponentPFR numeric
@attribute opponentAF numeric
@attribute opponentAFq numeric
@attribute opponentLogAFAmount numeric
@attribute opponentWtSD numeric
@attribute part0Prob numeric
@attribute part1Prob numeric
@attribute part2Prob numeric
@attribute part3Prob numeric
@attribute part4Prob numeric
@attribute part5Prob numeric
@attribute avgPartition {0,1,2,3,4,5}

@data
825,7347,8.902047,59.5,4.102643,2,2,1,0.956,0.633072,0.25797,0.10912,9,4,0,4,2,1,1,39.5,9.5,0,9.5,5.5,2,2,18.5,5,0,5,1,2,2,21,4.5,0,4.5,4.5,0,0,0.444444,0,0.5,0.5,0.5,0.5,0.240506,0,0.365385,0.333333,0.5,0.363636,1,8,4,2,2,13.5,26,16.5,4,5.5,false,0.140169,0.028516,0.758974,0.172362,-1.595747,0.02375,0.193245,0.186538,9.542857,0.471825,2.290791,0.02375,0,0,0,0,1,0,4
837,7400,8.909235,84,4.442651,2,2,1,0.95875,0.630453,0.262187,0.10752,7,3,0,3,1,1,1,15,5,0,5,1,2,2,8.5,5,0,5,1,2,2,6.5,0,0,0,0,0,0,0.428571,0,0.5,0.5,0.5,0.5,0.333333,0,0.434783,0.5,0.4,0.444444,1,6,2,2,2,3.5,11.5,2,5,4.5,false,0.140547,0.028109,0.756219,0.174106,-1.585191,0.023265,0.192866,0.186254,9.685715,0.471552,2.279478,0.023265,0,0,1,0,0,0,2
875,8190,9.010669,17,2.890372,2,2,1,0.96,0.621965,0.26529,0.112897,8,4,0,4,1,3,0,82,41.5,0,41.5,3.5,38,0,6.5,2,0,2,0,2,0,75.5,39.5,0,39.5,3.5,36,0,0.5,0,0.5,0.5,0.6,0,0.506098,0,0.506098,0.5,0.513514,0,0,8,2,5,1,0,82,7,74,1,false,0.14471,0.028032,0.75814,0.177596,-1.564445,0.021714,0.195904,0.189579,9.578947,0.478591,2.222085,0.021714,0,0,0,0,0,1,5
966,8937.5,9.098011,25,3.258096,2,2,1,0.961176,0.627091,0.263227,0.109818,8,3,0,3,2,0,1,74,28,0,28,26,0,2,15,0,0,0,0,0,0,59,28,0,28,26,0,2,0.375,0,0.428571,0.5,0,0.5,0.378378,0,0.495575,0.5,0,0.666667,1,7,4,1,2,17.5,56.5,52,1.5,3,true,0.145567,0.029526,0.728814,0.170582,-1.556236,0.02,0.203299,0.197567,10.125,0.486067,2.22256,0.02,0,0,0,0,0,1,5
970,9091,9.11504,25.5,3.277145,2,2,1,0.961176,0.624397,0.264532,0.111206,7,2,0,2,1,0,1,73.5,11.5,0,11.5,9.5,0,2,12,0,0,0,0,0,0,61.5,11.5,0,11.5,9.5,0,2,0.285714,0,0.333333,0.333333,0,0.5,0.156463,0,0.343284,0.327586,0,0.666667,1,6,3,1,2,40,33.5,29,1.5,3,true,0.145996,0.029405,0.728033,0.171429,-1.559609,0.019826,0.203491,0.197782,10,0.48802,2.21173,0.019826,0,1,0,0,0,0,1
973,9113.5,9.117512,92,4.532599,2,2,1,0.962286,0.623139,0.266413,0.110583,4,2,0,2,1,0,1,7,3,0,3,1,0,2,5,3,0,3,1,0,2,2,0,0,0,0,0,0,0.5,0,0.5,0.5,0,1,0.428571,0,0.428571,0.333333,0,1,0,4,2,1,1,0,7,3,2,2,true,0.146571,0.029314,0.727273,0.172263,-1.555229,0.019655,0.203889,0.198199,9.833333,0.489294,2.206181,0.019655,0,0,0,0,0,1,5
986,9326.5,9.140615,57,4.060443,2,2,1,0.962817,0.62207,0.267225,0.110837,6,2,0,2,0,1,1,42,4,0,4,0,2,2,4,0,0,0,0,0,0,38,4,0,4,0,2,2,0.333333,0,0.4,0,0.5,0.5,0.095238,0,0.5,0,0.5,0.666667,1,5,1,2,2,34,8,1,4,3,true,0.146667,0.028929,0.724696,0.172336,-1.563559,0.019322,0.206263,0.200646,9.613636,0.492473,2.222626,0.019322,0,0,0,0,1,0,4
991,9538,9.163039,0,0,2,2,1,0.964324,0.618821,0.270349,0.110961,7,3,0,3,1,1,1,99,7.5,0,7.5,1,2,4.5,89.5,3,0,3,1,2,0,9.5,4.5,0,4.5,0,0,4.5,0.428571,0,0.5,0.5,0.5,0.5,0.075758,0,0.115385,0.333333,0.4,0.078947,1,6,2,2,2,34,65,3,5,57,true,0.14794,0.028784,0.72619,0.174468,-1.586424,0.019,0.207236,0.201648,9.511111,0.493728,2.226798,0.019,0,0,0,1,0,0,3
1053,9793.5,9.189474,97,4.584968,2,2,1,0.965714,0.63,0.263058,0.107066,1,1,0,1,0,0,1,2,2,0,2,0,0,2,2,2,0,2,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,2,0,0,2,true,0.144938,0.028042,0.725869,0.170058,-1.574238,0.01824,0.211164,0.205904,9.76087,0.495141,2.229066,0.01824,0,0,0,0,0,1,5
1114,10506.5,9.259749,0,0,2,2,1,0.967,0.632656,0.258438,0.109023,15,7,0,7,2,4,1,99,49.5,0,49.5,8,39.5,2,13,0,0,0,0,0,0,86,49.5,0,49.5,8,39.5,2,0.466667,0,0.5,0.5,0.5,0.5,0.5,0,0.505102,0.5,0.5,0.666667,1,14,4,8,2,1,98,16,79,3,true,0.143292,0.026512,0.739777,0.170936,-1.523005,0.017273,0.21127,0.206297,9.693877,0.496471,2.187282,0.017273,0,0,0,0,0,1,5
