@relation PostFoldCallRaise

@attribute roundCompletion numeric
@attribute playersActed numeric
@attribute playersToAct numeric
@attribute round {flop,turn,river}
@attribute gameCount numeric
@attribute nbActionsThisRound numeric
@attribute potSize numeric
@attribute stackSize numeric
@attribute deficit numeric
@attribute potOdds numeric
@attribute maxbet numeric
@attribute nbSeatedPlayers numeric
@attribute nbActivePlayers numeric
@attribute activePlayerRatio numeric
@attribute foldFrequency numeric
@attribute callFrequency numeric
@attribute raiseFrequency numeric
@attribute foldFrequencyRound numeric
@attribute callFrequencyRound numeric
@attribute raiseFrequencyRound numeric
@attribute isComitted {false,true}
@attribute nbAllPlayerRaises numeric
@attribute nbPlayerRaises numeric
@attribute nbPlayerRoundRaises numeric
@attribute gameRaisePercentage numeric
@attribute gameRaiseAmount numeric
@attribute gameRaiseAmountRatio numeric
@attribute lastActionWasRaise {false,true}
@attribute VPIP numeric
@attribute PFR numeric
@attribute AF numeric
@attribute AFq numeric
@attribute AFAmount numeric
@attribute WtSD numeric
@attribute opponentVPIP numeric
@attribute opponentPFR numeric
@attribute opponentAF numeric
@attribute opponentAFq numeric
@attribute opponentLogAFAmount numeric
@attribute opponentWtSD numeric
@attribute foldProb numeric
@attribute callProb numeric
@attribute raiseProb numeric
@attribute action {fold,call,raise}

@data
0,0,1,flop,103,1,1103,99,0.693147,0.00181,0.693147,2,2,1,0.572673,0.263762,0.164752,0.229474,0.324211,0.446316,false,1,0,0,0,0,0,false,0.160748,0.05271,1.064516,0.207477,-1.17666,0.152,0.198131,0.183551,5.272727,0.486598,1.528228,0.152,1,0,0,fold
0,0,1,flop,112,1,1132.5,98,2.079442,0.007014,2.079442,2,2,1,0.585688,0.253578,0.161835,0.268,0.308,0.424,false,2,0,0,0,0,0,false,0.165517,0.057241,1.0625,0.201739,-1.171132,0.1425,0.208621,0.195172,5.636364,0.492308,1.539037,0.1425,1,0,0,fold
0,0,1,flop,114,1,1209,84.5,0.916291,0.002064,0.916291,2,2,1,0.582655,0.262301,0.156106,0.302857,0.293333,0.403809,false,2,0,0,0,0,0,false,0.179661,0.056271,1,0.194958,-1.217724,0.134118,0.222034,0.208814,5.909091,0.506542,1.649789,0.134118,0,1,0,call
0,0,1,turn,114,1,1215,82,1.252763,0.002872,1.252763,2,2,1,0.577544,0.268772,0.154737,0.312,0.448,0.24,false,3,0,0,0,0,0,false,0.179661,0.056271,0.971429,0.193333,-1.225283,0.134118,0.222034,0.208814,6,0.511111,1.656359,0.134118,0,1,0,call
0,0,1,river,114,1,1219.5,78.5,0,0.000819,0,2,2,1,0.572522,0.27513,0.153391,0.248889,0.488889,0.262222,false,4,0,0,0,0,0,false,0.179661,0.056271,0.944444,0.191736,-1.23577,0.134118,0.222034,0.208814,6.090909,0.515596,1.658228,0.134118,0,0,1,raise
0,0,1,flop,119,1,1250,99,1.504077,0.003587,1.504077,2,2,1,0.568926,0.269752,0.162314,0.289091,0.325455,0.385455,false,1,0,0,0,0,0,false,0.188618,0.062114,0.972973,0.198425,-1.211408,0.126667,0.229268,0.216585,6.363636,0.519298,1.673976,0.126667,1,0,0,fold
0,0,1,flop,120,1,1263,96,1.609438,0.003943,1.609438,2,2,1,0.567805,0.273496,0.159675,0.32,0.311304,0.368696,false,2,0,0,0,0,0,false,0.195161,0.061613,0.947368,0.195349,-1.220257,0.12,0.235484,0.222903,6.545455,0.527586,1.683546,0.12,0,0,1,raise
0,0,1,flop,120,3,1288,86,2.302585,0.007704,2.995732,2,2,1,0.563226,0.27129,0.166452,0.306667,0.298333,0.395,true,4,1,1,0.25,1.791759,0.217391,true,0.195161,0.061613,0.973684,0.201538,-1.186282,0.12,0.235484,0.222903,6.636364,0.531624,1.654288,0.12,0,1,0,call
0,0,1,turn,120,1,1374,76,4.330733,0.052414,4.330733,2,2,1,0.55872,0.27712,0.16512,0.283636,0.498182,0.218182,false,5,1,0,0.2,1.791759,0.050505,false,0.195161,0.061613,0.948718,0.2,-1.214814,0.12,0.235484,0.222903,6.727273,0.535593,1.779452,0.12,1,0,0,fold
0,0,1,flop,140,1,1430,98,1.098612,0.002094,1.098612,2,2,1,0.588777,0.263597,0.148489,0.2944,0.3264,0.3792,false,2,1,0,0.5,0.693147,0.25,true,0.181944,0.06,0.951219,0.191837,-1.203042,0.108571,0.230556,0.212778,6,0.509091,1.785762,0.108571,1,0,0,fold
