@relation PostCheckBet

@attribute roundCompletion numeric
@attribute playersActed numeric
@attribute playersToAct numeric
@attribute round {flop,turn,river}
@attribute gameCount numeric
@attribute somebodyActedThisRound {false,true}
@attribute nbActionsThisRound numeric
@attribute potSize numeric
@attribute stackSize numeric
@attribute nbSeatedPlayers numeric
@attribute nbActivePlayers numeric
@attribute activePlayerRatio numeric
@attribute betFrequency numeric
@attribute betFrequencyRound numeric
@attribute nbAllPlayerRaises numeric
@attribute nbPlayerRaises numeric
@attribute gameRaisePercentage numeric
@attribute gameRaiseAmount numeric
@attribute gameRaiseAmountRatio numeric
@attribute lastActionWasRaise {false,true}
@attribute VPIP numeric
@attribute PFR numeric
@attribute AF numeric
@attribute AFq numeric
@attribute AFAmount numeric
@attribute WtSD numeric
@attribute opponentVPIP numeric
@attribute opponentPFR numeric
@attribute opponentAF numeric
@attribute opponentAFq numeric
@attribute opponentLogAFAmount numeric
@attribute opponentWtSD numeric
@attribute betProb numeric
@attribute action {check,bet}

@data
0,0,2,flop,545,false,0,4879.5,99,2,2,1,0.932308,0.9008,0,0,0,0,0,false,0.146084,0.033953,0.793651,0.169582,-1.567322,0.03619,0.197086,0.192423,9.782609,0.478125,2.358296,0.03619,1,bet
0,0,2,flop,569,false,0,4954.5,95,2,2,1,0.934,0.904615,1,0,0,0,0,false,0.143455,0.034276,0.796875,0.168266,-1.563106,0.035625,0.194066,0.189599,9.913043,0.469114,2.36628,0.035625,1,bet
0,0,2,river,571,false,0,5000,78.5,2,2,1,0.93561,0.711111,5,1,0.2,1.609438,0.195122,false,0.144696,0.034157,0.787879,0.170073,-1.556899,0.035077,0.19513,0.190678,10.086957,0.471642,2.356223,0.035077,1,bet
0,0,2,flop,633,false,0,5654.5,95.5,2,2,1,0.937143,0.908148,1,0,0,0,0,false,0.141601,0.030832,0.74,0.164532,-1.635125,0.031667,0.193407,0.189388,11.347826,0.481154,2.348509,0.031667,1,bet
0,0,2,river,633,false,0,5669.5,88,2,2,1,0.938605,0.74,4,1,0.25,0.693147,0.090909,false,0.141601,0.030832,0.736842,0.165359,-1.636157,0.031667,0.193407,0.189388,11.434783,0.483142,2.347131,0.031667,1,bet
0,0,2,flop,637,false,0,5886.5,96.5,2,2,1,0.94,0.911429,1,0,0,0,0,false,0.145398,0.03064,0.738854,0.169404,-1.642756,0.0304,0.19532,0.191326,11.208333,0.485338,2.331959,0.0304,1,bet
0,0,2,flop,647,false,0,5920.5,99,2,2,1,0.941333,0.914483,0,0,0,0,0,false,0.146237,0.031705,0.746835,0.170159,-1.636201,0.03,0.195392,0.191459,11.333333,0.484601,2.329751,0.03,1,bet
0,0,2,flop,661,false,0,5999,85.5,2,2,1,0.942609,0.917333,1,0,0,0,0,false,0.144662,0.031038,0.74375,0.169062,-1.642402,0.02961,0.194286,0.190436,11.416667,0.480292,2.342004,0.02961,1,bet
0,0,2,turn,672,false,0,6047,93.5,2,2,1,0.94383,0.767273,2,0,0,0,0,false,0.145266,0.030533,0.733333,0.169018,-1.639291,0.028861,0.194083,0.190296,10.769231,0.479857,2.334663,0.028861,1,bet
0,0,2,flop,675,false,0,6057.5,99,2,2,1,0.945,0.92,0,0,0,0,0,false,0.146097,0.030398,0.73494,0.169512,-1.632532,0.0285,0.194698,0.190928,10.807693,0.479929,2.333952,0.0285,1,bet
0,0,2,flop,703,false,0,6177,96.5,2,2,1,0.946122,0.9225,1,0,0,0,0,false,0.14314,0.029194,0.735294,0.168189,-1.616323,0.027805,0.194059,0.190438,10.321428,0.47637,2.323649,0.027805,1,bet
0,0,2,flop,707,false,0,6184.5,99,2,2,1,0.9472,0.924848,0,0,0,0,0,false,0.143741,0.02903,0.736842,0.168915,-1.613217,0.02747,0.192968,0.189367,10.321428,0.473935,2.323649,0.02747,1,bet
0,0,2,flop,711,false,0,6197.5,99,2,2,1,0.948235,0.927059,0,0,0,0,0,false,0.144336,0.028867,0.738372,0.169388,-1.610124,0.027143,0.193287,0.189706,10.357142,0.47322,2.323614,0.027143,1,bet
0,0,2,flop,713,false,0,6204,98,2,2,1,0.949231,0.929143,1,1,1,0.693147,1,true,0.145328,0.030181,0.75,0.171802,-1.603629,0.026824,0.194142,0.189177,10,0.470826,2.320325,0.026824,1,bet
0,0,2,flop,775,false,0,6681.5,97,2,2,1,0.950189,0.931111,1,0,0,0,0,false,0.14018,0.027779,0.71978,0.163094,-1.660979,0.025333,0.191528,0.185674,10.233334,0.467192,2.349799,0.025333,1,bet
0,0,2,flop,779,false,0,6786.5,83,2,2,1,0.951111,0.932973,2,1,0.5,0.693147,0.0625,false,0.142018,0.028914,0.728261,0.165147,-1.660013,0.024516,0.194381,0.18728,10.096774,0.471451,2.355133,0.024516,1,bet
0,0,2,turn,779,false,0,6800.5,76,2,2,1,0.952,0.786667,4,2,0.5,1.098612,0.086957,false,0.142018,0.028914,0.72973,0.166043,-1.660471,0.024516,0.194381,0.18728,10.129032,0.472274,2.353801,0.024516,1,bet
0,0,2,river,779,false,0,6816.5,68,2,2,1,0.952857,0.763636,7,4,0.571429,2.079442,0.225806,true,0.142018,0.028914,0.740541,0.168267,-1.646194,0.024516,0.194381,0.18728,9.84375,0.47236,2.339344,0.024516,1,bet
0,0,2,flop,825,false,0,7295,85.5,2,2,1,0.953684,0.934737,1,0,0,0,0,false,0.140169,0.028516,0.75,0.168821,-1.613505,0.02375,0.193245,0.186538,9.428572,0.468722,2.31222,0.02375,1,bet
