@relation Showdown

@attribute gameCount numeric
@attribute potSize numeric
@attribute logPotSize numeric
@attribute stackSize numeric
@attribute log1pStackSize numeric
@attribute nbSeatedPlayers numeric
@attribute nbActivePlayers numeric
@attribute activePlayerRatio numeric
@attribute betFrequency numeric
@attribute foldFrequency numeric
@attribute callFrequency numeric
@attribute raiseFrequency numeric
@attribute nbAllPlayerBetRaise numeric
@attribute nbPlayerBetRaise numeric
@attribute nbPlayerPreFlopBetRaise numeric
@attribute nbPlayerPostFlopBetRaise numeric
@attribute nbPlayerFlopBetRaise numeric
@attribute nbPlayerTurnBetRaise numeric
@attribute nbPlayerRiverBetRaise numeric
@attribute allPlayerBetRaiseAmount numeric
@attribute playerBetRaiseAmount numeric
@attribute playerPreFlopBetRaiseAmount numeric
@attribute playerPostFlopBetRaiseAmount numeric
@attribute playerFlopBetRaiseAmount numeric
@attribute playerTurnBetRaiseAmount numeric
@attribute playerRiverBetRaiseAmount numeric
@attribute allPlayerBetsAmount numeric
@attribute playerBetsAmount numeric
@attribute playerPreFlopBetsAmount numeric
@attribute playerPostFlopBetsAmount numeric
@attribute playerFlopBetsAmount numeric
@attribute playerTuretsAmount numeric
@attribute playerRiverBetsAmount numeric
@attribute allPlayerRaisesAmount numeric
@attribute playerRaisesAmount numeric
@attribute playerPreFlopRaisesAmount numeric
@attribute playerPostFlopRaisesAmount numeric
@attribute playerFlopRaisesAmount numeric
@attribute playerTurnRaisesAmount numeric
@attribute playerRiverRaisesAmount numeric
@attribute relNbPlayerBetRaise numeric
@attribute relNbPlayerPreFlopBetRaise numeric
@attribute relNbPlayerPostFlopBetRaise numeric
@attribute relNbPlayerFlopBetRaise numeric
@attribute relNbPlayerTurnBetRaise numeric
@attribute relNbPlayerRiverBetRaise numeric
@attribute relPlayerBetRaiseAmount numeric
@attribute relPlayerPreFlopBetRaiseAmount numeric
@attribute relPlayerPostFlopBetRaiseAmount numeric
@attribute relPlayerFlopBetRaiseAmount numeric
@attribute relPlayerTurnBetRaiseAmount numeric
@attribute relPlayerRiverBetRaiseAmount numeric
@attribute nbPlayerPreFlopBetRaiseTable numeric
@attribute nbPlayerPostFlopBetRaiseTable numeric
@attribute nbPlayerFlopBetRaiseTable numeric
@attribute nbPlayerTurnBetRaiseTable numeric
@attribute nbPlayerRiverBetRaiseTable numeric
@attribute playerPreFlopBetRaiseAmountTable numeric
@attribute playerPostFlopBetRaiseAmountTable numeric
@attribute playerFlopBetRaiseAmountTable numeric
@attribute playerTurnBetRaiseAmountTable numeric
@attribute playerRiverBetRaiseAmountTable numeric
@attribute lastActionWasBetRaise {false,true}
@attribute VPIP numeric
@attribute PFR numeric
@attribute AF numeric
@attribute AFq numeric
@attribute logAFAmount numeric
@attribute WtSD numeric
@attribute opponentVPIP numeric
@attribute opponentPFR numeric
@attribute opponentAF numeric
@attribute opponentAFq numeric
@attribute opponentLogAFAmount numeric
@attribute opponentWtSD numeric
@attribute part0Prob numeric
@attribute part1Prob numeric
@attribute part2Prob numeric
@attribute part3Prob numeric
@attribute part4Prob numeric
@attribute part5Prob numeric
@attribute avgPartition {0,1,2,3,4,5}

@data
3445,33502,10.41936,49.5,3.921973,2,2,1,0.990258,0.591172,0.278257,0.130608,12,6,0,6,1,3,2,49.5,15.5,0,15.5,1,8,6.5,19,5,0,5,1,2,2,30.5,10.5,0,10.5,0,6,4.5,0.5,0,0.545455,0.5,0.5,0.666667,0.313131,0,0.43662,0.222222,0.4,0.590909,1,11,2,6,3,14,35.5,4.5,20,11,true,0.161264,0.029179,0.779148,0.19786,-1.201396,0.004935,0.200406,0.194445,8.333333,0.480854,1.841349,0.004935,0,0,0,0,0,1,5
3455,33624,10.422996,86.5,4.471639,2,2,1,0.990294,0.589782,0.279676,0.13058,5,1,0,1,1,0,0,12.5,1,0,1,1,0,0,10,1,0,1,1,0,0,2.5,0,0,0,0,0,0,0.2,0,0.25,0.5,0,0,0.08,0,0.133333,0.285714,0,0,1,4,2,1,1,5,7.5,3.5,2.5,1.5,false,0.161665,0.029384,0.774695,0.197755,-1.202363,0.004914,0.200983,0.195039,8.39548,0.482249,1.841505,0.004914,0,0,1,0,0,0,2
3499,33783,10.427713,77.5,4.363099,2,2,1,0.99033,0.592349,0.27801,0.129679,4,2,0,2,1,1,0,21.5,9.5,0,9.5,1,8.5,0,13,1,0,1,1,0,0,8.5,8.5,0,8.5,0,8.5,0,0.5,0,0.5,1,0.5,0,0.44186,0,0.44186,1,0.5,0,0,4,1,2,1,0,21.5,1,17,3.5,false,0.160206,0.029015,0.774336,0.196577,-1.200092,0.004893,0.200171,0.194017,8.3,0.480466,1.840394,0.004893,0,0,0,0,0,1,5
3642,34742.5,10.455719,67,4.219508,2,2,1,0.990571,0.595595,0.276526,0.127914,5,1,0,1,0,0,1,32,2,0,2,0,0,2,15,0,0,0,0,0,0,17,2,0,2,0,0,2,0.2,0,0.25,0,0,0.5,0.0625,0,0.117647,0,0,0.5,1,4,1,1,2,15,17,11.5,1.5,4,true,0.159133,0.029248,0.769065,0.194377,-1.212599,0.00475,0.198629,0.192715,8.404371,0.477997,1.864816,0.00475,0,0,0,0,1,0,4
3684,35189.5,10.468503,41.5,3.749504,2,2,1,0.990605,0.594882,0.275837,0.129316,15,7,0,7,3,3,1,57.5,25.5,0,25.5,9,14.5,2,8,0,0,0,0,0,0,49.5,25.5,0,25.5,9,14.5,2,0.466667,0,0.5,0.5,0.5,0.5,0.443478,0,0.50495,0.5,0.5,0.571429,1,14,6,6,2,7,50.5,18,29,3.5,true,0.158677,0.028915,0.773404,0.19515,-1.213772,0.004701,0.197722,0.191876,8.376344,0.478121,1.861411,0.004701,0,0,0,0,0,0,0
3693,35275,10.47093,67.5,4.226834,2,2,1,0.990671,0.594428,0.276415,0.129192,7,3,0,3,2,1,0,31.5,12.5,0,12.5,10.5,2,0,7.5,3,0,3,1,2,0,24,9.5,0,9.5,9.5,0,0,0.428571,0,0.5,0.666667,0.5,0,0.396825,0,0.446429,0.525,0.285714,0,1,6,3,2,1,3.5,28,20,7,1,false,0.158831,0.028845,0.772487,0.195276,-1.211183,0.004682,0.197782,0.19195,8.363636,0.478497,1.857887,0.004682,0,0,0,0,1,0,4
3714,35562,10.479033,17.5,2.917771,2,2,1,0.990737,0.593357,0.276894,0.129784,9,4,0,4,1,1,2,81.5,33,0,33,9,12,12,22.5,0,0,0,0,0,0,59,33,0,33,9,12,12,0.444444,0,0.5,0.5,0.5,0.5,0.404908,0,0.503817,0.5,0.5,0.510638,1,8,2,2,4,16,65.5,18,24,23.5,true,0.159279,0.028951,0.773347,0.195847,-1.20673,0.004644,0.198279,0.19248,8.3,0.478814,1.850176,0.004644,0,0,0,0,1,0,4
3785,35973.5,10.490538,36,3.610918,2,2,1,0.990865,0.59565,0.275076,0.129308,13,7,0,7,1,3,3,63,29,0,29,11.5,8,9.5,15.5,4,0,4,0,2,2,47.5,25,0,25,11.5,6,7.5,0.538462,0,0.538462,0.5,0.5,0.6,0.460317,0,0.460317,0.5,0.347826,0.558824,0,13,2,6,5,0,63,23,23,17,true,0.158406,0.028672,0.775701,0.195227,-1.200626,0.004597,0.198258,0.192568,8.333333,0.478243,1.848056,0.004597,0,0,0,0,0,1,5
3788,36176.5,10.496165,0,0,2,2,1,0.990865,0.595083,0.275828,0.129123,4,0,0,0,0,0,0,99,0,0,0,0,0,0,95.5,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,3.5,95.5,4.5,23,68,false,0.158544,0.02865,0.772492,0.194968,-1.212005,0.004588,0.198365,0.192679,8.354167,0.478726,1.853856,0.004588,0,0,0,0,1,0,4
3801,36466.5,10.504149,19.5,3.020425,2,2,1,0.990959,0.594649,0.275425,0.12996,15,8,0,8,4,2,2,79.5,32,0,32,17.5,5.5,9,17.5,5,0,5,1,2,2,62,27,0,27,16.5,3.5,7,0.533333,0,0.571429,0.571429,0.666667,0.5,0.402516,0,0.477612,0.514706,0.611111,0.375,1,14,7,3,4,12.5,67,34,9,24,false,0.158265,0.028552,0.778351,0.1961,-1.205262,0.004578,0.198476,0.192809,8.314433,0.47927,1.850682,0.004578,0,0,0,0,0,1,5
3834,36756,10.512056,51.5,3.960813,2,2,1,0.990959,0.595772,0.274912,0.12935,5,1,0,1,0,0,1,47.5,2,0,2,0,0,2,15.5,0,0,0,0,0,0,32,2,0,2,0,0,2,0.2,0,0.25,0,0,0.5,0.042105,0,0.114286,0,0,0.571429,1,4,1,1,2,30,17.5,1,13,3.5,true,0.157947,0.028306,0.774821,0.194983,-1.209144,0.004542,0.199375,0.193757,8.353847,0.480321,1.858383,0.004542,0,0,0,0,1,0,4
3836,36861.5,10.514923,48,3.89182,2,2,1,0.990959,0.59471,0.274574,0.13075,13,6,0,6,2,2,2,51,20,0,20,9,7,4,8,0,0,0,0,0,0,43,20,0,20,9,7,4,0.461538,0,0.5,0.5,0.5,0.5,0.392157,0,0.5,0.5,0.5,0.5,1,12,4,4,4,11,40,18,14,8,true,0.158125,0.028292,0.780164,0.196141,-1.205099,0.004533,0.199531,0.193917,8.262627,0.480971,1.852465,0.004533,0,0,0,0,1,0,4
3889,37354,10.528195,24.5,3.238678,2,2,1,0.991081,0.594994,0.273868,0.131171,9,4,0,4,2,1,1,74.5,37,0,37,2,33,2,36.5,1,0,1,1,0,0,38,36,0,36,1,33,2,0.444444,0,0.5,0.5,0.5,0.5,0.496644,0,0.506849,0.5,0.5,0.666667,1,8,4,2,2,1.5,73,4,66,3,true,0.15777,0.028163,0.784195,0.19665,-1.18485,0.004471,0.198356,0.192561,8.173267,0.47917,1.829459,0.004471,0,0,0,0,1,0,4
3902,37485,10.531696,48.5,3.901973,2,2,1,0.991081,0.594348,0.273914,0.131771,10,4,0,4,3,1,0,50.5,21.5,0,21.5,14.5,7,0,14.5,0,0,0,0,0,0,36,21.5,0,21.5,14.5,7,0,0.4,0,0.444444,0.5,0.5,0,0.425743,0,0.457447,0.5,0.5,0,1,9,6,2,1,3.5,47,29,14,4,false,0.157757,0.02807,0.785066,0.19697,-1.180778,0.004453,0.198208,0.192432,8.132353,0.479267,1.82348,0.004453,0,0,0,0,0,1,5
3940,37744.5,10.538595,29,3.401197,2,2,1,0.9912,0.594781,0.273229,0.132023,11,5,0,5,3,0,2,70,27.5,0,27.5,23.5,0,4,7,2,0,2,0,0,2,63,25.5,0,25.5,23.5,0,2,0.454545,0,0.5,0.5,0,0.666667,0.392857,0,0.504587,0.5,0,0.666667,1,10,6,1,3,15.5,54.5,47,1.5,6,true,0.156998,0.027799,0.789368,0.197506,-1.175879,0.004427,0.197312,0.191592,8.072464,0.478444,1.815149,0.004427,0,0,0,0,1,0,4
4001,38292,10.552997,0,0,2,2,1,0.991287,0.595395,0.273321,0.131317,9,4,0,4,1,2,1,99,19,0,19,1,9,9,41,3,0,3,1,2,0,58,16,0,16,0,7,9,0.444444,0,0.5,0.5,0.5,0.5,0.191919,0,0.209945,0.034483,0.391304,0.233766,1,8,2,4,2,8.5,90.5,29,23,38.5,true,0.156604,0.027376,0.785361,0.196636,-1.179169,0.004368,0.196305,0.190672,8.086124,0.477317,1.812134,0.004368,0,0,0,1,0,0,3
4036,38747.5,10.564821,35,3.583519,2,2,1,0.991373,0.594682,0.273585,0.131765,10,4,0,4,1,1,2,64,28,0,28,2,7.5,18.5,14,0,0,0,0,0,0,50,28,0,28,2,7.5,18.5,0.4,0,0.444444,0.333333,0.5,0.5,0.4375,0,0.451613,0.2,0.5,0.5,1,9,3,2,4,2,62,10,15,37,true,0.15698,0.027386,0.786484,0.197114,-1.178522,0.004326,0.196584,0.191,8.085308,0.477252,1.809243,0.004326,0,0,0,0,0,1,5
4085,38937.5,10.569713,86,4.465908,2,2,1,0.991428,0.59628,0.272486,0.131266,5,2,1,1,0,0,1,13,3,1,2,0,0,2,6.5,2,0,2,0,0,2,6.5,1,1,0,0,0,0,0.4,0.5,0.333333,0,0,1,0.230769,0.153846,0.307692,0,0,1,2,3,1,1,1,6.5,6.5,2.5,2,2,true,0.156566,0.027792,0.786758,0.196451,-1.177884,0.004302,0.196429,0.190912,8.103773,0.476206,1.812124,0.004302,0,0,0,0,0,1,5
4096,39145.5,10.575041,45.5,3.839452,2,2,1,0.991428,0.595815,0.272873,0.131344,5,1,0,1,0,0,1,53.5,5,0,5,0,0,5,8,0,0,0,0,0,0,45.5,5,0,5,0,0,5,0.2,0,0.25,0,0,0.5,0.093458,0,0.384615,0,0,0.5,1,4,1,1,2,40.5,13,1,2,10,true,0.156878,0.027961,0.784884,0.196315,-1.182284,0.004286,0.196878,0.191376,8.103287,0.476709,1.816532,0.004286,0,0,0,0,1,0,4
4240,40278,10.60356,45,3.828641,2,2,1,0.991565,0.599444,0.270178,0.130409,7,2,0,2,2,0,0,54,20,0,20,20,0,0,20.5,0,0,0,0,0,0,33.5,20,0,20,20,0,0,0.285714,0,0.333333,0.5,0,0,0.37037,0,0.39604,0.5,0,0,1,6,4,1,1,3.5,50.5,40,8,2.5,false,0.155561,0.027248,0.78463,0.194565,-1.182852,0.004153,0.195382,0.189595,7.986486,0.475115,1.813609,0.004153,0,0,0,1,0,0,3
4253,40362.5,10.605657,75,4.330733,2,2,1,0.991646,0.599292,0.270441,0.130298,6,3,0,3,1,1,1,24,11,0,11,1,2,8,12.5,3,0,3,1,2,0,11.5,8,0,8,0,0,8,0.5,0,0.6,1,0.5,0.5,0.458333,0,0.488889,1,0.363636,0.5,1,5,1,2,2,1.5,22.5,1,5.5,16,true,0.155556,0.027165,0.785444,0.194868,-1.180273,0.004138,0.195255,0.189486,7.933036,0.474657,1.811258,0.004138,0,0,0,1,0,0,3
4254,40506.5,10.609218,28,3.367296,2,2,1,0.991646,0.59837,0.270794,0.130866,9,3,0,3,1,2,0,71,11,0,11,6,5,0,8.5,0,0,0,0,0,0,62.5,11,0,11,6,5,0,0.333333,0,0.375,0.333333,0.5,0,0.15493,0,0.209524,0.142857,0.555556,0,1,8,3,4,1,18.5,52.5,42,9,1.5,false,0.155754,0.027158,0.786051,0.195303,-1.182744,0.00413,0.195444,0.189676,7.924445,0.475376,1.810693,0.00413,0,0,0,0,0,1,5
4280,41072,10.623082,76.5,4.350278,2,2,1,0.991698,0.59691,0.272081,0.131039,7,2,0,2,1,0,1,22.5,5,0,5,3,0,2,10.5,2,0,2,0,0,2,12,3,0,3,3,0,0,0.285714,0,0.333333,0.333333,0,0.5,0.222222,0,0.25641,0.333333,0,0.4,1,6,3,1,2,3,19.5,9,5.5,5,false,0.156443,0.02746,0.782326,0.195341,-1.198827,0.004093,0.196125,0.190392,8.013333,0.47703,1.820273,0.004093,0,0,0,1,0,0,3
4291,41164,10.625319,66,4.204693,2,2,1,0.991724,0.595807,0.272383,0.131841,10,4,0,4,3,1,0,33,11,0,11,9,2,0,11,2,0,2,0,2,0,22,9,0,9,9,0,0,0.4,0,0.444444,0.428571,1,0,0.333333,0,0.392857,0.367347,1,0,1,9,7,1,1,5,28,24.5,2,1.5,false,0.15674,0.027623,0.784259,0.196061,-1.19686,0.004079,0.196088,0.19037,8.013274,0.477253,1.817837,0.004079,0,0,0,0.333333,0.666667,0,4
4317,41313.5,10.628944,99,4.60517,2,2,1,0.99175,0.59593,0.272453,0.131647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0.156723,0.027688,0.782689,0.195755,-1.195559,0.004064,0.196066,0.190382,8.013216,0.476846,1.818122,0.004064,1,0,0,0,0,0,0
4320,41339.5,10.629574,88.5,4.494239,2,2,1,0.99175,0.595431,0.273117,0.131482,4,0,0,0,0,0,0,10.5,0,0,0,0,0,0,8,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,2.5,8,2.5,3.5,2,false,0.156846,0.027669,0.779817,0.195527,-1.196602,0.004057,0.196161,0.190481,8.030837,0.477272,1.818518,0.004057,0,0,1,0,0,0,2
4327,41505,10.633569,25.5,3.277145,2,2,1,0.991827,0.594392,0.273047,0.132591,15,8,0,8,1,4,3,73.5,35,0,35,4,24,7,8,4,0,4,0,2,2,65.5,31,0,31,4,22,5,0.533333,0,0.533333,0.333333,0.571429,0.6,0.47619,0,0.47619,0.258065,0.521739,0.583333,0,15,3,7,5,0,73.5,15.5,46,12,true,0.157054,0.027624,0.78591,0.196935,-1.188433,0.004043,0.196075,0.190404,7.995633,0.477743,1.809197,0.004043,0,0,0,0,0,1,5
4332,41829.5,10.641357,17,2.890372,2,2,1,0.991827,0.592664,0.274023,0.133343,8,3,0,3,1,1,1,82,7,0,7,3,2,2,5.5,0,0,0,0,0,0,76.5,7,0,7,3,2,2,0.375,0,0.428571,0.5,0.333333,0.5,0.085366,0,0.4375,0.5,0.285714,0.666667,1,7,2,3,2,66,16,6,7,3,true,0.157565,0.027592,0.784741,0.197409,-1.195129,0.004021,0.196541,0.190876,7.982684,0.479143,1.809926,0.004021,0,0,0,1,0,0,3
4334,41909.5,10.643268,68,4.234107,2,2,1,0.991827,0.592026,0.274361,0.133643,6,2,0,2,1,1,0,31,11,0,11,8,3,0,12.5,0,0,0,0,0,0,18.5,11,0,11,8,3,0,0.333333,0,0.4,0.5,0.5,0,0.354839,0,0.468085,0.5,0.5,0,1,5,2,2,1,7.5,23.5,16,6,1.5,false,0.157953,0.02758,0.78442,0.197597,-1.193586,0.004007,0.196681,0.191019,7.935622,0.479572,1.808014,0.004007,0,0,1,0,0,0,2
4337,41945,10.644114,84.5,4.448516,2,2,1,0.991877,0.591141,0.275446,0.133443,5,1,0,1,0,0,1,14.5,2,0,2,0,0,2,11.5,2,0,2,0,0,2,3,0,0,0,0,0,0,0.2,0,0.25,0,0,0.5,0.137931,0,0.181818,0,0,0.4,1,4,1,1,2,3.5,11,1.5,4.5,5,false,0.158305,0.02756,0.781982,0.197694,-1.193937,0.003993,0.196775,0.191117,7.95279,0.479865,1.80803,0.003993,0,0,0,0,0,1,5
4377,42323.5,10.653098,50,3.931826,2,2,1,0.991976,0.591083,0.27488,0.134067,13,7,0,7,2,3,2,49,23.5,0,23.5,10.5,8.5,4.5,7,5,0,5,1,2,2,42,18.5,0,18.5,9.5,6.5,2.5,0.538462,0,0.583333,0.666667,0.5,0.666667,0.479592,0,0.5,0.525,0.425,0.642857,1,12,3,6,3,2,47,20,20,7,true,0.158229,0.027537,0.786416,0.198402,-1.187828,0.003965,0.197489,0.191883,7.974468,0.480578,1.80825,0.003965,0,0,0,0,0,1,5
4436,42559.5,10.658658,71,4.276666,2,2,1,0.992048,0.591524,0.274479,0.134026,9,4,0,4,1,1,2,28,10,0,10,1,4,5,6.5,0,0,0,0,0,0,21.5,10,0,10,1,4,5,0.444444,0,0.5,0.5,0.5,0.5,0.357143,0,0.512821,0.5,0.5,0.526316,1,8,2,2,4,8.5,19.5,2,8,9.5,true,0.157703,0.027396,0.786726,0.198239,-1.186335,0.003924,0.196892,0.19136,7.945378,0.47891,1.808364,0.003924,0,0,0,0,1,0,4
4442,42648,10.660736,63,4.158883,2,2,1,0.992048,0.590959,0.274608,0.134462,8,3,0,3,1,0,2,36,7.5,0,7.5,2,0,5.5,5.5,0,0,0,0,0,0,30.5,7.5,0,7.5,2,0,5.5,0.375,0,0.428571,0.5,0,0.5,0.208333,0,0.454545,0.5,0,0.55,1,7,2,1,4,19.5,16.5,4,2.5,10,true,0.15794,0.027359,0.78729,0.198513,-1.186762,0.003918,0.197076,0.191552,7.904167,0.479217,1.807649,0.003918,0,0,0,0,0.571429,0.428571,4
4457,42889.5,10.666383,0,0,2,2,1,0.992048,0.590749,0.274822,0.134458,5,1,0,1,0,0,1,99,34,0,34,0,0,34,38,0,0,0,0,0,0,61,34,0,34,0,0,34,0.2,0,0.25,0,0,0.333333,0.343434,0,0.346939,0,0,0.357895,1,4,0,1,3,1,98,0,3,95,false,0.157857,0.027267,0.785589,0.198294,-1.181672,0.003904,0.197086,0.19158,7.933333,0.479412,1.80063,0.003904,0,0,0,1,0,0,3
4549,44249.5,10.697599,79,4.382027,2,2,1,0.992281,0.589493,0.276324,0.134211,6,2,0,2,2,0,0,20,6,0,6,6,0,0,10,1,0,1,1,0,0,10,5,0,5,5,0,0,0.333333,0,0.4,0.666667,0,0,0.3,0,0.4,0.545455,0,0,1,5,3,1,1,5,15,11,2,2,false,0.15906,0.027156,0.782237,0.198465,-1.185854,0.003794,0.197935,0.192541,8.012295,0.481357,1.798618,0.003794,0,0,1,0,0,0,2
4627,45089,10.716393,54,4.007333,2,2,1,0.9925,0.587501,0.278224,0.134304,7,2,0,2,2,0,0,45,3,0,3,3,0,0,39,1,0,1,1,0,0,6,2,0,2,2,0,0,0.285714,0,0.333333,0.5,0,0,0.066667,0,0.117647,0.428571,0,0,1,6,4,1,1,19.5,25.5,7,17.5,1,false,0.159836,0.02713,0.780183,0.199183,-1.197253,0.003707,0.198273,0.192969,8.142858,0.48207,1.810327,0.003707,0,0,0,1,0,0,3
4642,45308.5,10.72125,35,3.583519,2,2,1,0.992521,0.586633,0.278093,0.135302,8,3,0,3,1,1,1,64,25,0,25,1,2,22,24,0,0,0,0,0,0,40,25,0,25,1,2,22,0.375,0,0.428571,0.5,0.333333,0.5,0.390625,0,0.458716,0.5,0.235294,0.5,1,7,2,3,2,9.5,54.5,2,8.5,44,true,0.160181,0.027043,0.783582,0.2,-1.190968,0.003689,0.198709,0.193422,8.096774,0.482649,1.803241,0.003689,0,0,0,0,0,0,0
4685,45595,10.727553,99,4.60517,2,2,1,0.992584,0.586566,0.27911,0.134352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0.160205,0.026795,0.777232,0.199109,-1.195593,0.003648,0.198379,0.193141,8.16129,0.482319,1.808413,0.003648,0,0,0,1,0,0,3
4700,45878,10.733741,70,4.26268,2,2,1,0.992584,0.585981,0.27979,0.134256,4,0,0,0,0,0,0,29,0,0,0,0,0,0,4,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,25,4,1.5,1.5,1,false,0.160119,0.026709,0.7738,0.198774,-1.201962,0.003636,0.198384,0.193163,8.205646,0.483103,1.80984,0.003636,0,0,1,0,0,0,2
4705,46004,10.736484,42.5,3.772761,2,2,1,0.992605,0.585368,0.279964,0.134696,7,3,0,3,1,1,1,56.5,21,0,21,5.5,12.5,3,21,0,0,0,0,0,0,35.5,21,0,21,5.5,12.5,3,0.428571,0,0.428571,0.5,0.333333,0.5,0.371681,0,0.371681,0.5,0.316456,0.5,0,7,2,3,2,0,56.5,11,39.5,6,true,0.160374,0.026681,0.775162,0.19924,-1.198744,0.003625,0.198386,0.193171,8.16,0.483258,1.805374,0.003625,0,0,0,0,0,1,5
4711,46066,10.73783,76,4.343805,2,2,1,0.992605,0.584625,0.280528,0.134875,6,2,0,2,1,0,1,23,6,0,6,4,0,2,11.5,0,0,0,0,0,0,11.5,6,0,6,4,0,2,0.333333,0,0.333333,0.333333,0,0.5,0.26087,0,0.26087,0.296296,0,0.5,0,6,3,1,2,0,23,13.5,5.5,4,true,0.160594,0.026647,0.773646,0.199284,-1.198797,0.003613,0.198346,0.193137,8.151395,0.483535,1.804604,0.003613,0,0,0.5,0.5,0,0,3
4720,46120.5,10.739013,80,4.394449,2,2,1,0.992626,0.584244,0.280927,0.134857,5,1,0,1,0,1,0,19,3,0,3,0,3,0,7.5,0,0,0,0,0,0,11.5,3,0,3,0,3,0,0.2,0,0.25,0,0.5,0,0.157895,0,0.285714,0,0.5,0,1,4,1,2,1,8.5,10.5,3.5,6,1,false,0.160711,0.026596,0.772764,0.199327,-1.19879,0.003602,0.19818,0.192981,8.134921,0.483337,1.80435,0.003602,0,0,0,0,1,0,4
4724,46196.5,10.74066,65,4.189655,2,2,1,0.992646,0.583996,0.281161,0.13487,6,2,0,2,0,1,1,34,11,0,11,0,9,2,15.5,2,0,2,0,0,2,18.5,9,0,9,0,9,0,0.333333,0,0.4,0,0.5,0.5,0.323529,0,0.415094,0,0.5,0.5,1,5,1,2,2,7.5,26.5,4.5,18,4,false,0.160787,0.026574,0.772508,0.199412,-1.197613,0.003596,0.198435,0.19324,8.12253,0.483834,1.802002,0.003596,0,0,1,0,0,0,2
4763,46749,10.752548,99,4.60517,2,2,1,0.992687,0.584122,0.280972,0.134933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0.16073,0.026566,0.772546,0.199334,-1.202066,0.003568,0.19849,0.193338,8.149607,0.483835,1.802961,0.003568,1,0,0,0,0,0,0
4766,46906,10.755901,23,3.178054,2,2,1,0.992687,0.583297,0.280916,0.135813,12,5,0,5,3,2,0,76,35.5,0,35.5,31.5,4,0,9.5,0,0,0,0,0,0,66.5,35.5,0,35.5,31.5,4,0,0.416667,0,0.454545,0.5,0.5,0,0.467105,0,0.489655,0.5,0.5,0,1,11,6,4,1,3.5,72.5,63,8,1.5,false,0.160839,0.026549,0.775299,0.200042,-1.195429,0.003563,0.198574,0.193426,8.113281,0.484341,1.794561,0.003563,0,0,0,0,0,1,5
4780,47084,10.759688,30.5,3.449988,2,2,1,0.992707,0.582738,0.281128,0.136161,11,4,0,4,2,0,2,68.5,22.5,0,22.5,18.5,0,4,16,0,0,0,0,0,0,52.5,22.5,0,22.5,18.5,0,4,0.363636,0,0.4,0.4,0,0.5,0.328467,0,0.338346,0.352381,0,0.5,1,10,5,1,4,2,66.5,52.5,6,8,true,0.160995,0.026472,0.775575,0.20029,-1.193154,0.003546,0.198829,0.193696,8.124514,0.484987,1.790507,0.003546,0,0,0,0,0,1,5
4786,47130,10.760665,81.5,4.412798,2,2,1,0.992707,0.58259,0.281072,0.136364,6,2,0,2,0,1,1,17.5,4,0,4,0,2,2,4.5,0,0,0,0,0,0,13,4,0,4,0,2,2,0.333333,0,0.4,0,0.5,0.5,0.228571,0,0.470588,0,0.666667,0.666667,1,5,1,2,2,9,8.5,2.5,3,3,true,0.161002,0.026438,0.77593,0.200372,-1.19318,0.00354,0.198998,0.193871,8.081081,0.485248,1.789777,0.00354,0,0,0,0,1,0,4
4842,47515,10.768801,86,4.465908,2,2,1,0.992747,0.58339,0.280583,0.136053,5,1,0,1,0,0,1,13,2,0,2,0,0,2,10,0,0,0,0,0,0,3,2,0,2,0,0,2,0.2,0,0.25,0,0,0.5,0.153846,0,0.166667,0,0,0.5,1,4,1,1,2,1,12,5,3,4,true,0.160792,0.026546,0.774725,0.199795,-1.199148,0.003508,0.198556,0.193487,8.123077,0.484818,1.795679,0.003508,0,0,0,0,0,1,5
4853,47580.5,10.770178,91,4.521789,2,2,1,0.992747,0.582913,0.28104,0.136074,3,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,4,4,1,3,0,false,0.161046,0.026485,0.772656,0.199633,-1.199252,0.003492,0.198723,0.193667,8.122605,0.485208,1.79612,0.003492,0,0,1,0,0,0,2
