@relation PostFoldCallRaise

@attribute roundCompletion numeric
@attribute playersActed numeric
@attribute playersToAct numeric
@attribute round {flop,turn,river}
@attribute gameCount numeric
@attribute nbActionsThisRound numeric
@attribute potSize numeric
@attribute stackSize numeric
@attribute deficit numeric
@attribute potOdds numeric
@attribute maxbet numeric
@attribute nbSeatedPlayers numeric
@attribute nbActivePlayers numeric
@attribute activePlayerRatio numeric
@attribute foldFrequency numeric
@attribute callFrequency numeric
@attribute raiseFrequency numeric
@attribute foldFrequencyRound numeric
@attribute callFrequencyRound numeric
@attribute raiseFrequencyRound numeric
@attribute isComitted {false,true}
@attribute nbAllPlayerRaises numeric
@attribute nbPlayerRaises numeric
@attribute nbPlayerRoundRaises numeric
@attribute gameRaisePercentage numeric
@attribute gameRaiseAmount numeric
@attribute gameRaiseAmountRatio numeric
@attribute lastActionWasRaise {false,true}
@attribute VPIP numeric
@attribute PFR numeric
@attribute AF numeric
@attribute AFq numeric
@attribute AFAmount numeric
@attribute WtSD numeric
@attribute opponentVPIP numeric
@attribute opponentPFR numeric
@attribute opponentAF numeric
@attribute opponentAFq numeric
@attribute opponentLogAFAmount numeric
@attribute opponentWtSD numeric
@attribute foldProb numeric
@attribute callProb numeric
@attribute raiseProb numeric
@attribute action {fold,call,raise}

@data
0,0,1,river,233,2,3550.5,79,1.386294,0.001125,1.791759,2,2,1,0.54952,0.308472,0.142533,0.27,0.366667,0.363333,true,5,1,1,0.2,1.098612,0.083333,true,0.186498,0.032236,0.853333,0.2128,-1.327482,0.058462,0.190717,0.184135,7.5625,0.498643,1.849197,0.058462,0,1,0,call
0,0,1,flop,237,1,3583,89.5,1.098612,0.000837,1.098612,2,2,1,0.544378,0.316052,0.140086,0.307027,0.382703,0.31027,false,2,0,0,0,0,0,false,0.187552,0.031701,0.820513,0.209449,-1.341289,0.057,0.191701,0.185228,7.6875,0.498667,1.856593,0.057,0,1,0,call
0,0,1,turn,237,2,3596.5,84.5,1.871802,0.001804,2.140066,2,2,1,0.542051,0.318974,0.139487,0.218571,0.41,0.371429,true,4,1,1,0.25,1.098612,0.095238,true,0.187552,0.031701,0.822785,0.211719,-1.33676,0.057,0.191701,0.185228,7.75,0.500885,1.852898,0.057,0,1,0,call
0,0,1,river,237,1,3609,78,1.791759,0.00166,1.791759,2,2,1,0.539745,0.321872,0.138894,0.249231,0.415385,0.335385,false,5,1,0,0.2,1.098612,0.074074,false,0.187552,0.031701,0.8125,0.210895,-1.343088,0.057,0.191701,0.185228,7.8125,0.503084,1.856415,0.057,0,0,1,raise
0,0,1,river,237,3,3633.5,66,1.871802,0.001786,2.917771,2,2,1,0.537458,0.320508,0.142542,0.231429,0.385714,0.382857,true,7,2,1,0.285714,2.197225,0.202532,true,0.187552,0.031701,0.825,0.213953,-1.326834,0.057,0.191701,0.185228,7.875,0.505263,1.837988,0.057,0,1,0,call
0,0,1,flop,258,1,3843.5,80.5,4.388257,0.020515,4.388257,2,2,1,0.552727,0.31083,0.136917,0.298947,0.398947,0.302105,false,2,0,0,0,0,0,false,0.183969,0.032977,0.807229,0.204364,-1.347979,0.05561,0.199237,0.193282,8.3125,0.504959,1.910079,0.05561,0,1,0,call
0,0,1,flop,261,2,3934,98,1.098612,0.000762,1.386294,2,2,1,0.550156,0.315,0.135312,0.291282,0.414359,0.294359,true,2,1,1,0.5,0.693147,0.25,true,0.18566,0.032604,0.8,0.205018,-1.417832,0.054286,0.196981,0.191094,8.375,0.504918,1.908071,0.054286,0,0,1,raise
0,0,1,turn,261,2,3950,90,1.098612,0.000759,1.609438,2,2,1,0.548016,0.313774,0.138677,0.211034,0.430345,0.358621,true,5,3,1,0.6,1.94591,0.5,true,0.18566,0.032604,0.823529,0.210676,-1.402562,0.054286,0.196981,0.191094,7.941176,0.504878,1.891787,0.054286,0,0,1,raise
0,0,1,turn,261,4,3989,84,3.401197,0.007465,3.637586,2,2,1,0.545891,0.312558,0.142016,0.204,0.416,0.38,true,7,4,2,0.571429,2.302585,0.2,true,0.18566,0.032604,0.835294,0.213475,-1.394593,0.054286,0.196981,0.191094,8,0.506883,1.89712,0.054286,0,0,1,raise
0,0,1,river,261,2,4085.5,22,0.916291,0.000612,1.504077,2,2,1,0.543784,0.311351,0.145328,0.216,0.426667,0.357333,true,10,6,1,0.6,3.73767,0.515723,true,0.18566,0.032604,0.858824,0.219014,-1.313944,0.054286,0.196981,0.191094,7.611111,0.506827,1.792022,0.054286,0,0,1,raise
0,0,1,flop,263,2,4101.5,98,1.098612,0.000731,1.386294,2,2,1,0.539617,0.312797,0.148046,0.284,0.404,0.312,true,2,1,1,0.5,0.693147,0.25,true,0.188015,0.03236,0.872093,0.223693,-1.305504,0.053023,0.195506,0.189663,7.263158,0.504762,1.782617,0.053023,0,0,1,raise
